"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.239798580E-1,3.070290089E-1,-3.190500140E-1,5.659869909E-1,7.186104631E-1
3.289906250E-1,3.618980050E-1,-2.749789953E-1,5.740879774E-1,7.322298954E-1
3.340013840E-1,3.814930022E-1,-1.863629967E-1,5.782279968E-1,7.173671958E-1
3.390121530E-1,3.764260113E-1,-8.928599954E-2,5.713359714E-1,6.899951622E-1
3.440229090E-1,3.244259953E-1,2.038500085E-2,5.057950020E-1,6.012456725E-1
3.490336780E-1,2.384330034E-1,1.447149962E-1,4.056549966E-1,4.922892478E-1
3.540444610E-1,1.145149991E-1,2.182350010E-1,2.706339955E-1,3.660368290E-1
3.590551550E-1,-2.791900001E-2,2.751820087E-1,1.316940039E-1,3.063460775E-1
3.640659230E-1,-1.488599926E-1,3.121080101E-1,3.635700047E-2,3.476960437E-1
3.690767010E-1,-2.627210021E-1,3.181880116E-1,-6.826800108E-2,4.182421017E-1
3.740874700E-1,-3.555839956E-1,2.994309962E-1,-1.657260060E-1,4.935220446E-1
3.790982490E-1,-4.141069949E-1,2.474160045E-1,-2.683010101E-1,5.519825310E-1
3.841090190E-1,-3.956150115E-1,1.703860015E-1,-3.620629907E-1,5.627008406E-1
3.891197880E-1,-3.125169873E-1,9.048199654E-2,-4.066799879E-1,5.208094389E-1
3.941305620E-1,-1.835979968E-1,4.537599906E-2,-3.710649908E-1,4.164810117E-1
3.991413310E-1,-5.184400082E-2,2.476299927E-2,-3.076969981E-1,3.130150942E-1
4.041521000E-1,5.528099835E-2,-4.939000122E-3,-2.643209994E-1,2.700851222E-1
4.091628700E-1,1.225290000E-1,-2.034899965E-2,-2.071990073E-1,2.415757982E-1
4.141736490E-1,1.465349942E-1,-2.228900045E-2,-1.336469948E-1,1.995766101E-1
4.191841880E-1,1.445599943E-1,7.125999779E-3,-3.617699817E-2,1.491882939E-1
4.241949660E-1,1.471929997E-1,4.085600004E-2,6.379400194E-2,1.655435489E-1
4.292059660E-1,1.675579995E-1,6.667199731E-2,1.925549954E-1,2.638148303E-1
4.342165110E-1,1.889310032E-1,1.234479994E-1,2.739149928E-1,3.549137301E-1
4.392272780E-1,2.138140053E-1,1.539520025E-1,3.293699920E-1,4.217845891E-1
4.442380480E-1,2.540099919E-1,1.211460009E-1,3.323270082E-1,4.354752231E-1
4.492488120E-1,2.976300120E-1,1.105889976E-1,3.714509904E-1,4.886608116E-1
4.542595810E-1,2.798700035E-1,8.667600155E-2,3.989700079E-1,4.949919346E-1
4.592702750E-1,2.140270025E-1,4.499100149E-2,3.909589946E-1,4.479739763E-1
4.642811240E-1,1.454430073E-1,2.072999999E-2,3.714790046E-1,3.994747203E-1
4.692918950E-1,1.088149995E-1,4.165299982E-2,3.717570007E-1,3.895881724E-1
4.743026640E-1,8.686800301E-2,8.796200156E-2,3.751479983E-1,3.949928915E-1
4.793134290E-1,8.391500264E-2,1.335320026E-1,3.576599956E-1,3.908877023E-1
4.843241990E-1,8.117900044E-2,1.949449927E-1,3.456789851E-1,4.050772038E-1
4.893349050E-1,1.023309976E-1,2.440319955E-1,2.888410091E-1,3.917299790E-1
4.943456720E-1,1.328240037E-1,2.976300120E-1,2.134449929E-1,3.895954376E-1
4.993564550E-1,1.864729971E-1,3.418219984E-1,1.074199975E-1,4.039226573E-1
5.043672250E-1,2.066449970E-1,3.518060148E-1,-5.576000083E-3,4.080449958E-1
5.093777700E-1,2.292589992E-1,3.359670043E-1,-9.469900280E-2,4.176139579E-1
5.143887680E-1,2.354899943E-1,2.953810096E-1,-1.769260019E-1,4.171430071E-1
5.193995390E-1,2.328899950E-1,2.220039964E-1,-2.430180013E-1,4.032136817E-1
5.244103040E-1,2.146089971E-1,1.426279992E-1,-2.811180055E-1,3.813490538E-1
5.294210730E-1,1.534810066E-1,3.454700112E-2,-2.914299965E-1,3.311817591E-1
5.344318570E-1,8.100800216E-2,-2.231699973E-2,-2.784050107E-1,2.908086912E-1
5.394423960E-1,2.363000065E-3,-7.374399900E-2,-2.945950031E-1,3.036938870E-1
5.444531630E-1,-9.419000149E-2,-1.387259960E-1,-3.328379989E-1,3.726899406E-1
5.494639220E-1,-1.923110038E-1,-1.958059967E-1,-3.285180032E-1,4.280742797E-1
5.544746910E-1,-2.645269930E-1,-2.196879983E-1,-2.934280038E-1,4.520368791E-1
5.594854610E-1,-3.049539924E-1,-2.072480023E-1,-2.655459940E-1,4.543823796E-1
5.644962300E-1,-3.405030072E-1,-1.733620018E-1,-1.873569936E-1,4.255576631E-1
5.695069990E-1,-3.389709890E-1,-1.445939988E-1,-1.139300019E-1,3.857315144E-1
5.745177680E-1,-3.368020058E-1,-1.164600030E-1,-3.567000106E-2,3.581492320E-1
5.795284630E-1,-2.574389875E-1,-5.407600105E-2,9.294699878E-2,2.789949655E-1
5.845392210E-1,-1.190999970E-1,2.961000055E-2,1.787039936E-1,2.167871738E-1
5.895499900E-1,1.422300003E-2,8.717899770E-2,2.430730015E-1,2.586251253E-1
5.945607690E-1,9.655799717E-2,7.735600322E-2,2.786070108E-1,3.048430162E-1
5.995715390E-1,1.439789981E-1,3.703900054E-2,3.115209937E-1,3.451770111E-1
6.045823030E-1,1.324249953E-1,1.367499959E-2,3.253079951E-1,3.514949170E-1
6.095930720E-1,9.177699685E-2,-2.793399990E-2,3.366369903E-1,3.500396960E-1
6.146038320E-1,3.935699910E-2,-5.026099831E-2,2.954609990E-1,3.022785855E-1
6.196146020E-1,-8.092000149E-3,-4.673900083E-2,2.282350063E-1,2.331120606E-1
6.246253720E-1,-4.386899993E-2,-3.654700145E-2,1.803999990E-1,1.892203269E-1
6.296359150E-1,-6.134400144E-2,-1.979300007E-2,1.088759974E-1,1.265260138E-1
6.346469130E-1,-7.266599685E-2,-2.670999989E-2,3.977800161E-2,8.704056873E-2
6.396574540E-1,-9.446100146E-2,-5.882300064E-2,-3.903700039E-2,1.179275778E-1
6.446682210E-1,-1.010999978E-1,-8.468399942E-2,-5.351100117E-2,1.423236331E-1
6.496789900E-1,-1.047279984E-1,-7.233499736E-2,-1.014209986E-1,1.627468108E-1
6.546897590E-1,-8.921899647E-2,-6.011600047E-2,-1.564739943E-1,1.898896356E-1
6.597005290E-1,-6.687899679E-2,-6.909199804E-2,-2.164029926E-1,2.368053201E-1
6.647112890E-1,-5.894999951E-2,-8.712700009E-2,-2.836199999E-1,3.025004478E-1
6.697220580E-1,-6.525599957E-2,-1.094349995E-1,-3.437559903E-1,3.666095272E-1
6.747328270E-1,-5.795799941E-2,-1.243890002E-1,-4.015829861E-1,4.243826667E-1
6.797435220E-1,-4.506200179E-2,-1.205840036E-1,-4.115760028E-1,4.312376283E-1
6.847542890E-1,-5.259599909E-2,-1.054190025E-1,-3.952029943E-1,4.123892723E-1
6.897650580E-1,-7.302299887E-2,-9.292399883E-2,-3.525139987E-1,3.717974546E-1
6.947758370E-1,-8.973000199E-2,-7.140699774E-2,-2.738870084E-1,2.969251185E-1
6.997866060E-1,-1.141669974E-1,-6.207500026E-2,-2.024299949E-1,2.405520979E-1
7.047973610E-1,-1.736959964E-1,-8.070299774E-2,-1.119349971E-1,2.218393937E-1
7.098081300E-1,-2.044609934E-1,-6.586299837E-2,9.680000134E-3,2.150254282E-1
7.148189130E-1,-2.231680006E-1,-3.728299960E-2,9.554400295E-2,2.456066673E-1
7.198296830E-1,-2.045010030E-1,1.387500018E-2,1.912070066E-1,2.803092850E-1
7.248404530E-1,-1.606619954E-1,4.280599952E-2,2.486470044E-1,2.991153008E-1
7.298512090E-1,-9.426899999E-2,7.785599679E-2,2.559649944E-1,2.836657874E-1
7.348619780E-1,-2.660400048E-2,7.688800246E-2,2.273309976E-1,2.414516934E-1
7.398725220E-1,2.820999920E-2,4.576599970E-2,1.912440062E-1,1.986569925E-1
7.448832890E-1,8.929999918E-2,1.821899973E-2,1.500470042E-1,1.755577548E-1
7.498940580E-1,1.216209978E-1,-1.498300023E-2,1.324460059E-1,1.804386375E-1
7.549048130E-1,1.421809942E-1,-2.822499909E-2,1.027209982E-1,1.776617267E-1
7.599158130E-1,1.487729996E-1,-8.942399919E-2,9.406600147E-2,1.974296576E-1
7.649263480E-1,1.276910007E-1,-1.275500059E-1,1.114839986E-1,2.121383455E-1
7.699370380E-1,9.587799758E-2,-1.269520074E-1,1.791539937E-1,2.395945660E-1
7.749478950E-1,6.994699687E-2,-7.533500344E-2,2.017949969E-1,2.264711149E-1
7.799586660E-1,3.078100085E-2,-1.387299970E-2,2.489019930E-1,2.511814728E-1
7.849694100E-1,-5.166999996E-3,4.775699973E-2,3.061180115E-1,3.098639473E-1
7.899801790E-1,-1.237799972E-2,8.120600134E-2,3.302310109E-1,3.402942111E-1
7.949908670E-1,-1.019699965E-2,9.859599918E-2,3.331600130E-1,3.475927849E-1
8.000016340E-1,1.764200069E-2,1.001259983E-1,2.956809998E-1,3.126718877E-1
8.050124030E-1,4.725899920E-2,9.070099890E-2,2.249539942E-1,2.471120873E-1
8.100231770E-1,7.393600047E-2,8.937499672E-2,1.473259926E-1,1.875083206E-1
8.150337180E-1,6.036299840E-2,7.751400024E-2,7.951399684E-2,1.263906148E-1
8.200447160E-1,5.165199935E-2,9.979200363E-2,2.645199932E-2,1.154386473E-1
8.250554910E-1,6.155100092E-2,1.299259961E-1,-2.339000115E-3,1.437872077E-1
8.300660300E-1,1.034559980E-1,1.352999955E-1,-4.061999917E-2,1.750977346E-1
8.350767970E-1,1.442569941E-1,1.189630032E-1,-1.028579995E-1,2.134058212E-1
8.400875660E-1,1.655469984E-1,9.113000333E-2,-1.747850031E-1,2.574107291E-1
8.450983350E-1,1.428239942E-1,7.782199979E-2,-2.561990023E-1,3.034680967E-1
8.501091050E-1,8.892700076E-2,5.108400062E-2,-3.567790091E-1,3.712261412E-1
8.551198600E-1,3.241699934E-2,2.560899965E-2,-4.287549853E-1,4.307406646E-1
8.601306290E-1,-4.095600173E-2,4.004000220E-3,-4.960989952E-1,4.978028115E-1
8.651413980E-1,-1.102660000E-1,-8.829000406E-3,-5.086309910E-1,5.205209189E-1
8.701521770E-1,-1.482959986E-1,-2.898499928E-2,-4.737930000E-1,4.973043738E-1
8.751629470E-1,-1.699530035E-1,-3.057499975E-2,-4.082809985E-1,4.432969972E-1
8.801736310E-1,-1.503250003E-1,-3.477400169E-2,-2.979300022E-1,3.355132235E-1
8.851844750E-1,-1.066040024E-1,-3.006600030E-2,-1.833589971E-1,2.142169450E-1
8.901951700E-1,-7.166899741E-2,-3.558300063E-2,-6.691099703E-2,1.043056885E-1
8.952059130E-1,-5.645199865E-2,-2.179000061E-3,7.327599823E-2,9.252539171E-2
9.002166820E-1,-5.775599927E-2,1.262899954E-2,1.798619926E-1,1.893292990E-1
9.052274510E-1,-4.954100028E-2,1.599299908E-2,2.695809901E-1,2.745614630E-1
9.102382300E-1,-2.976300009E-2,7.853999734E-3,3.472029865E-1,3.485648222E-1
9.152487700E-1,8.379000239E-3,-1.431600004E-2,3.888030052E-1,3.891566939E-1
9.202595130E-1,3.668700159E-2,-1.784499921E-2,4.017829895E-1,4.038489207E-1
9.252702830E-1,6.527300179E-2,-1.518999971E-2,3.695439994E-1,3.755716554E-1
9.302810620E-1,7.579199970E-2,-2.328000031E-2,2.658649981E-1,2.774357274E-1
9.352918310E-1,7.099000365E-2,-6.739699841E-2,1.192559972E-1,1.542852193E-1
9.403025900E-1,4.629499838E-2,-1.254509985E-1,-3.688300028E-2,1.387138624E-1
9.453133590E-1,1.359099988E-2,-1.388610005E-1,-1.879269928E-1,2.340590681E-1
9.503241430E-1,-1.570999995E-2,-1.107909977E-1,-3.122130036E-1,3.316600804E-1
9.553349130E-1,-5.816400051E-2,-6.987400353E-2,-3.905999959E-1,4.010408758E-1
9.603456830E-1,-9.281600267E-2,-1.386899967E-2,-4.542059898E-1,4.637997852E-1
9.653564520E-1,-1.295170039E-1,1.291299984E-2,-4.961279929E-1,5.129175228E-1
9.703672210E-1,-1.521520019E-1,2.061600052E-2,-5.309000015E-1,5.526572742E-1
9.753779100E-1,-1.753499955E-1,1.479800045E-2,-5.323960185E-1,5.607246403E-1
9.803886770E-1,-1.761530042E-1,1.467300020E-2,-4.983240068E-1,5.287456795E-1
9.853994470E-1,-1.832010001E-1,8.728000335E-3,-4.263859987E-1,4.641592446E-1
9.904102160E-1,-1.616670042E-1,8.848999627E-3,-3.190540075E-1,3.577848303E-1
9.954209850E-1,-1.472239941E-1,3.597199917E-2,-1.522459984E-1,2.148202346E-1
1.000431754E0,-1.113860011E-1,6.574100256E-2,2.324000001E-3,1.293604330E-1
1.005442523E0,-7.282099873E-2,7.939100266E-2,1.613660008E-1,1.940227187E-1
1.010453293E0,-1.957800053E-2,9.321399778E-2,2.914830148E-1,3.066504450E-1
1.015464058E0,2.521600015E-2,8.382999897E-2,4.237360060E-1,4.326840859E-1
1.020474828E0,5.996099859E-2,8.427800238E-2,5.391529799E-1,5.489845524E-1
1.025485602E0,8.312900364E-2,6.849800050E-2,6.233890057E-1,6.326264772E-1
1.030496141E0,1.094949991E-1,5.055399984E-2,6.885089874E-1,6.989917650E-1
1.035506922E0,1.462640017E-1,4.179200158E-2,6.796110272E-1,6.964272237E-1
1.040517691E0,1.678040028E-1,-9.537000209E-3,6.061229706E-1,6.289945892E-1
1.045528691E0,1.466650069E-1,-1.070619971E-1,4.774740040E-1,5.108368820E-1
1.050539246E0,7.919999957E-2,-2.260809988E-1,3.223060071E-1,4.015799051E-1
1.055550013E0,1.464999979E-3,-3.122319877E-1,1.647129953E-1,3.530174658E-1
1.060560782E0,-1.122149974E-1,-3.384490013E-1,1.468299981E-2,3.568690553E-1
1.065571463E0,-2.285329998E-1,-3.201409876E-1,-1.108139977E-1,4.086530632E-1
1.070582307E0,-3.110669851E-1,-2.492849976E-1,-1.972409934E-1,4.447580114E-1
1.075592996E0,-3.404920101E-1,-1.530079991E-1,-2.661530077E-1,4.584579373E-1
1.080603763E0,-3.281970024E-1,-6.686700135E-2,-3.034250140E-1,4.519415973E-1
1.085614557E0,-2.619400024E-1,-1.176500041E-2,-3.572489917E-1,4.431453737E-1
1.090625326E0,-1.715169996E-1,3.176699951E-2,-3.847370148E-1,4.224331828E-1
1.095636095E0,-7.395400107E-2,6.882999837E-2,-3.979530036E-1,4.105768577E-1
1.100646854E0,1.207500044E-2,7.887200266E-2,-3.922779858E-1,4.003106501E-1
1.105657624E0,6.865800172E-2,7.900299877E-2,-3.844250143E-1,3.984193602E-1
1.110668394E0,1.060260013E-1,8.822199702E-2,-3.503699899E-1,3.765418483E-1
1.115679179E0,1.458259970E-1,1.201639995E-1,-3.210540116E-1,3.725322624E-1
1.120689948E0,1.858520061E-1,1.534339935E-1,-2.773399949E-1,3.674240483E-1
1.125700492E0,2.214840055E-1,1.836930066E-1,-1.953669935E-1,3.478024547E-1
1.130711259E0,2.299489975E-1,1.716780066E-1,-1.136149988E-1,3.086393484E-1
1.135722037E0,2.214840055E-1,1.302949935E-1,-2.983300015E-2,2.586927867E-1
1.140732807E0,1.898279935E-1,9.784200042E-2,9.912200272E-2,2.354419155E-1
1.145743552E0,1.362700015E-1,9.500999749E-2,2.352489978E-1,2.879904580E-1
1.150754321E0,1.083270013E-1,9.051799774E-2,3.522250056E-1,3.794610675E-1
1.155765066E0,8.690900356E-2,9.103199840E-2,3.927299976E-1,4.124037472E-1
1.160775836E0,1.021789983E-1,8.221399784E-2,4.165039957E-1,4.366637923E-1
1.165786606E0,1.181380004E-1,4.798400030E-2,4.138199985E-1,4.330196792E-1
1.170797386E0,1.325059980E-1,-6.415000185E-3,3.702310026E-1,3.932810534E-1
1.175808155E0,1.476480067E-1,-6.425099820E-2,2.976990044E-1,3.384565288E-1
1.180818924E0,1.424289942E-1,-1.114669964E-1,2.226469964E-1,2.868494285E-1
1.185829642E0,9.888000041E-2,-1.341640055E-1,1.356900036E-1,2.149162906E-1
1.190840409E0,2.501199953E-2,-1.001729965E-1,1.161449999E-1,1.554023499E-1
1.195851187E0,-4.601800069E-2,-4.846499860E-2,7.080800086E-2,9.736675749E-2
1.200861957E0,-1.075389981E-1,1.673000050E-3,2.599599957E-2,1.106491168E-1
1.205872726E0,-1.323110014E-1,5.251200125E-2,-2.077100053E-2,1.438580753E-1
1.210883266E0,-1.450430006E-1,5.268799886E-2,-9.136400372E-2,1.793345433E-1
1.215894020E0,-1.325690001E-1,2.461699955E-2,-1.621419936E-1,2.108804461E-1
1.220905020E0,-1.400399953E-1,1.087800041E-2,-2.162249982E-1,2.578425509E-1
1.225915560E0,-1.415099949E-1,1.847199909E-2,-2.272869945E-1,2.683759886E-1
1.230926322E0,-1.513610035E-1,3.529100120E-2,-1.905129999E-1,2.458674669E-1
1.235937091E0,-1.577820033E-1,8.225300163E-2,-1.105720028E-1,2.094919680E-1
1.240947861E0,-1.652929932E-1,1.258839965E-1,-1.855700091E-2,2.085974987E-1
1.245958861E0,-1.479289979E-1,1.731780022E-1,6.879299879E-2,2.379203345E-1
1.250969401E0,-1.128910035E-1,2.075349987E-1,1.203389987E-1,2.651351145E-1
1.255980187E0,-5.334899947E-2,2.129639983E-1,1.598149985E-1,2.715522308E-1
1.260990957E0,1.423200034E-2,1.855210066E-1,1.631380022E-1,2.474562617E-1
1.266001731E0,6.432899833E-2,1.145500019E-1,1.348710060E-1,1.882819992E-1
1.271012500E0,9.517899901E-2,3.606899828E-2,8.700700104E-2,1.339038189E-1
1.276023269E0,9.111200273E-2,-2.382400073E-2,5.796800181E-2,1.105860266E-1
1.281034039E0,8.094099909E-2,-5.872799829E-2,3.118100017E-2,1.047505508E-1
1.286044733E0,9.734900296E-2,-4.372899979E-2,9.278000332E-3,1.071220570E-1
1.291055500E0,1.137979999E-1,-2.902499959E-2,-7.770000026E-3,1.176979536E-1
1.296066274E0,1.279509962E-1,3.938000184E-3,-2.222399972E-2,1.299264077E-1
1.301077044E0,1.120190024E-1,3.825100139E-2,-5.790099874E-2,1.317722341E-1
1.306087813E0,5.987599865E-2,8.094400167E-2,-8.118099719E-2,1.293345311E-1
1.311098567E0,-1.385600027E-2,1.085869968E-1,-1.065120026E-1,1.527348399E-1
1.316109336E0,-7.627200335E-2,1.216939986E-1,-1.172989979E-1,1.854343622E-1
1.321120106E0,-1.280609965E-1,1.136910021E-1,-1.113350019E-1,2.042565677E-1
1.326130876E0,-1.278820038E-1,1.130049974E-1,-1.006710008E-1,1.981377973E-1
1.331141637E0,-9.606999904E-2,1.103470027E-1,-4.718000069E-2,1.537265696E-1
1.336152176E0,-5.201400071E-2,1.128470004E-1,3.955199942E-2,1.304003927E-1
1.341163183E0,3.665199876E-2,1.132979989E-1,1.259350032E-1,1.733188697E-1
1.346173723E0,1.132949963E-1,9.521699697E-2,1.880500019E-1,2.393007227E-1
1.351184519E0,1.763339937E-1,7.988400012E-2,2.212380022E-1,2.939751425E-1
1.356195289E0,1.987150013E-1,2.752199955E-2,2.254379988E-1,3.017737621E-1
1.361206294E0,1.887490004E-1,-3.544700146E-2,2.031130046E-1,2.795309781E-1
1.366216834E0,1.496559978E-1,-9.253899753E-2,1.328549981E-1,2.204786481E-1
1.371227508E0,7.511299849E-2,-1.413709968E-1,9.848300368E-2,1.879537797E-1
1.376238278E0,-1.095100027E-2,-1.775189936E-1,7.615000010E-2,1.934728405E-1
1.381249047E0,-9.909699857E-2,-2.034880072E-1,5.869400129E-2,2.338216628E-1
1.386259821E0,-1.731150001E-1,-2.058729976E-1,5.107200146E-2,2.737897802E-1
1.391270590E0,-2.194480002E-1,-1.970040053E-1,4.133199900E-2,2.977857234E-1
1.396281360E0,-2.411970049E-1,-1.844179928E-1,1.274800021E-2,3.038889645E-1
1.401292124E0,-2.323449999E-1,-1.565849930E-1,-2.032699995E-2,2.809203552E-1
1.406302893E0,-1.869679987E-1,-1.161540002E-1,-2.205399983E-2,2.212129364E-1
1.411313672E0,-1.293459982E-1,-7.740599662E-2,-4.034499824E-2,1.560442067E-1
1.416324442E0,-6.437599659E-2,-9.747999720E-3,-2.484500036E-2,6.968907001E-2
1.421335212E0,-3.926999867E-3,3.959900141E-2,-2.007999923E-3,3.984387411E-2
1.426345987E0,5.254599825E-2,8.306200057E-2,4.247099906E-2,1.070708346E-1
1.431356526E0,8.227100223E-2,1.277070045E-1,4.172300175E-2,1.575385848E-1
1.436367307E0,1.373759955E-1,1.547880024E-1,-1.993000042E-3,2.069672966E-1
1.441378076E0,1.544360071E-1,1.371749938E-1,-6.260100007E-2,2.158387000E-1
1.446388845E0,1.603879929E-1,8.552800119E-2,-1.379009932E-1,2.281579084E-1
1.451399615E0,1.343519986E-1,3.608499840E-2,-1.752720028E-1,2.237696619E-1
1.456410384E0,8.877599984E-2,-4.105899855E-2,-2.132329941E-1,2.345960982E-1
1.461421148E0,1.926200092E-2,-1.168960035E-1,-2.207050025E-1,2.504923122E-1
1.466431917E0,-5.954099819E-2,-2.147080004E-1,-2.097660005E-1,3.060170434E-1
1.471442687E0,-9.656500071E-2,-2.805649936E-1,-1.802919954E-1,3.471983851E-1
1.476453457E0,-1.208700016E-1,-3.110719919E-1,-1.367810071E-1,3.606721300E-1
1.481464150E0,-1.582770050E-1,-3.145639896E-1,-1.100329980E-1,3.689300402E-1
1.486474927E0,-1.855300069E-1,-2.898460031E-1,-7.830400020E-2,3.529356958E-1
1.491485697E0,-2.174029946E-1,-2.171189934E-1,-1.493899990E-2,3.076164708E-1
1.496496480E0,-2.447640002E-1,-1.353989989E-1,1.556499954E-2,2.801509841E-1
1.501507249E0,-2.704789937E-1,-6.589099765E-2,8.726499975E-2,2.917459336E-1
1.506518095E0,-2.713769972E-1,3.018999938E-3,1.451169997E-1,3.077556378E-1
1.511528866E0,-2.434049994E-1,5.717600137E-2,2.009660006E-1,3.207840742E-1
1.516539559E0,-1.939689964E-1,7.378000021E-2,2.425789982E-1,3.192366369E-1
1.521550097E0,-1.071019992E-1,8.875299990E-2,2.602980137E-1,2.951321554E-1
1.526561095E0,-2.526200004E-2,9.725300223E-2,2.278759927E-1,2.490457450E-1
1.531571636E0,5.664800107E-2,8.800300211E-2,1.739140004E-1,2.029768557E-1
