"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.357477940E-1,3.152570128E-1,-1.956990063E-1,2.953999937E-1,4.742849792E-1
2.407594080E-1,2.465939969E-1,-2.601889968E-1,2.072439939E-1,4.140736485E-1
2.457710950E-1,1.867389977E-1,-2.768299878E-1,1.724369973E-1,3.758201876E-1
2.507825590E-1,1.216849983E-1,-2.980470061E-1,2.148949951E-1,3.870647434E-1
2.557942490E-1,1.456999965E-2,-3.118059933E-1,2.673929930E-1,4.110161494E-1
2.608058710E-1,-9.853799641E-2,-3.444249928E-1,3.156909943E-1,4.774925301E-1
2.658173330E-1,-2.035769969E-1,-3.695569932E-1,3.762980103E-1,5.653460511E-1
2.708290230E-1,-2.799290121E-1,-3.776980042E-1,4.258289933E-1,6.343077847E-1
2.758406170E-1,-3.424899876E-1,-3.880079985E-1,4.691970050E-1,6.985666955E-1
2.808523070E-1,-3.568409979E-1,-3.934490085E-1,4.788199961E-1,7.151267082E-1
2.858639990E-1,-3.685649931E-1,-4.084120095E-1,4.836480021E-1,7.324997704E-1
2.908754680E-1,-3.614709973E-1,-4.353800118E-1,4.605660141E-1,7.296150285E-1
2.958870810E-1,-3.314279914E-1,-4.624559879E-1,4.289959967E-1,7.125641160E-1
3.008987630E-1,-2.838140130E-1,-4.824680090E-1,4.054040015E-1,6.911426612E-1
3.059102270E-1,-2.284329981E-1,-5.097519755E-1,3.941569924E-1,6.836581352E-1
3.109218350E-1,-1.771200001E-1,-5.396230221E-1,3.508119881E-1,6.675579012E-1
3.159335280E-1,-1.343369931E-1,-5.648080111E-1,3.343049884E-1,6.699360733E-1
3.209449620E-1,-9.052400291E-2,-6.020519733E-1,3.205719888E-1,6.880607340E-1
3.259566530E-1,-8.511699736E-2,-6.249849796E-1,3.049710095E-1,7.006129064E-1
3.309682700E-1,-4.265400022E-2,-6.719660163E-1,2.828199863E-1,7.303046183E-1
3.359799650E-1,5.663099885E-2,-7.048289776E-1,2.496149987E-1,7.498657248E-1
3.409914290E-1,-1.591050029E-1,-7.820050120E-1,4.605410099E-1,9.213817138E-1
3.460030420E-1,-1.668380052E-1,-7.111520171E-1,3.853299916E-1,8.258639802E-1
3.510147260E-1,-1.957700029E-2,-5.713089705E-1,3.759520054E-1,6.841908425E-1
3.560261890E-1,8.700899780E-2,-6.387730241E-1,6.729069948E-1,9.318826995E-1
3.610378030E-1,-8.689700067E-2,-7.111430168E-1,5.345010161E-1,8.938494366E-1
3.660494800E-1,-8.674199879E-2,-6.646670103E-1,3.387860060E-1,7.510541703E-1
3.710611720E-1,1.185029969E-1,-5.350859761E-1,3.100619912E-1,6.296811896E-1
3.760726460E-1,2.494239956E-1,-4.153369963E-1,3.433330059E-1,5.937968533E-1
3.810842590E-1,3.134070039E-1,-3.100520074E-1,3.740020096E-1,5.781294843E-1
3.860957370E-1,3.590919971E-1,-2.598609924E-1,3.971889913E-1,5.951755141E-1
3.911074270E-1,3.802579939E-1,-2.457119972E-1,3.617349863E-1,5.795021379E-1
3.961190340E-1,3.289110065E-1,-2.555170059E-1,3.249650002E-1,5.282742108E-1
4.011307250E-1,2.395620048E-1,-2.604359984E-1,3.006789982E-1,4.643540927E-1
4.061424170E-1,1.688439995E-1,-2.437140048E-1,2.978779972E-1,4.202809935E-1
4.111538810E-1,1.415109932E-1,-2.150090039E-1,2.950670123E-1,3.915594140E-1
4.161655710E-1,1.354990005E-1,-2.102590054E-1,2.804130018E-1,3.757662572E-1
4.211771880E-1,8.746600151E-2,-2.126139998E-1,2.751939893E-1,3.585899414E-1
4.261886500E-1,3.118200041E-2,-2.243349999E-1,3.022359908E-1,3.776838671E-1
4.312002780E-1,1.774900034E-2,-2.287890017E-1,3.211899996E-1,3.947435245E-1
4.362119710E-1,1.348100044E-2,-2.475000024E-1,3.414120078E-1,4.219006372E-1
4.412234340E-1,1.590400003E-2,-2.708899975E-1,3.628329933E-1,4.530806870E-1
4.462351330E-1,1.078400016E-2,-2.870970070E-1,3.553510010E-1,4.569631495E-1
4.512467510E-1,5.406000186E-3,-2.959930003E-1,3.824599981E-1,4.836493887E-1
4.562584410E-1,9.077000432E-3,-3.143669963E-1,4.037359953E-1,5.117731472E-1
4.612698910E-1,2.611299977E-2,-3.040229976E-1,4.125950038E-1,5.131729816E-1
4.662815810E-1,3.070000000E-2,-2.984740138E-1,4.093779922E-1,5.075623778E-1
4.712931930E-1,5.346399918E-2,-3.120079935E-1,4.244019985E-1,5.294567438E-1
4.763046550E-1,6.145500019E-2,-3.039070070E-1,4.480580091E-1,5.448781199E-1
4.813163450E-1,8.066800237E-2,-3.172299862E-1,4.776610136E-1,5.790528773E-1
4.863279580E-1,1.085110009E-1,-3.327569962E-1,5.269340277E-1,6.325830580E-1
4.913396480E-1,1.307979971E-1,-3.387680054E-1,5.142949820E-1,6.295801823E-1
4.963511120E-1,1.593189985E-1,-3.400070071E-1,5.158839822E-1,6.380623725E-1
5.013628020E-1,1.775739938E-1,-3.485339880E-1,4.895699918E-1,6.266476210E-1
5.063744190E-1,1.951880008E-1,-3.451919854E-1,4.687460065E-1,6.139858964E-1
5.113861100E-1,1.982579976E-1,-3.540149927E-1,4.137299955E-1,5.794871507E-1
5.163974960E-1,1.756460071E-1,-3.724760115E-1,3.811509907E-1,5.611291979E-1
5.214092920E-1,1.791400015E-1,-3.599629998E-1,3.425210118E-1,5.281904438E-1
5.264206790E-1,1.499280035E-1,-3.737680018E-1,3.233659863E-1,5.164750590E-1
5.314323830E-1,1.006409973E-1,-3.850829899E-1,3.184170127E-1,5.097125792E-1
5.364440760E-1,3.885199875E-2,-3.867149949E-1,3.109320104E-1,4.977315343E-1
5.414556930E-1,-1.427400019E-2,-3.954080045E-1,3.102970123E-1,5.028274783E-1
5.464671550E-1,-5.662899837E-2,-3.966569901E-1,3.487089872E-1,5.311700001E-1
5.514788450E-1,-9.562300146E-2,-3.857870102E-1,3.624579906E-1,5.379137204E-1
5.564904770E-1,-1.382559985E-1,-3.723109961E-1,3.893850148E-1,5.561932116E-1
5.615021680E-1,-1.520510018E-1,-3.729560077E-1,4.314459860E-1,5.902214243E-1
5.665136310E-1,-1.704500020E-1,-3.590210080E-1,4.720279872E-1,6.170572973E-1
5.715252450E-1,-1.630129963E-1,-3.545080125E-1,4.995740056E-1,6.338953817E-1
5.765369370E-1,-1.561059952E-1,-3.570649922E-1,5.191360116E-1,6.491276368E-1
5.815483960E-1,-1.380909979E-1,-3.642959893E-1,5.402669907E-1,6.660849140E-1
5.865600860E-1,-1.024060026E-1,-3.715429902E-1,5.373190045E-1,6.612434465E-1
5.915717780E-1,-7.498899847E-2,-3.741250038E-1,5.064049959E-1,6.340653659E-1
5.965833960E-1,-4.632399976E-2,-3.838819861E-1,5.016409755E-1,6.333679503E-1
6.015948570E-1,-2.107200027E-2,-3.936020136E-1,5.037350059E-1,6.396213962E-1
6.066064700E-1,-8.342999965E-3,-4.033420086E-1,4.868920147E-1,6.323118025E-1
6.116181780E-1,1.544700004E-2,-4.202780128E-1,4.725230038E-1,6.325742699E-1
6.166296410E-1,1.748700067E-2,-4.372709990E-1,4.443649948E-1,6.236761742E-1
6.216412550E-1,7.741000038E-3,-4.613089859E-1,4.490959942E-1,6.438579934E-1
6.266529620E-1,-4.093999974E-3,-4.638020098E-1,4.325380027E-1,6.342067399E-1
6.316644260E-1,-2.947600000E-2,-4.684599936E-1,4.556120038E-1,6.541451660E-1
6.366761060E-1,-7.494699955E-2,-4.561510086E-1,4.755179882E-1,6.631803318E-1
6.416877980E-1,-1.213629991E-1,-4.411230087E-1,5.179100037E-1,6.910493892E-1
6.466994010E-1,-1.757870018E-1,-4.089230001E-1,5.822569728E-1,7.328999061E-1
6.517108620E-1,-2.054730058E-1,-3.763329983E-1,6.495400071E-1,7.782980808E-1
6.567225680E-1,-2.298109978E-1,-3.626450002E-1,6.847710013E-1,8.082300509E-1
6.617341850E-1,-2.354409993E-1,-3.180679977E-1,6.784729958E-1,7.854459378E-1
6.667456700E-1,-2.155620009E-1,-2.857030034E-1,6.426579952E-1,7.355966838E-1
6.717573610E-1,-1.779090017E-1,-2.322510034E-1,5.782679915E-1,6.480632774E-1
6.767689680E-1,-1.461309940E-1,-1.746670008E-1,4.744769931E-1,5.262995777E-1
6.817806590E-1,-9.909600019E-2,-1.034860015E-1,3.580459952E-1,3.856504952E-1
6.867923510E-1,-6.740500033E-2,-2.118499950E-2,2.270630002E-1,2.378021117E-1
6.918038190E-1,-5.049400032E-2,9.342700243E-2,3.088700026E-2,1.105995282E-1
6.968154330E-1,-5.501199886E-2,2.427770048E-1,-1.516229957E-1,2.914730295E-1
7.018268910E-1,-5.699000135E-2,4.290690124E-1,-3.647669852E-1,5.660415454E-1
7.068385820E-1,-8.217599988E-2,6.454820037E-1,-5.050169826E-1,8.236759464E-1
7.118502740E-1,-1.251630038E-1,8.898649812E-1,-5.901600122E-1,1.075088044E0
7.168618620E-1,-1.749670058E-1,1.130198002E0,-6.290029883E-1,1.305222485E0
7.218733240E-1,-2.476990074E-1,1.355643034E0,-6.549329758E-1,1.525798164E0
7.268850000E-1,-3.575370014E-1,1.501492977E0,-7.749739885E-1,1.727106989E0
7.318966180E-1,-5.092750192E-1,1.548573971E0,-1.058222055E0,1.943521625E0
7.369083130E-1,-7.054600120E-1,1.475391984E0,-1.538347960E0,2.245210409E0
7.419197770E-1,-8.938670158E-1,1.313248992E0,-2.185321093E0,2.701712315E0
7.469313900E-1,-1.048859000E0,1.086326003E0,-2.914544106E0,3.282495503E0
7.519430530E-1,-1.118273020E0,8.475890160E-1,-3.622813940E0,3.885064032E0
7.569545170E-1,-1.049222946E0,6.287500262E-1,-4.132893085E0,4.310104482E0
7.619661060E-1,-9.272969961E-1,4.546020031E-1,-4.407856941E0,4.527222715E0
7.669777980E-1,-7.447419763E-1,3.692379892E-1,-4.396761894E0,4.474649982E0
7.719892620E-1,-5.799739957E-1,3.086580038E-1,-4.058224201E0,4.111061088E0
7.770009520E-1,-4.302529991E-1,3.181929886E-1,-3.557554007E0,3.597576258E0
7.820125700E-1,-2.859739959E-1,4.048080146E-1,-2.876126051E0,2.918518754E0
7.870242640E-1,-1.421319991E-1,5.371059775E-1,-2.041969061E0,2.116204617E0
7.920357280E-1,-1.707999967E-2,7.195630074E-1,-1.140161037E0,1.348343368E0
7.970473160E-1,7.165300101E-2,9.231929779E-1,-2.402829975E-1,9.566375206E-1
8.020590080E-1,8.742699772E-2,1.113312960E0,5.449939966E-1,1.242629342E0
8.070704720E-1,5.911000073E-3,1.262815952E0,1.186856985E0,1.733022958E0
8.120821620E-1,-1.533470005E-1,1.390766025E0,1.607391000E0,2.131068104E0
8.170937800E-1,-2.921240032E-1,1.480311990E0,1.805353999E0,2.352862742E0
8.221052410E-1,-3.598389924E-1,1.505089045E0,1.809939027E0,2.381314010E0
8.271169310E-1,-6.051210165E-1,1.481803060E0,1.662235975E0,2.307583192E0
8.321286200E-1,-8.080379963E-1,1.422402024E0,1.345535994E0,2.118164307E0
8.371402370E-1,-9.999660254E-1,1.343626976E0,9.219650030E-1,1.911879957E0
8.421516990E-1,-1.145336986E0,1.259858012E0,5.155670047E-1,1.779002068E0
8.471633880E-1,-1.356807947E0,1.195055962E0,1.402589977E-1,1.813493629E0
8.521750050E-1,-1.510323048E0,1.115748048E0,-1.589179933E-1,1.884469247E0
8.571864670E-1,-1.704223037E0,1.055454016E0,-4.444209933E-1,2.053258230E0
8.621981570E-1,-1.807227969E0,9.711189866E-1,-7.429130077E-1,2.181986424E0
8.672097750E-1,-1.829350948E0,8.771219850E-1,-1.047567010E0,2.283257434E0
8.722214650E-1,-1.704378963E0,7.861449718E-1,-1.366230011E0,2.321533116E0
8.772329490E-1,-1.357792020E0,6.875759959E-1,-1.610725999E0,2.216032076E0
8.822446390E-1,-1.047080040E0,5.911009908E-1,-1.825276017E0,2.185728604E0
8.872562560E-1,-6.622279882E-1,4.823609889E-1,-2.006278992E0,2.167111770E0
8.922677130E-1,-2.569960058E-1,3.805429935E-1,-2.157067060E0,2.205402054E0
8.972794030E-1,3.348740041E-1,3.309589922E-1,-2.297352076E0,2.345101493E0
9.022910300E-1,1.180701017E0,2.498220056E-1,-2.397334099E0,2.683966600E0
9.073024910E-1,1.827909946E0,1.090120003E-1,-2.486061096E0,3.087659010E0
9.123141770E-1,2.282715082E0,-7.181899995E-2,-2.624088049E0,3.478761878E0
9.173257950E-1,2.554923058E0,-3.328849971E-1,-2.646557093E0,3.693603755E0
9.223374850E-1,2.486244917E0,-6.188809872E-1,-2.586162090E0,3.640420555E0
9.273489490E-1,2.174254894E0,-8.844320178E-1,-2.374941111E0,3.339154027E0
9.323606390E-1,1.809875965E0,-1.041362047E0,-2.071784973E0,2.941492631E0
9.373722800E-1,1.562280059E0,-1.037400961E0,-1.729670048E0,2.551211126E0
9.423837420E-1,1.449193001E0,-9.470480084E-1,-1.327420950E0,2.181537683E0
9.473954320E-1,1.355712056E0,-8.303229809E-1,-9.526510239E-1,1.853357873E0
9.524071530E-1,1.214498043E0,-7.065100074E-1,-6.622459888E-1,1.553297021E0
9.574187700E-1,1.008759975E0,-6.115980148E-1,-4.762870073E-1,1.272202080E0
9.624302470E-1,7.567449808E-1,-5.337309837E-1,-3.450829983E-1,9.882378280E-1
9.674419370E-1,4.738149941E-1,-4.730109870E-1,-2.320690006E-1,7.085873718E-1
9.724535730E-1,1.539990008E-1,-4.008629918E-1,-9.481299669E-2,4.397685014E-1
9.774650350E-1,-2.016199976E-1,-3.173260093E-1,1.976899989E-2,3.764800565E-1
9.824767250E-1,-5.318440199E-1,-2.726010084E-1,1.402200013E-1,6.138656368E-1
9.874883430E-1,-8.214219809E-1,-2.139029950E-1,2.342559993E-1,8.805478040E-1
9.925000330E-1,-1.175832987E0,-1.962510049E-1,2.974349856E-1,1.228643659E0
9.975115060E-1,-1.510527015E0,-1.428840011E-1,3.659490049E-1,1.560777490E0
1.002523120E0,-1.652863026E0,-3.676500171E-2,4.422009885E-1,1.711388197E0
1.007534788E0,-1.587597966E0,9.360499680E-2,4.515739977E-1,1.653223600E0
1.012546252E0,-1.443212986E0,1.693110019E-1,3.470239937E-1,1.493973089E0
1.017557942E0,-1.395547986E0,1.663690060E-1,1.687889993E-1,1.415529072E0
1.022569573E0,-1.390478969E0,9.427600354E-2,4.889699817E-2,1.394528825E0
1.027581035E0,-1.366513968E0,2.002399974E-2,-6.101899967E-2,1.368022186E0
1.032592744E0,-1.284952044E0,-6.835199893E-2,-1.775130033E-1,1.298955203E0
1.037604362E0,-1.133604050E0,-1.852850020E-1,-2.609829903E-1,1.177922236E0
1.042616057E0,-1.039456010E0,-3.715229928E-1,-2.611179948E-1,1.134319504E0
1.047627521E0,-1.218852043E0,-6.222569942E-1,-1.571860015E-1,1.377501909E0
1.052639124E0,-1.418920994E0,-7.747719884E-1,3.152899817E-2,1.616973252E0
1.057650816E0,-1.146934032E0,-8.412610292E-1,1.222200021E-1,1.427625834E0
1.062662285E0,-5.867589712E-1,-9.415400028E-1,7.230999880E-3,1.109430464E0
1.067673975E0,-2.037670016E-1,-1.042315960E0,-1.936790049E-1,1.079562461E0
1.072685593E0,2.622619867E-1,-1.116768956E0,-3.920029998E-1,1.212279095E0
1.077697059E0,9.418269992E-1,-1.267783046E0,-4.471139908E-1,1.641408806E0
1.082708749E0,1.022649050E0,-1.559941053E0,-2.275779992E-1,1.879100560E0
1.087720362E0,5.518959761E-1,-1.837718010E0,4.211900011E-2,1.919263052E0
1.092732052E0,3.652099967E-1,-1.981485963E0,1.591230035E-1,2.021134605E0
1.097743521E0,5.674049854E-1,-1.981678009E0,1.883500069E-1,2.069896585E0
1.102755211E0,7.041990161E-1,-1.919646978E0,1.609009951E-1,2.051055803E0
1.107766828E0,7.660369873E-1,-1.840852976E0,1.988639981E-1,2.003771253E0
1.112778519E0,8.966150284E-1,-1.714177966E0,2.783710063E-1,1.954434707E0
1.117789962E0,1.053154945E0,-1.604231000E0,2.272679955E-1,1.932444872E0
1.122801576E0,1.300693035E0,-1.511003971E0,1.432310045E-1,1.998862300E0
1.127813254E0,1.467486024E0,-1.422534943E0,1.003220007E-1,2.046261322E0
1.132824718E0,1.508671999E0,-1.377112031E0,4.332699999E-2,2.043136309E0
1.137836326E0,1.431429982E0,-1.353201032E0,-2.806700021E-2,1.970008270E0
1.142848018E0,1.429352999E0,-1.288597941E0,-1.826700009E-2,1.924543669E0
1.147859482E0,1.500164032E0,-1.195269942E0,3.689400107E-2,1.918469058E0
1.152871167E0,1.572249055E0,-1.111497998E0,2.985499986E-2,1.925691100E0
1.157882785E0,1.531252980E0,-1.063845038E0,-7.017999887E-3,1.864551208E0
1.162894237E0,1.435387969E0,-1.039788961E0,-4.731500149E-2,1.773059056E0
1.167905927E0,1.251549959E0,-1.013126016E0,-6.091399863E-2,1.611369647E0
1.172917560E0,1.031026959E0,-9.983739853E-1,-2.099700086E-2,1.435342496E0
1.177929250E0,7.931950092E-1,-9.765440226E-1,9.624800086E-2,1.261768691E0
1.182940714E0,6.054540277E-1,-9.357190132E-1,2.213090062E-1,1.136275639E0
1.187952423E0,4.404000044E-1,-9.094129801E-1,3.494000137E-1,1.069141946E0
1.192964040E0,2.924799919E-1,-8.712409735E-1,4.065450132E-1,1.004929961E0
1.197975502E0,1.677290052E-1,-8.522750139E-1,4.322049916E-1,9.702097058E-1
1.202987173E0,6.997299939E-2,-8.046320081E-1,4.319379926E-1,9.159144712E-1
1.207998791E0,1.427299995E-2,-7.641540170E-1,4.017589986E-1,8.634496935E-1
1.213010252E0,1.631999970E-3,-7.164809704E-1,3.865180016E-1,8.140907872E-1
1.218021937E0,7.565999869E-3,-6.663900018E-1,3.716579974E-1,7.630612989E-1
1.223033555E0,3.146599978E-2,-6.378049850E-1,3.569749892E-1,7.315848898E-1
1.228045226E0,8.213499933E-2,-6.187750101E-1,3.794069886E-1,7.304644648E-1
1.233056690E0,1.240739971E-1,-6.140909791E-1,4.167880118E-1,7.524721484E-1
1.238068380E0,1.715610027E-1,-6.213650107E-1,4.640699923E-1,7.942849690E-1
1.243080002E0,2.408089936E-1,-6.214410067E-1,5.346649885E-1,8.544264428E-1
1.248091464E0,3.080550134E-1,-6.286479831E-1,5.932490230E-1,9.176276920E-1
1.253103144E0,3.944689929E-1,-6.501439810E-1,6.470800042E-1,9.985016346E-1
1.258114762E0,4.532890022E-1,-6.907219887E-1,7.216830254E-1,1.096993243E0
1.263126223E0,4.646599889E-1,-7.527830005E-1,8.001400232E-1,1.192818179E0
1.268137914E0,4.555140138E-1,-8.123850226E-1,8.591179848E-1,1.267101477E0
1.273149606E0,4.332410097E-1,-8.886600137E-1,9.410640001E-1,1.364923384E0
1.278161308E0,3.982479870E-1,-9.265450239E-1,1.015205026E0,1.430988604E0
1.283172926E0,4.039289951E-1,-9.451299906E-1,1.068094015E0,1.482313785E0
1.288184387E0,4.442560077E-1,-9.419689775E-1,1.103013039E0,1.517005840E0
1.293196025E0,4.742639959E-1,-9.290360212E-1,1.118154049E0,1.529150988E0
1.298207717E0,4.755820036E-1,-8.944200277E-1,1.084316969E0,1.483882986E0
1.303219180E0,5.811120272E-1,-8.667449951E-1,1.046931982E0,1.478176123E0
1.308230803E0,6.370880008E-1,-8.819360137E-1,1.026749015E0,1.495963165E0
1.313242495E0,6.219400167E-1,-9.161490202E-1,9.976199865E-1,1.490430827E0
1.318253959E0,5.355359912E-1,-9.742190242E-1,9.990590215E-1,1.494663987E0
1.323265587E0,4.356519878E-1,-1.022624969E0,1.030205011E0,1.515545066E0
1.328277279E0,3.133049905E-1,-1.058987021E0,1.074164033E0,1.540597903E0
1.333288748E0,1.853689998E-1,-1.085728049E0,1.098307014E0,1.555456640E0
1.338300438E0,7.515600324E-2,-1.095687985E0,1.103489041E0,1.556877853E0
1.343312056E0,-1.323499996E-2,-1.077105999E0,1.000380039E0,1.470065550E0
1.348323517E0,-5.735399947E-2,-1.061043024E0,9.080039859E-1,1.397702765E0
1.353335198E0,-4.927200079E-2,-9.971730113E-1,8.423069715E-1,1.306239939E0
1.358346815E0,-5.069399998E-2,-9.191679955E-1,7.143520117E-1,1.165220358E0
1.363358510E0,-7.285200059E-2,-8.414850235E-1,5.653449893E-1,1.016375627E0
1.368369974E0,-1.105640009E-1,-7.641580105E-1,4.238390028E-1,8.807958694E-1
1.373381668E0,-1.659030020E-1,-6.585209966E-1,2.781359851E-1,7.338483053E-1
1.378393286E0,-1.898899972E-1,-5.220779777E-1,1.726720035E-1,5.817553151E-1
1.383404747E0,-1.906459928E-1,-3.668969870E-1,2.544800006E-2,4.142546250E-1
1.388416442E0,-1.666270047E-1,-2.000750005E-1,-9.495200217E-2,2.771469777E-1
1.393428060E0,-1.276990026E-1,-7.238000166E-3,-2.147700042E-1,2.499711555E-1
1.398439750E0,-1.367319971E-1,2.068649977E-1,-3.040710092E-1,3.923620075E-1
1.403451233E0,-1.805319935E-1,4.327419996E-1,-3.689509928E-1,5.966425010E-1
1.408462846E0,-2.695339918E-1,6.273660064E-1,-4.129360020E-1,7.979679320E-1
1.413474529E0,-3.722819984E-1,7.979840040E-1,-4.489060044E-1,9.883769310E-1
1.418485993E0,-4.907200038E-1,9.399030209E-1,-4.568839967E-1,1.154541813E0
1.423497606E0,-5.804529786E-1,1.059234023E0,-4.520699978E-1,1.289678122E0
1.428509284E0,-5.959460139E-1,1.161914945E0,-4.250620008E-1,1.373271894E0
1.433520747E0,-6.017929912E-1,1.209674001E0,-3.521209955E-1,1.396228917E0
1.438532428E0,-5.646100044E-1,1.216871023E0,-2.835640013E-1,1.371119283E0
1.443544045E0,-4.845960140E-1,1.183518052E0,-1.788270026E-1,1.291327756E0
1.448555517E0,-3.523190022E-1,1.109614015E0,5.288999993E-3,1.164216438E0
1.453567207E0,-2.013449967E-1,1.028656960E0,1.540450007E-1,1.059436081E0
1.458578834E0,-9.780800343E-2,8.908380270E-1,3.547360003E-1,9.638446067E-1
1.463590296E0,3.239100054E-2,7.680420280E-1,5.806639791E-1,9.633838229E-1
1.468601986E0,2.256959975E-1,6.819670200E-1,8.383079767E-1,1.103982773E0
1.473613607E0,4.432969987E-1,6.230220199E-1,1.033859015E0,1.285897791E0
1.478625298E0,5.638009906E-1,5.792570114E-1,1.232206941E0,1.473683883E0
1.483636761E0,6.714239717E-1,5.673249960E-1,1.349761963E0,1.610752978E0
1.488648370E0,8.109560013E-1,6.156790257E-1,1.340405941E0,1.683270146E0
1.493660062E0,8.676289916E-1,7.263699770E-1,1.235991955E0,1.675729549E0
1.498671526E0,9.764959812E-1,8.932189941E-1,1.135156989E0,1.743549817E0
1.503683216E0,1.104297042E0,1.172662973E0,1.102767944E0,1.952103364E0
1.508694824E0,1.229725003E0,1.571884990E0,1.138805985E0,2.297808756E0
1.513706515E0,1.281164050E0,2.069288969E0,1.222252011E0,2.723460692E0
1.518717973E0,1.208806992E0,2.585825920E0,1.308380961E0,3.139995346E0
1.523729587E0,9.145749807E-1,3.078291893E0,1.281123996E0,3.457398887E0
1.528741279E0,4.771260023E-1,3.465204000E0,1.108234048E0,3.669260238E0
1.533752756E0,-2.762000076E-2,3.703367949E0,6.927649975E-1,3.767707575E0
1.538764447E0,-4.901669919E-1,3.843012094E0,3.503600135E-2,3.874304216E0
1.543776064E0,-8.775439858E-1,3.896195889E0,-7.555869818E-1,4.064644823E0
1.548787755E0,-1.086776018E0,3.877437115E0,-1.494025946E0,4.295080234E0
1.553799218E0,-1.110146999E0,3.786926985E0,-2.115222931E0,4.477433461E0
1.558810846E0,-1.032762051E0,3.636802912E0,-2.542176008E0,4.555830520E0
1.563822539E0,-9.658610225E-1,3.424788952E0,-2.740492105E0,4.491365478E0
1.568833986E0,-8.702880144E-1,3.153328896E0,-2.718112946E0,4.253119130E0
1.573845600E0,-8.218399882E-1,2.841540098E0,-2.582639933E0,3.926805332E0
1.578857292E0,-9.018669724E-1,2.477377892E0,-2.440851927E0,3.592843356E0
