"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.272247520E-1,5.120329857E-1,3.930500150E-2,-5.210699886E-2,5.161761336E-1
2.322361360E-1,5.010520220E-1,1.628799923E-2,-4.934300110E-2,5.037391780E-1
2.372475210E-1,4.718410075E-1,-3.598999931E-3,-4.177900031E-2,4.737007220E-1
2.422591390E-1,4.482130110E-1,-2.729300037E-2,-3.660099953E-2,4.505324009E-1
2.472705260E-1,4.137090147E-1,-5.474299937E-2,-2.424699999E-2,4.180189730E-1
2.522819100E-1,3.964929879E-1,-8.571399748E-2,-1.906700060E-2,4.060999006E-1
2.572932950E-1,3.471559882E-1,-1.155759990E-1,-2.826499939E-2,3.669795660E-1
2.623046700E-1,3.293490112E-1,-1.373990029E-1,-2.789000049E-2,3.579484730E-1
2.673160540E-1,3.050299883E-1,-1.607770026E-1,-5.983000156E-3,3.448598768E-1
2.723275140E-1,2.742330134E-1,-1.625030041E-1,-5.619000178E-3,3.188142800E-1
2.773389010E-1,2.649770081E-1,-1.572210044E-1,1.150900032E-2,3.083240440E-1
2.823505140E-1,2.465589941E-1,-1.452549994E-1,2.864000015E-2,2.875945097E-1
2.873619060E-1,2.262099981E-1,-1.291839927E-1,4.098299891E-2,2.637026231E-1
2.923732900E-1,2.226870060E-1,-1.068679988E-1,5.812200159E-2,2.537487712E-1
2.973846610E-1,2.099269927E-1,-7.616599649E-2,6.090600044E-2,2.314738477E-1
3.023960450E-1,2.230149955E-1,-4.893099889E-2,5.654200166E-2,2.352167698E-1
3.074074300E-1,2.242339998E-1,-2.731999941E-2,6.176000088E-2,2.341827636E-1
3.124188940E-1,2.231550068E-1,7.522000000E-3,6.220399961E-2,2.317845446E-1
3.174302030E-1,2.314790040E-1,3.192900121E-2,7.463400066E-2,2.453002741E-1
3.224415860E-1,2.374739945E-1,5.323300138E-2,7.511299849E-2,2.546951374E-1
3.274530520E-1,2.365660071E-1,6.706500053E-2,7.559499890E-2,2.572465624E-1
3.324644390E-1,2.406239957E-1,8.269000053E-2,7.369499654E-2,2.648933672E-1
3.374758100E-1,2.402029932E-1,8.410099894E-2,6.700699776E-2,2.631736949E-1
3.424871940E-1,2.376219928E-1,8.326199651E-2,5.314100161E-2,2.573339029E-1
3.474985790E-1,2.399269938E-1,8.256399632E-2,4.646199942E-2,2.579544403E-1
3.525099680E-1,2.096289992E-1,7.735300064E-2,3.257000074E-2,2.258065743E-1
3.575215810E-1,2.011869997E-1,5.152399838E-2,3.302399814E-2,2.102891241E-1
3.625327370E-1,1.652079970E-1,3.587500006E-2,3.820699826E-2,1.733218757E-1
3.675443360E-1,1.442449987E-1,2.313400060E-2,4.575100169E-2,1.530847993E-1
3.725557230E-1,1.308030039E-1,1.083299983E-2,4.131500050E-2,1.375998146E-1
3.775670890E-1,1.131210029E-1,-1.025700010E-2,4.402599856E-2,1.218189472E-1
3.825784730E-1,1.052849963E-1,-9.646999650E-3,2.997400053E-2,1.098928376E-1
3.875898580E-1,9.302499890E-2,-1.815599948E-2,2.308299951E-2,9.755057972E-2
3.926012320E-1,9.954000264E-2,-2.623200044E-2,1.852000016E-3,1.029551353E-1
3.976126920E-1,9.645000100E-2,-2.216099948E-2,-2.320000058E-4,9.896346000E-2
4.026240020E-1,1.001890004E-1,-2.029800043E-2,-2.383200079E-2,1.049657510E-1
4.076354610E-1,1.152710021E-1,-8.918000385E-3,-3.782099858E-2,1.216444104E-1
4.126468480E-1,1.274680048E-1,2.357000019E-3,-3.263299912E-2,1.316000013E-1
4.176584470E-1,1.530669928E-1,8.946999907E-3,-2.260000072E-2,1.549848803E-1
4.226696030E-1,1.663649976E-1,2.694400027E-2,9.000999853E-3,1.687729528E-1
4.276812270E-1,1.909720004E-1,3.982200101E-2,2.629300021E-2,1.968436398E-1
4.326926130E-1,1.918029934E-1,3.618400171E-2,4.836900160E-2,2.010901056E-1
4.377040020E-1,1.812700033E-1,3.491200134E-2,6.084400043E-2,1.943698905E-1
4.427153860E-1,1.759079993E-1,2.421299927E-2,7.569400221E-2,1.930271367E-1
4.477267670E-1,1.661379933E-1,1.840999909E-2,5.702399835E-2,1.766139782E-1
4.527381520E-1,1.590819955E-1,8.014000021E-3,5.030100048E-2,1.670374094E-1
4.577495360E-1,1.476619989E-1,1.840000041E-4,2.919900045E-2,1.505213652E-1
4.627610000E-1,1.458880007E-1,1.932000043E-3,1.288099959E-2,1.464682953E-1
4.677723860E-1,1.139369980E-1,1.239000005E-3,-8.278000169E-3,1.142440366E-1
4.727837710E-1,8.763500303E-2,2.881000051E-3,-1.274199970E-2,8.860334347E-2
4.777951600E-1,7.143100351E-2,-7.065999787E-3,-4.920000210E-4,7.178132542E-2
4.828065440E-1,3.708399832E-2,-2.124099992E-2,-2.659800090E-2,5.033742803E-2
4.878181580E-1,1.768999919E-2,-2.094800025E-2,-2.881699987E-2,3.977655424E-2
4.928295400E-1,1.982299984E-2,-2.524399944E-2,-2.320999978E-3,3.218070650E-2
4.978406940E-1,3.594199941E-2,-1.309499983E-2,2.659700066E-2,4.659084444E-2
5.028523080E-1,3.780800104E-2,-1.755199954E-2,7.225699723E-2,8.341817116E-2
5.078637080E-1,4.691100121E-2,-1.721799932E-2,1.131289974E-1,1.236740538E-1
5.128751680E-1,4.447000101E-2,-3.081800044E-2,1.300400048E-1,1.408464874E-1
5.178865540E-1,4.702899978E-2,-3.471900150E-2,1.230039969E-1,1.361878083E-1
5.228979340E-1,5.190600082E-2,-4.784600064E-2,1.016149968E-1,1.237298681E-1
5.279092420E-1,4.514199868E-2,-4.896200076E-2,9.934800118E-2,1.196039418E-1
5.329206190E-1,5.011700094E-2,-5.241800100E-2,9.470199794E-2,1.192804637E-1
5.379320810E-1,5.034400150E-2,-6.742999703E-2,8.765699714E-2,1.215116132E-1
5.429434830E-1,6.906799972E-2,-5.638499931E-2,8.305600286E-2,1.218521906E-1
5.479548670E-1,6.617999822E-2,-5.030599982E-2,6.649599969E-2,1.064528241E-1
5.529662520E-1,7.023999840E-2,-3.964700177E-2,4.756399989E-2,9.363693828E-2
5.579776210E-1,5.322400108E-2,-3.383500129E-2,2.142000012E-2,6.660644119E-2
5.629892350E-1,3.892299905E-2,-5.122699961E-2,2.396400087E-2,6.865477902E-2
5.680006500E-1,2.264600061E-2,-6.565599889E-2,1.451100037E-2,7.095153744E-2
5.730120350E-1,4.497999791E-3,-7.935599983E-2,-2.164999954E-3,7.951285390E-2
5.780234440E-1,-1.655000029E-3,-8.549600095E-2,-1.884399913E-2,8.756369971E-2
5.830348280E-1,-8.559999987E-4,-8.199000359E-2,-2.593700029E-2,8.599896167E-2
5.880462130E-1,-2.343600057E-2,-6.447900087E-2,-9.134000167E-3,6.921139815E-2
5.930576080E-1,-1.759899966E-2,-4.963599890E-2,-6.665000226E-3,5.308370187E-2
5.980689920E-1,-4.947000183E-3,-2.814999968E-2,5.406999961E-3,2.908832998E-2
6.030804520E-1,2.583999885E-3,-1.426300034E-2,1.511299983E-2,2.094070194E-2
6.080918430E-1,7.422000170E-3,-7.859999896E-4,2.963200025E-2,3.055747571E-2
6.131034570E-1,2.598999999E-2,2.384899929E-2,5.855799839E-2,6.836149532E-2
6.181148570E-1,6.023300067E-2,4.989600182E-2,7.321400195E-2,1.071350337E-1
6.231260110E-1,7.954099774E-2,4.481200129E-2,7.834299654E-2,1.203017493E-1
6.281373940E-1,1.099959984E-1,3.726100177E-2,9.789299965E-2,1.518898986E-1
6.331487790E-1,1.373440027E-1,3.433400020E-2,9.596499801E-2,1.710306391E-1
6.381601630E-1,1.548029929E-1,3.357400000E-2,8.449400216E-2,1.795283167E-1
6.431715340E-1,1.534850001E-1,3.973200172E-2,6.821499765E-2,1.725965328E-1
6.481831490E-1,1.501529962E-1,5.021300167E-2,3.516399860E-2,1.621843846E-1
6.531945260E-1,1.447519958E-1,3.959399834E-2,4.482000135E-3,1.501363158E-1
6.582059100E-1,1.117379963E-1,4.326200113E-2,-3.106799908E-2,1.237828790E-1
6.632172950E-1,7.279799879E-2,3.305999935E-2,-5.714799836E-2,9.827718912E-2
6.682287550E-1,5.117899925E-2,1.398999989E-2,-7.131099701E-2,8.888345378E-2
6.732401410E-1,2.786399983E-2,-1.354600023E-2,-5.682199821E-2,6.471967312E-2
6.782517550E-1,2.991999965E-3,-2.614899911E-2,-3.043700010E-2,4.023845416E-2
6.832629110E-1,-4.199099913E-2,-4.057599977E-2,-1.613399945E-2,6.058020884E-2
6.882742930E-1,-7.161799818E-2,-4.980500042E-2,2.201800048E-2,8.996926184E-2
6.932856870E-1,-8.413299918E-2,-5.166900158E-2,3.860599920E-2,1.060116524E-1
6.982973020E-1,-8.225700259E-2,-4.643699899E-2,8.151400089E-2,1.247683521E-1
7.033084580E-1,-9.432200342E-2,-2.969099954E-2,1.339669973E-1,1.665093155E-1
7.083200810E-1,-9.442099929E-2,-3.206599876E-2,1.624889970E-1,1.906468660E-1
7.133314680E-1,-8.289899677E-2,-3.473500162E-2,1.958270073E-1,2.154692108E-1
7.183428680E-1,-6.713800132E-2,-4.465100169E-2,1.909230053E-1,2.072506143E-1
7.233542520E-1,-4.039800167E-2,-4.309200123E-2,1.382389963E-1,1.503294356E-1
7.283657120E-1,-2.388899960E-2,-4.213200137E-2,9.518100321E-2,1.067951928E-1
7.333770170E-1,-2.669199929E-2,-4.169400036E-2,6.410399824E-2,8.099490776E-2
7.383883990E-1,-5.754199997E-2,-4.877899960E-2,4.972599819E-2,9.035013812E-2
7.433998470E-1,-6.921300292E-2,-5.869600177E-2,4.252599925E-2,1.002203622E-1
7.484112330E-1,-7.383000106E-2,-6.653100252E-2,3.294400126E-2,1.047021995E-1
7.534226180E-1,-5.772500113E-2,-5.835599825E-2,-4.980000085E-4,8.208438518E-2
7.584340130E-1,-2.855399996E-2,-4.852300137E-2,-3.623199835E-2,6.695199983E-2
7.634453970E-1,-1.909800060E-2,-3.691200167E-2,-5.038100109E-2,6.531060224E-2
7.684567820E-1,-5.584999919E-3,-9.475000203E-3,-7.643000036E-2,7.721730900E-2
7.734683800E-1,1.192799956E-2,1.475299988E-2,-7.369600236E-2,7.609881039E-2
7.784797670E-1,7.900999859E-3,3.128999844E-2,-7.573799789E-2,8.232699512E-2
7.834911520E-1,3.922000062E-3,3.347200155E-2,-5.624600127E-2,6.556957855E-2
7.885025220E-1,-4.645999987E-3,2.637399919E-2,-5.830299854E-2,6.415927671E-2
7.935139070E-1,-3.709000070E-3,3.360399976E-2,-4.838699847E-2,5.902785023E-2
7.985252810E-1,1.832999988E-3,3.854700178E-2,-2.648800053E-2,4.680646758E-2
8.035366660E-1,2.820800059E-2,4.127699882E-2,-6.922000088E-3,5.047173480E-2
8.085481260E-1,4.940799996E-2,6.982900202E-2,2.225399949E-2,8.838823721E-2
8.135594980E-1,6.108200178E-2,9.086699784E-2,3.468599916E-2,1.148518209E-1
8.185708830E-1,7.517699897E-2,1.092550009E-1,4.473200068E-2,1.399613814E-1
8.235822620E-1,7.067400217E-2,1.160129979E-1,3.559000045E-2,1.404296208E-1
8.285936470E-1,7.125599682E-2,1.252499968E-1,3.839299828E-2,1.491274659E-1
8.336050320E-1,6.046000123E-2,1.346080005E-1,1.961099915E-2,1.488600579E-1
8.386164160E-1,5.719599873E-2,1.046489999E-1,2.232399955E-2,1.213307727E-1
8.436278000E-1,5.665000156E-2,9.683299810E-2,2.261099964E-2,1.144426035E-1
8.486391890E-1,7.254700363E-2,9.186399728E-2,2.052699961E-2,1.188419936E-1
8.536505730E-1,6.271699816E-2,8.264499903E-2,3.752899915E-2,1.103269845E-1
8.586621890E-1,6.744799763E-2,7.615999877E-2,7.365699857E-2,1.255982931E-1
8.636735890E-1,6.751299649E-2,4.653900117E-2,9.540399909E-2,1.258006612E-1
8.686849740E-1,3.756099939E-2,1.070799958E-2,9.311600029E-2,1.009756379E-1
8.736963390E-1,4.009999800E-3,-2.191100083E-2,8.592899889E-2,8.876916641E-2
8.787077240E-1,-2.900999971E-3,-5.604999885E-2,5.716900155E-2,8.011437393E-2
8.837191090E-1,-2.127699926E-2,-6.839500368E-2,3.314699978E-2,7.892598317E-2
8.887305480E-1,-2.521800064E-2,-7.346799970E-2,1.629699953E-2,7.936678606E-2
8.937418580E-1,-2.923100069E-2,-6.452599913E-2,-1.250599977E-2,7.193369166E-2
8.987532410E-1,-4.242800176E-2,-6.745900214E-2,4.120999947E-3,7.979871517E-2
9.037647070E-1,-3.435400128E-2,-5.863999948E-2,2.077399939E-2,7.106620852E-2
9.087760170E-1,-2.192600071E-2,-5.246499926E-2,2.550500073E-2,6.232038765E-2
9.137874760E-1,6.304999813E-3,-3.021699935E-2,4.228699952E-2,5.235465978E-2
9.187988580E-1,1.731099933E-2,-3.202699870E-2,5.911299959E-2,6.942439099E-2
9.238102430E-1,1.863699965E-2,-3.158599883E-2,5.680600181E-2,6.761608477E-2
9.288216120E-1,-7.938999683E-3,-3.817699850E-2,5.682099983E-2,6.891398227E-2
9.338329970E-1,-3.849999979E-2,-4.932999983E-2,2.804999985E-2,6.857478661E-2
9.388446240E-1,-5.439300090E-2,-6.246099994E-2,6.426000036E-3,8.307387397E-2
9.438560110E-1,-3.050100058E-2,-5.674999952E-2,-7.938000374E-3,6.491444625E-2
9.488673960E-1,-2.787000034E-3,-3.960999846E-2,-3.071000101E-3,3.982650360E-2
9.538787850E-1,-3.953000065E-3,-2.304599993E-2,1.377999969E-2,2.714097849E-2
9.588901700E-1,4.058999941E-3,-2.328599989E-2,2.827399969E-2,3.685284697E-2
9.639015450E-1,1.427000016E-2,-1.203399990E-2,2.604099922E-2,3.204034485E-2
9.689129300E-1,7.907000370E-3,-1.510700025E-2,1.900500059E-2,2.553296220E-2
9.739243750E-1,-9.783999994E-3,-1.581400074E-2,3.106000088E-2,3.620128354E-2
9.789356840E-1,-3.146199882E-2,-1.642699912E-2,3.586500138E-2,5.045792300E-2
9.839470720E-1,-5.006000027E-2,-2.160100080E-2,3.342999890E-2,6.395445011E-2
9.889585340E-1,-3.765900061E-2,-1.715200022E-2,4.296800122E-2,5.965434240E-2
9.939699150E-1,-2.325999923E-2,1.198000042E-3,3.579499945E-2,4.270532466E-2
9.989813000E-1,-2.571300045E-2,1.446700003E-2,3.820599988E-2,4.827163669E-2
1.003992689E0,-2.345399931E-2,1.584400050E-2,5.976700038E-2,6.613030145E-2
1.009004074E0,-1.892000064E-2,2.187599987E-2,6.698100269E-2,7.295875901E-2
1.014015459E0,-3.079999983E-2,2.545000054E-2,5.502400175E-2,6.799987710E-2
1.019026848E0,-3.999400139E-2,2.195500024E-2,5.979099870E-2,7.520974477E-2
1.024038462E0,-6.294000149E-2,7.069999818E-3,4.535499960E-2,7.790060766E-2
1.029049848E0,-6.431700289E-2,6.556999870E-3,4.049000144E-2,7.628309986E-2
1.034061233E0,-4.473600164E-2,6.008999888E-3,5.002899840E-2,6.738188632E-2
1.039072613E0,-3.729699925E-2,7.737000007E-3,4.522899911E-2,5.913196836E-2
1.044083997E0,-3.473300114E-2,1.167299971E-2,4.044099897E-2,5.457210541E-2
1.049095391E0,-3.217300028E-2,8.458999917E-3,2.129199915E-2,3.949690942E-2
1.054106850E0,-3.192200139E-2,-1.095800009E-2,9.309999645E-3,3.501097017E-2
1.059118160E0,-3.618999943E-2,2.642000094E-3,1.406100020E-2,3.891539477E-2
1.064129635E0,-2.862199955E-2,-1.665000059E-2,6.852000020E-3,3.381406929E-2
1.069141021E0,-2.586299926E-2,-5.185999908E-3,6.827000063E-3,2.724696782E-2
1.074152415E0,-1.382999960E-2,-1.030499954E-2,1.161099970E-2,2.079127746E-2
1.079164028E0,-4.435000010E-3,7.876000367E-3,4.459999967E-3,1.007929594E-2
1.084175415E0,6.099999882E-5,6.947000045E-3,1.406900026E-2,1.569080300E-2
1.089186800E0,-4.848999903E-3,1.069100015E-2,1.887900010E-2,2.223121519E-2
1.094198184E0,-1.196600031E-2,2.592100017E-2,6.930999923E-3,2.937894098E-2
1.099209319E0,-1.429800037E-2,2.218299918E-2,2.157999901E-3,2.647971357E-2
1.104220702E0,-2.722000005E-3,2.321000025E-2,1.417499967E-2,2.733210587E-2
1.109232086E0,-1.707500033E-2,1.961999945E-2,1.897699945E-2,3.219668497E-2
1.114243702E0,-1.243900042E-2,2.279999899E-3,3.814100102E-2,4.018287060E-2
1.119255088E0,-1.254799962E-2,1.099899970E-2,5.251900107E-2,5.510604107E-2
1.124266459E0,1.294999965E-3,3.205999965E-3,5.975199863E-2,5.985195737E-2
1.129277844E0,5.506999791E-3,1.409900002E-2,6.221000105E-2,6.402494107E-2
1.134289303E0,1.422599982E-2,1.079600025E-2,5.750999972E-2,6.021903985E-2
1.139300675E0,3.197500110E-2,1.002900023E-2,5.764099956E-2,6.667433067E-2
1.144312059E0,4.224700108E-2,4.749000072E-3,4.104600102E-2,5.909430008E-2
1.149323444E0,4.997299984E-2,-4.722999875E-3,4.838199914E-2,6.971675036E-2
1.154334752E0,5.984599888E-2,2.570000011E-3,4.616900161E-2,7.562886481E-2
1.159346211E0,5.563100055E-2,1.688499935E-2,2.957800031E-2,6.522859440E-2
1.164357545E0,3.533700109E-2,1.255199965E-2,2.488600090E-2,4.500632602E-2
1.169369005E0,2.721700072E-2,6.254000124E-3,1.059800014E-2,2.986963764E-2
1.174380372E0,2.402699925E-2,2.592999954E-3,2.740100026E-2,3.653539595E-2
1.179391757E0,2.319899946E-2,1.728000003E-3,2.984499931E-2,3.784050137E-2
1.184403370E0,8.518000133E-3,-1.285899989E-2,2.745000087E-2,3.148670755E-2
1.189414761E0,-1.034499984E-2,-1.531700045E-2,6.089400128E-2,6.363732329E-2
1.194426145E0,3.965000156E-3,-3.641000018E-3,8.001299948E-2,8.019387877E-2
1.199437530E0,4.195000045E-3,7.970000152E-4,9.432300180E-2,9.441960550E-2
1.204448911E0,4.701000173E-3,1.219400018E-2,1.110040024E-1,1.117706652E-1
1.209460295E0,-8.465999737E-3,2.343199961E-2,1.013069972E-1,1.043256414E-1
1.214471680E0,-2.563799918E-2,3.456399962E-2,8.197200298E-2,9.258178193E-2
1.219483055E0,-3.740499914E-2,4.796700180E-2,6.258500367E-2,8.727456621E-2
1.224494439E0,-3.487699851E-2,5.428899825E-2,4.320399836E-2,7.765491504E-2
1.229505899E0,-3.479300067E-2,6.070400029E-2,2.382699959E-2,7.391383129E-2
1.234517285E0,-3.238699958E-2,6.715399772E-2,2.359900065E-2,7.820159834E-2
1.239528593E0,-4.157200083E-2,7.834699750E-2,3.530500084E-2,9.546164861E-2
1.244539976E0,-4.357400164E-2,7.308500260E-2,6.136599928E-2,1.049089943E-1
1.249551437E0,-5.028000101E-2,4.482499883E-2,6.108799949E-2,9.093460674E-2
1.254562824E0,-5.678400025E-2,1.955600083E-2,6.318099797E-2,8.717051312E-2
1.259574193E0,-5.847899988E-2,1.831999980E-3,7.723599672E-2,9.689452431E-2
1.264585578E0,-5.785699934E-2,-1.321600005E-2,7.933100313E-2,9.907322084E-2
1.269596949E0,-5.738599971E-2,-3.745099902E-2,7.425899804E-2,1.010451834E-1
1.274608333E0,-5.462199822E-2,-6.124600023E-2,6.919399649E-2,1.073426494E-1
1.279619952E0,-5.190699920E-2,-7.069700211E-2,5.695899948E-2,1.045788234E-1
1.284631108E0,-4.929700121E-2,-7.306999713E-2,4.712799937E-2,9.995232430E-2
1.289642721E0,-4.913099855E-2,-8.494500071E-2,2.773300000E-2,1.019736606E-1
1.294654103E0,-4.203499854E-2,-8.502200246E-2,1.554199960E-2,9.611053925E-2
1.299665487E0,-3.063499928E-2,-6.670700014E-2,-1.335200015E-2,7.460967066E-2
1.304676891E0,-2.887500077E-2,-4.447900131E-2,5.625999998E-3,5.332728292E-2
1.309688276E0,-2.954700030E-2,-2.994599938E-2,5.468000192E-3,4.242271953E-2
1.314699660E0,-2.561699972E-2,-8.876999840E-3,5.330000073E-3,2.763043071E-2
1.319711060E0,-1.486499980E-2,9.054999799E-3,1.958299987E-2,2.620028863E-2
1.324722444E0,-1.149799954E-2,7.751999889E-3,2.746999962E-3,1.413660159E-2
1.329733904E0,-2.226199955E-2,1.333399955E-2,9.821999818E-3,2.774642046E-2
1.334745296E0,-2.805699967E-2,-1.374499965E-2,1.209300011E-2,3.350165515E-2
1.339756680E0,-4.062199965E-2,-2.382599935E-2,-4.813000094E-3,4.733909664E-2
1.344768089E0,-3.203799948E-2,-2.658000030E-2,-4.937999882E-3,4.192032525E-2
1.349779473E0,6.500999909E-3,-1.288300008E-2,9.389000013E-3,1.721592321E-2
1.354790873E0,1.836000010E-2,2.901999978E-3,1.178300008E-2,2.200795989E-2
1.359802258E0,4.140200093E-2,1.356699970E-2,7.063999772E-3,4.413716410E-2
1.364813618E0,3.600599989E-2,2.879700065E-2,2.625299990E-2,5.305581286E-2
1.369825002E0,2.163299918E-2,2.047000080E-2,1.428399980E-2,3.303089821E-2
1.374836405E0,1.947000064E-2,1.507699955E-2,1.186299976E-2,2.733363503E-2
1.379847789E0,1.985899918E-2,1.004299987E-2,3.096600063E-2,3.813312064E-2
1.384859174E0,3.200000152E-2,5.462999921E-3,2.136999927E-2,3.886542595E-2
1.389870789E0,5.321500078E-2,8.290000260E-3,3.334899992E-2,6.334600388E-2
1.394881945E0,7.868500054E-2,2.061400004E-2,5.733799934E-2,9.951840270E-2
1.399893568E0,9.202600271E-2,3.042699955E-2,7.894799858E-2,1.250094955E-1
1.404904954E0,9.132599831E-2,3.083400056E-2,7.421100140E-2,1.216488647E-1
1.409916339E0,7.698799670E-2,4.306200147E-2,6.463000178E-2,1.093550398E-1
1.414927704E0,7.252199948E-2,5.284100026E-2,5.741899833E-2,1.065295878E-1
1.419939089E0,5.669699982E-2,4.618600011E-2,3.340899944E-2,8.039811962E-2
1.424950474E0,2.980500087E-2,4.002499953E-2,1.411100011E-2,5.185999410E-2
1.429961858E0,-1.253500022E-2,3.196100146E-2,1.385299955E-2,3.702077040E-2
1.434973243E0,-4.906800017E-2,1.968199946E-2,2.308499999E-2,5.768853411E-2
1.439984707E0,-7.989499718E-2,-1.304899994E-2,3.703400120E-2,8.902249277E-2
1.444996094E0,-7.272700220E-2,-3.539700061E-2,6.058400124E-2,1.010573387E-1
1.450007479E0,-7.983300090E-2,-4.541499913E-2,8.413399756E-2,1.245566527E-1
1.455018868E0,-8.446600288E-2,-5.519599840E-2,1.124700010E-1,1.510979980E-1
1.460030253E0,-7.976700366E-2,-5.076200143E-2,1.551900059E-1,1.817236737E-1
1.465041638E0,-8.914399892E-2,-5.349000171E-2,1.835380048E-1,2.109360851E-1
1.470053036E0,-9.369800240E-2,-4.697399959E-2,1.951380074E-1,2.215055625E-1
1.475064420E0,-1.052580029E-1,-5.714900047E-2,1.995549947E-1,2.327390198E-1
1.480076029E0,-1.236570030E-1,-5.797199905E-2,1.824149936E-1,2.278750469E-1
1.485087416E0,-1.278430074E-1,-7.763499767E-2,1.365810037E-1,2.025472734E-1
1.490098801E0,-1.136960015E-1,-8.312399685E-2,6.688400358E-2,1.559161619E-1
1.495110190E0,-1.049069986E-1,-7.706700265E-2,6.804000121E-3,1.303498971E-1
1.500121575E0,-1.061019972E-1,-5.309500173E-2,-3.410400078E-2,1.234495682E-1
1.505132959E0,-8.446200192E-2,-3.492200002E-2,-2.947299927E-2,9.603141955E-2
1.510144354E0,-4.781299829E-2,7.779999869E-4,-2.472399920E-2,5.383274307E-2
1.515155739E0,-2.210099995E-2,1.402799971E-2,-3.132000100E-3,2.636377058E-2
1.520167123E0,-9.014000185E-3,2.876700088E-2,2.089199983E-2,3.667789792E-2
1.525178507E0,1.065799966E-2,3.812599927E-2,2.581400052E-2,4.726042107E-2
1.530189967E0,2.532899939E-2,3.774699941E-2,-5.142999813E-3,4.574761875E-2
1.535201257E0,4.677499831E-2,4.667399824E-2,-2.649899945E-2,7.119381679E-2
1.540212640E0,4.705499858E-2,4.611900076E-2,-4.788300022E-2,8.144886023E-2
1.545224101E0,3.608499840E-2,4.112999886E-2,-7.170899957E-2,9.019969255E-2
1.550235483E0,3.494400159E-2,4.111799970E-2,-8.119499683E-2,9.749051573E-2
1.555246868E0,4.811500013E-2,4.831700027E-2,-5.956999958E-2,9.054374966E-2
