"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.628923570E-1,7.726820111E-1,-8.671499789E-2,6.118789911E-1,9.894204773E-1
1.679031870E-1,7.635430098E-1,-1.087090001E-1,5.605059862E-1,9.534057557E-1
1.729139590E-1,6.669899821E-1,-1.218549982E-1,4.372400045E-1,8.067856583E-1
1.779249570E-1,5.226539969E-1,-1.342789978E-1,2.287980020E-1,5.861284633E-1
1.829357320E-1,3.686099946E-1,-1.368709952E-1,5.400000009E-5,3.932009669E-1
1.879465760E-1,1.957899928E-1,-1.774789989E-1,-2.776350081E-1,3.832932481E-1
1.929575620E-1,1.568100043E-2,-2.244109958E-1,-5.211660266E-1,5.676444451E-1
1.979683330E-1,-1.395200044E-1,-2.519710064E-1,-7.661979795E-1,8.185441732E-1
2.029791030E-1,-1.910530031E-1,-2.087289989E-1,-9.626539946E-1,1.003380166E0
2.079899470E-1,-2.247679979E-1,-1.651010066E-1,-1.064365029E0,1.100296283E0
2.130009470E-1,-3.906059861E-1,-1.391129941E-1,-1.016131997E0,1.097474235E0
2.180117180E-1,-4.655610025E-1,-1.243439987E-1,-1.009212971E0,1.118355622E0
2.230225620E-1,-4.284859896E-1,-1.632950008E-1,-1.001736999E0,1.101699830E0
2.280333330E-1,-3.175989985E-1,-1.612900048E-1,-1.002982020E0,1.064357329E0
2.330443260E-1,-1.937199980E-1,-1.248930022E-1,-9.275900126E-1,9.557975366E-1
2.380551750E-1,-9.923599660E-2,-1.041600034E-1,-7.297620177E-1,7.438075637E-1
2.430659200E-1,-5.850899965E-2,-1.032920033E-1,-3.756439984E-1,3.939555235E-1
2.480766890E-1,-5.656800047E-2,-1.850499958E-1,4.788999911E-3,1.935623262E-1
2.530877010E-1,1.109299995E-2,-2.912810147E-1,4.395720065E-1,5.274383689E-1
2.580984720E-1,1.297920048E-1,-3.658969998E-1,8.509759903E-1,9.353537914E-1
2.631093160E-1,2.501580119E-1,-4.361769855E-1,1.230646968E0,1.329406391E0
2.681200880E-1,3.731339872E-1,-4.986760020E-1,1.560966969E0,1.680632204E0
2.731310860E-1,4.842880070E-1,-5.755310059E-1,1.792844057E0,1.944237801E0
2.781419540E-1,5.663020015E-1,-6.144570112E-1,1.992612958E0,2.160731769E0
2.831527230E-1,6.450309753E-1,-5.920950174E-1,2.098412991E0,2.273758683E0
2.881637210E-1,6.958349943E-1,-5.354279876E-1,2.110609055E0,2.285944017E0
2.931744820E-1,6.556879878E-1,-3.852480054E-1,2.070179939E0,2.205445022E0
2.981853270E-1,4.640559852E-1,-2.856630087E-1,2.008483887E0,2.081095585E0
3.031961170E-1,4.238229990E-1,-7.193999738E-2,1.688673019E0,1.742532027E0
3.082071150E-1,2.876130044E-1,1.002739966E-1,1.388177037E0,1.421200760E0
3.132178860E-1,1.671259999E-1,2.897639871E-1,1.066494942E0,1.117723458E0
3.182289520E-1,7.190400362E-2,4.555650055E-1,7.813109756E-1,9.072797256E-1
3.232397230E-1,1.446999959E-3,5.773289800E-1,5.076299906E-1,7.687646273E-1
3.282504770E-1,1.129600033E-2,6.903759837E-1,1.808740050E-1,7.137660711E-1
3.332613220E-1,5.294200033E-2,7.402369976E-1,-2.138430029E-1,7.723227939E-1
3.382723270E-1,1.514219940E-1,6.163089871E-1,-6.878169775E-1,9.358726315E-1
3.432830980E-1,3.052499890E-1,-2.712669969E-1,-1.824519992E0,1.869662146E0
3.482939660E-1,5.433499813E-1,3.776200116E-2,-2.732280016E0,2.786038273E0
3.533047370E-1,2.232069969E-1,4.410749972E-1,-2.754031897E0,2.798045783E0
3.583157350E-1,-6.255840063E-1,4.574109912E-1,-2.437285900E0,2.557526681E0
3.633265070E-1,-1.048071980E0,4.557250142E-1,-2.038923979E0,2.337381260E0
3.683373510E-1,-1.076241970E0,4.873189926E-1,-1.065101027E0,1.590665514E0
3.733481170E-1,-5.848289728E-1,3.822329938E-1,-7.145059705E-1,9.993226560E-1
3.783591150E-1,-2.035090029E-1,1.704709977E-1,4.309000075E-2,2.689479940E-1
3.833698860E-1,1.202120036E-1,-3.960099816E-2,3.727509975E-1,3.936527290E-1
3.883807450E-1,3.277480006E-1,-2.872720063E-1,6.066370010E-1,7.469621199E-1
3.933917450E-1,3.844349980E-1,-5.515050292E-1,8.276159763E-1,1.066253379E0
3.984025210E-1,3.586260080E-1,-7.344509959E-1,1.028743029E0,1.313903763E0
4.034133650E-1,2.426169962E-1,-8.256819844E-1,1.302719951E0,1.561311313E0
4.084241360E-1,1.650529951E-1,-7.745760083E-1,1.485402942E0,1.683339652E0
4.134352210E-1,1.490589976E-1,-6.187170148E-1,1.498337984E0,1.627896202E0
4.184459150E-1,1.747409999E-1,-4.417990148E-1,1.350185990E0,1.431336087E0
4.234567540E-1,2.589910030E-1,-2.635219991E-1,1.172315001E0,1.229163393E0
4.284677540E-1,3.442170024E-1,-1.329440027E-1,1.009152055E0,1.074498638E0
4.334785260E-1,3.747240007E-1,-2.311800048E-2,8.318549991E-1,9.126528684E-1
4.384893050E-1,3.756040037E-1,6.831499934E-2,5.784670115E-1,6.930868561E-1
4.435001490E-1,3.802439868E-1,1.092209965E-1,3.149119914E-1,5.056523291E-1
4.485109200E-1,3.580699861E-1,1.210630015E-1,1.304779947E-1,3.998685689E-1
4.535219180E-1,2.725600004E-1,1.109379977E-1,3.814300150E-2,2.967340252E-1
4.585326940E-1,1.095179990E-1,5.883499980E-2,-2.971100062E-2,1.278221141E-1
4.635435380E-1,-4.508100078E-2,-2.287800051E-2,-1.165169999E-1,1.270114593E-1
4.685545380E-1,-1.337530017E-1,-8.777000010E-2,-2.456119955E-1,2.931189020E-1
4.735653090E-1,-1.850239933E-1,-1.242230013E-1,-3.454239964E-1,4.110753817E-1
4.785761630E-1,-1.796929985E-1,-1.398150027E-1,-4.089800119E-1,4.680838161E-1
4.835869340E-1,-1.685499996E-1,-1.251450032E-1,-4.362669885E-1,4.841479727E-1
4.885979320E-1,-1.799129993E-1,-9.132599831E-2,-3.823930025E-1,4.323581081E-1
4.936087040E-1,-1.572300047E-1,-5.050799996E-2,-3.215939999E-1,3.615176803E-1
4.986195480E-1,-1.454979926E-1,-1.449999982E-4,-2.299569994E-1,2.721211283E-1
5.036305430E-1,-2.462349981E-1,4.384100065E-2,-1.096720025E-1,2.730964221E-1
5.086413140E-1,-1.903209984E-1,4.372000229E-3,-9.996300191E-2,2.150204608E-1
5.136521680E-1,-9.879100323E-2,-5.094000138E-3,-1.306570023E-1,1.638806377E-1
5.186631680E-1,-7.902599871E-2,-7.216399908E-2,-1.946900040E-1,2.221642385E-1
5.236740160E-1,-1.770019978E-1,-1.941020042E-1,-3.535650074E-1,4.404696468E-1
5.286846980E-1,-3.548879921E-1,-3.585680127E-1,-4.391269982E-1,6.688415562E-1
5.336955420E-1,-4.922130108E-1,-4.314599931E-1,-5.504009724E-1,8.552032531E-1
5.387065420E-1,-5.471730232E-1,-4.590240121E-1,-6.397439837E-1,9.588397811E-1
5.437172990E-1,-5.091419816E-1,-4.025140107E-1,-7.280309796E-1,9.753318376E-1
5.487281430E-1,-4.766040146E-1,-2.654080093E-1,-7.929480076E-1,9.624756313E-1
5.537389240E-1,-1.104519963E-1,-1.782680005E-1,-9.268079996E-1,9.502379658E-1
5.587499220E-1,2.225989997E-1,-1.873200014E-2,-8.304079771E-1,8.599294221E-1
5.637607660E-1,4.970239997E-1,1.376300007E-1,-7.047190070E-1,8.732718662E-1
5.687715350E-1,7.320719957E-1,2.912000120E-1,-5.756790042E-1,9.757731139E-1
5.737822990E-1,8.718119860E-1,4.222030044E-1,-3.958809972E-1,1.046438378E0
5.787932970E-1,9.989489913E-1,5.155940056E-1,-2.912319899E-1,1.161271862E0
5.838041450E-1,1.035262942E0,5.586810112E-1,-1.403460056E-1,1.184732389E0
5.888149150E-1,1.006932974E0,5.782549977E-1,1.377199963E-2,1.161241803E0
5.938259130E-1,8.835970163E-1,5.436699986E-1,1.330409944E-1,1.045954426E0
5.988366690E-1,8.400509953E-1,4.169299901E-1,2.023220062E-1,9.594011078E-1
6.038475130E-1,7.133100033E-1,2.727890015E-1,2.909049988E-1,8.172213399E-1
6.088582700E-1,4.966889918E-1,9.224700183E-2,3.417510092E-1,6.099206639E-1
6.138690400E-1,2.789480090E-1,-1.042999998E-1,2.887890041E-1,4.148367999E-1
6.188800380E-1,6.680800021E-2,-2.692320049E-1,2.613259852E-1,3.811042533E-1
6.238909000E-1,-1.119979993E-1,-3.877739906E-1,1.602939963E-1,4.342883661E-1
6.289016690E-1,-2.564339936E-1,-4.704810083E-1,4.129099846E-2,5.374157783E-1
6.339126670E-1,-3.633050025E-1,-4.992949963E-1,-8.073399961E-2,6.227391081E-1
6.389234380E-1,-4.759590030E-1,-5.029619932E-1,-1.746869981E-1,7.141591464E-1
6.439342820E-1,-5.292860270E-1,-4.805510044E-1,-3.210920095E-1,7.836919323E-1
6.489452770E-1,-5.286269784E-1,-4.157190025E-1,-4.197120070E-1,7.927338394E-1
6.539560490E-1,-4.718300104E-1,-3.198649883E-1,-4.428420067E-1,7.218353083E-1
6.589668040E-1,-3.772239983E-1,-2.373189926E-1,-3.965429962E-1,5.965438768E-1
6.639776480E-1,-2.826440036E-1,-1.514649987E-1,-3.667800128E-1,4.871928329E-1
6.689886480E-1,-1.737120003E-1,-8.843400329E-2,-3.513189852E-1,4.017728977E-1
6.739994190E-1,-6.223300099E-2,1.115600020E-2,-3.378039896E-1,3.436698098E-1
6.790102640E-1,8.656500280E-2,1.193199977E-1,-2.768009901E-1,3.136073177E-1
6.840210350E-1,2.463440001E-1,2.227869928E-1,-1.500390023E-1,3.644600290E-1
6.890320330E-1,3.852260113E-1,2.973240018E-1,-8.612199873E-2,4.941838124E-1
6.940428810E-1,4.927099943E-1,3.741869926E-1,-2.741700038E-2,6.192985838E-1
6.990536500E-1,5.469589829E-1,4.131070077E-1,7.027999964E-3,6.854713135E-1
7.040644190E-1,5.241429806E-1,3.919300139E-1,6.649400294E-2,6.578422701E-1
7.090754120E-1,4.639309943E-1,3.302229941E-1,1.078059971E-1,5.795699494E-1
7.140862610E-1,3.627870083E-1,2.447970062E-1,1.287350059E-1,4.561936972E-1
7.190972590E-1,2.285919935E-1,1.543699950E-1,1.201699972E-1,3.008740983E-1
7.241080300E-1,7.150100172E-2,2.620300092E-2,1.174800023E-1,1.400019338E-1
7.291187990E-1,-8.470100164E-2,-8.082199842E-2,9.030599892E-2,1.478567839E-1
7.341296620E-1,-2.241040021E-1,-1.978340000E-1,5.766100064E-2,3.044432399E-1
7.391404340E-1,-3.640770018E-1,-2.981680036E-1,8.857300133E-2,4.788542557E-1
7.441514220E-1,-4.586359859E-1,-3.426449895E-1,1.217160001E-1,5.852925260E-1
7.491622700E-1,-4.605529904E-1,-3.360460103E-1,9.144599736E-2,5.774065712E-1
7.541730390E-1,-3.867549896E-1,-3.060500026E-1,1.987800002E-2,4.936002036E-1
7.591840130E-1,-2.447340041E-1,-2.198430002E-1,-9.247000329E-3,3.291066461E-1
7.641947840E-1,-6.185799837E-2,-9.017500281E-2,-3.381200135E-2,1.144604496E-1
7.692056480E-1,8.894599974E-2,4.302800074E-2,-3.742599860E-2,1.056574895E-1
7.742164200E-1,2.046560049E-1,1.555539966E-1,3.600199893E-2,2.595713199E-1
7.792274180E-1,2.382439971E-1,2.459120005E-1,1.050280035E-1,3.581393523E-1
7.842381890E-1,2.437590063E-1,3.197349906E-1,1.859900057E-1,4.429911958E-1
7.892490330E-1,2.130440027E-1,3.233779967E-1,2.684549987E-1,4.711997052E-1
7.942600330E-1,1.844619960E-1,2.718659937E-1,3.303509951E-1,4.659067787E-1
7.992708040E-1,1.345500052E-1,1.797430068E-1,3.716079891E-1,4.341701855E-1
8.042815740E-1,7.301100343E-2,-1.435500011E-2,3.484869897E-1,3.563423279E-1
8.092924220E-1,2.793920040E-1,-2.045349926E-1,-5.577600002E-2,3.507212815E-1
8.143031930E-1,5.499789715E-1,-2.031459957E-1,-4.418390095E-1,7.341436338E-1
8.193141910E-1,-5.722659826E-1,-3.005999923E-1,9.031130075E-1,1.110613261E0
8.243249670E-1,-6.838449836E-1,-1.402499974E-1,4.507670105E-1,8.309662575E-1
8.293358110E-1,-4.158709943E-1,6.889899820E-2,7.518400252E-2,4.281920015E-1
8.343468110E-1,-2.593129873E-1,5.422899872E-2,4.405400157E-2,2.685605421E-1
8.393575830E-1,1.667079926E-1,7.304500043E-2,-2.995769978E-1,3.505331717E-1
8.443684270E-1,2.136860043E-1,5.045500025E-2,-5.604999885E-2,2.266032168E-1
8.493791880E-1,-5.724199861E-2,-6.210700050E-2,3.474259973E-1,3.575454509E-1
8.543901860E-1,-4.475200176E-2,-5.157199875E-2,1.535100043E-1,1.680111131E-1
8.594009530E-1,4.044099897E-2,-4.321400076E-2,-1.063549966E-1,1.217140483E-1
8.644117970E-1,8.848900348E-2,-1.165859997E-1,-2.177740037E-1,2.623892448E-1
8.694225730E-1,9.464000352E-3,-2.123370022E-1,-1.214179993E-1,2.447833743E-1
8.744335710E-1,-1.834529936E-1,-3.107390106E-1,1.665769964E-1,3.974438694E-1
8.794444190E-1,-1.975059956E-1,-3.108679950E-1,1.628389955E-1,4.026959983E-1
8.844551790E-1,-1.026600003E-1,-2.779389918E-1,8.049000055E-3,2.964016620E-1
8.894661770E-1,-3.061500005E-2,-2.700439990E-1,-7.428500056E-2,2.817433245E-1
8.944769570E-1,-4.370300099E-2,-2.613250017E-1,-4.703100026E-2,2.690959379E-1
8.994878020E-1,-5.147499964E-2,-2.047439963E-1,-2.929999959E-3,2.111358911E-1
9.044985780E-1,-4.991999827E-3,-1.396249980E-1,-3.594999900E-3,1.397604527E-1
9.095095760E-1,4.979500175E-2,-7.825600356E-2,-1.774499938E-2,9.443743588E-2
9.145203470E-1,1.197850034E-1,-1.211300027E-2,-9.721499681E-2,1.547447169E-1
9.195311770E-1,1.530299932E-1,3.898100182E-2,-9.730300307E-2,1.854873897E-1
9.245421770E-1,1.529570073E-1,6.226300076E-2,-3.348299861E-2,1.685041202E-1
9.295529330E-1,1.231800020E-1,1.775600016E-2,5.719999899E-4,1.244544720E-1
9.345637780E-1,4.829299822E-2,-3.326100111E-2,-3.001400083E-2,6.587372859E-2
9.395745490E-1,-3.600800037E-2,-8.318000287E-2,-2.274099924E-2,9.344860627E-2
9.445855280E-1,-1.342470050E-1,-1.250240058E-1,-1.567300037E-2,1.841165482E-1
9.495962990E-1,-2.275370061E-1,-1.660789996E-1,-8.763000369E-3,2.818370335E-1
9.546071430E-1,-3.119750023E-1,-2.081560045E-1,6.434799731E-2,3.805233095E-1
9.596179200E-1,-3.460690081E-1,-2.169159949E-1,9.218399972E-2,4.187053821E-1
9.646289180E-1,-3.216750026E-1,-2.108100057E-1,4.475700110E-2,3.871935626E-1
9.696396740E-1,-2.934089899E-1,-2.429520041E-1,-8.703400195E-2,3.907549477E-1
9.746504430E-1,-2.519080043E-1,-2.591220140E-1,-2.690519989E-1,4.505450464E-1
9.796612870E-1,-2.139469981E-1,-2.548910081E-1,-4.651019871E-1,5.718938734E-1
9.846722780E-1,-2.010039985E-1,-2.123930007E-1,-5.660030246E-1,6.370814846E-1
9.896830490E-1,-1.823900044E-1,-1.362490058E-1,-6.389619708E-1,6.783084147E-1
9.946938190E-1,-1.024880037E-1,-4.074399918E-2,-6.915609837E-1,7.003002631E-1
9.997046820E-1,1.903999946E-3,8.440399915E-2,-6.790959835E-1,6.843237648E-1
1.004715453E0,1.026770025E-1,1.926099956E-1,-6.312199831E-1,6.678920903E-1
1.009726465E0,2.025119960E-1,3.065969944E-1,-5.177739859E-1,6.349037139E-1
1.014737313E0,2.789320052E-1,3.661490083E-1,-3.473579884E-1,5.766504416E-1
1.019748069E0,3.751040101E-1,4.139919877E-1,-2.010380030E-1,5.937243998E-1
1.024759067E0,4.769380093E-1,4.075610042E-1,-6.245800108E-2,6.304576423E-1
1.029769828E0,4.425669909E-1,3.789449930E-1,1.089930013E-1,5.927430501E-1
1.034780672E0,4.575929940E-1,2.271060050E-1,1.388760060E-1,5.293911887E-1
1.039791443E0,4.663650095E-1,1.062360033E-1,1.430830061E-1,4.992546016E-1
1.044802460E0,3.874309957E-1,-2.660200000E-2,1.482509971E-1,4.156787233E-1
1.049813308E0,2.858499885E-1,-1.114270017E-1,7.023199648E-2,3.147359622E-1
1.054824078E0,1.313270032E-1,-1.371989995E-1,5.683000199E-3,1.900069571E-1
1.059835081E0,-2.402699925E-2,-1.233429983E-1,-2.611299977E-2,1.283459414E-1
1.064845852E0,-1.410699934E-1,-9.429399669E-2,-5.372000113E-2,1.779829749E-1
1.069856696E0,-1.792600006E-1,-7.150500268E-2,-6.811500341E-2,2.046625684E-1
1.074867467E0,-1.617940068E-1,-8.733899891E-2,-4.665699974E-2,1.896899497E-1
1.079878460E0,-1.224960014E-1,-9.221199900E-2,-5.584299937E-2,1.631770931E-1
1.084889232E0,-8.010900021E-2,-1.031349972E-1,-1.001579985E-1,1.645779579E-1
1.089900081E0,-4.366699979E-2,-1.194759980E-1,-1.345729977E-1,1.851788667E-1
1.094911081E0,-1.263600029E-2,-1.364849955E-1,-1.972469985E-1,2.401961718E-1
1.099921857E0,-4.170000029E-4,-1.351030022E-1,-2.687700093E-1,3.008160783E-1
1.104932626E0,3.743800148E-2,-1.003120020E-1,-2.757309973E-1,2.957899332E-1
1.109943470E0,8.642599732E-2,-1.016299985E-2,-2.161200047E-1,2.329819649E-1
1.114954484E0,1.743710041E-1,1.211159974E-1,-1.069729999E-1,2.377342100E-1
1.119965256E0,3.148129880E-1,2.527630031E-1,-3.409000114E-3,4.037424606E-1
1.124976100E0,4.952009916E-1,3.142600060E-1,1.029310003E-1,5.954646625E-1
1.129986881E0,6.522420049E-1,2.802000046E-1,1.588640064E-1,7.274403398E-1
1.134997879E0,7.704859972E-1,1.082149968E-1,1.066040024E-1,7.853174968E-1
1.140008683E0,7.810779810E-1,-1.743219942E-1,-2.788100019E-2,8.007798201E-1
1.145019527E0,6.240000129E-1,-4.382649958E-1,-1.790650040E-1,7.832729398E-1
1.150030527E0,2.965320051E-1,-5.849220157E-1,-3.206070065E-1,7.299683877E-1
1.155041319E0,9.154000320E-3,-6.052939892E-1,-4.647279978E-1,7.631754195E-1
1.160052163E0,-2.947959900E-1,-5.045830011E-1,-4.605790079E-1,7.440710337E-1
1.165062856E0,-5.492699742E-1,-3.683150113E-1,-3.260230124E-1,7.373224917E-1
1.170073700E0,-6.915659904E-1,-2.424560040E-1,-1.595579982E-1,7.500047919E-1
1.175084482E0,-7.110829949E-1,-1.588319987E-1,-3.074200079E-2,7.292542082E-1
1.180095480E0,-6.253560185E-1,-1.104030013E-1,1.052990034E-1,6.436977961E-1
1.185106328E0,-4.670999944E-1,-9.500399977E-2,2.220509946E-1,5.258467543E-1
1.190117097E0,-3.025279939E-1,-1.199410036E-1,2.790600061E-1,4.286998000E-1
1.195128095E0,-1.565600038E-1,-1.565449983E-1,2.886100113E-1,3.637486906E-1
1.200138852E0,-7.165899873E-2,-2.004539967E-1,2.110089958E-1,2.997359057E-1
1.205149696E0,-1.755299978E-2,-2.347469926E-1,1.062659994E-1,2.582764429E-1
1.210160710E0,2.289999975E-3,-2.329619974E-1,1.282500010E-2,2.333259886E-1
1.215171482E0,1.640300080E-2,-1.963319927E-1,8.643000387E-3,1.972055052E-1
1.220182251E0,4.560400173E-2,-1.076499969E-1,1.075560004E-1,1.588601272E-1
1.225193109E0,1.974460036E-1,4.157400131E-2,4.881399870E-2,2.075960702E-1
1.230204109E0,3.896259964E-1,1.926809996E-1,5.144400150E-2,4.376995202E-1
1.235214871E0,5.592169762E-1,3.319480121E-1,3.632599860E-2,6.513314727E-1
1.240225716E0,6.546350121E-1,4.124929905E-1,-3.257000074E-2,7.744406183E-1
1.245236487E0,6.577919722E-1,4.385170043E-1,-1.011260003E-1,7.970030800E-1
1.250247494E0,5.996019840E-1,3.781490028E-1,-2.014960051E-1,7.369666530E-1
1.255258265E0,4.889479876E-1,2.355919927E-1,-3.038989902E-1,6.220356242E-1
1.260269119E0,3.295089900E-1,5.490899831E-2,-3.994460106E-1,5.207190106E-1
1.265279890E0,1.453610063E-1,-1.211460009E-1,-5.022130013E-1,5.366787440E-1
1.270290888E0,-3.595200181E-2,-2.406489998E-1,-5.686990023E-1,6.185653100E-1
1.275301655E0,-1.974280030E-1,-2.968960106E-1,-5.581560135E-1,6.623165353E-1
1.280312499E0,-3.318519890E-1,-2.721059918E-1,-4.841519892E-1,6.469702946E-1
1.285323499E0,-3.949599862E-1,-1.800830066E-1,-3.816399872E-1,5.779899306E-1
1.290334236E0,-4.129079878E-1,-8.089700341E-2,-2.269160002E-1,4.780462349E-1
1.295345080E0,-3.756200075E-1,6.033000071E-3,-5.603300035E-2,3.798242808E-1
1.300355851E0,-3.145430088E-1,5.439199880E-2,1.021939963E-1,3.351707129E-1
1.305366612E0,-2.482759953E-1,6.150000170E-2,2.122070044E-1,3.323477588E-1
1.310377610E0,-2.133989930E-1,3.682199866E-2,2.696369886E-1,3.458310215E-1
1.315388458E0,-2.318059951E-1,-1.638199948E-2,3.243969977E-1,3.990436084E-1
1.320399471E0,-2.877900004E-1,-6.415099651E-2,3.978950083E-1,4.952361784E-1
1.325410242E0,-3.270289898E-1,-6.097700074E-2,5.449920297E-1,6.385001701E-1
1.330421001E0,-3.081409931E-1,-1.498600002E-2,7.135189772E-1,7.773575642E-1
1.335431771E0,-1.833290011E-1,2.756400034E-2,8.510079980E-1,8.709672264E-1
1.340442601E0,5.748999771E-3,-3.118900023E-2,8.924499750E-1,8.930133048E-1
1.345453372E0,1.884009987E-1,-1.601960063E-1,8.141930103E-1,8.509218265E-1
1.350464365E0,2.699350119E-1,-3.098129928E-1,6.198310256E-1,7.436662568E-1
1.355475213E0,2.114869952E-1,-3.838680089E-1,3.333640099E-1,5.506477644E-1
1.360485992E0,8.861400187E-2,-3.999719918E-1,3.713399917E-2,4.113501786E-1
1.365496762E0,-4.386400059E-2,-3.425090015E-1,-2.559649944E-1,4.298308330E-1
1.370507760E0,-1.305119991E-1,-2.308699936E-1,-5.053930283E-1,5.707507765E-1
1.375518608E0,-1.731339991E-1,-8.639200032E-2,-7.068179846E-1,7.328237323E-1
1.380529377E0,-1.754869968E-1,4.644899815E-2,-8.804290295E-1,8.989485366E-1
1.385540346E0,-1.438609958E-1,1.811800003E-1,-9.727690220E-1,9.999008695E-1
1.390551117E0,-1.048189998E-1,2.718479931E-1,-1.011834979E0,1.052947472E0
1.395561947E0,-6.070100144E-2,3.352710009E-1,-9.590950012E-1,1.017818489E0
1.400572718E0,-5.082200095E-2,3.562049866E-1,-8.659070134E-1,9.376885539E-1
1.405583712E0,-5.494999886E-2,3.147130013E-1,-7.526789904E-1,8.176731854E-1
1.410594560E0,-7.908900082E-2,2.380239964E-1,-6.200609803E-1,6.688692789E-1
1.415605329E0,-7.615000010E-2,1.615049988E-1,-5.060750246E-1,5.366512999E-1
1.420616083E0,-7.049199939E-2,1.000320017E-1,-3.299539983E-1,3.519164167E-1
1.425627081E0,-7.613500208E-2,4.875399917E-2,-1.322669983E-1,1.602125145E-1
1.430637935E0,-8.109699935E-2,2.848199941E-2,6.850499660E-2,1.099130663E-1
1.435648704E0,-6.198799983E-2,1.929499954E-2,2.657989860E-1,2.736127008E-1
1.440659702E0,-3.783600032E-2,1.542199962E-2,4.294379950E-1,4.313773203E-1
1.445670478E0,1.888200082E-2,-1.184399985E-2,6.022769809E-1,6.026892831E-1
1.450681247E0,9.607200325E-2,-8.249600232E-2,6.893590093E-1,7.008931901E-1
1.455691993E0,1.398150027E-1,-2.446849942E-1,6.553069949E-1,7.133345912E-1
1.460702837E0,1.322979927E-1,-4.626460075E-1,5.435979962E-1,7.259771819E-1
1.465713837E0,3.962400183E-2,-6.372960210E-1,3.774349988E-1,7.417367850E-1
1.470724685E0,-9.924300015E-2,-7.108899951E-1,2.042320073E-1,7.462737239E-1
1.475735454E0,-2.702350020E-1,-6.612129807E-1,8.043400198E-2,7.188179122E-1
1.480746466E0,-4.175469875E-1,-5.440310240E-1,8.709000424E-3,6.858506314E-1
1.485757237E0,-5.215240121E-1,-3.794550002E-1,-4.880899936E-2,6.468042291E-1
1.490768096E0,-5.627170205E-1,-2.195450068E-1,-6.196999922E-2,6.071990909E-1
1.495778867E0,-5.077999830E-1,-8.588100225E-2,-1.054769978E-1,5.257012140E-1
1.500789636E0,-3.544409871E-1,-3.770000068E-3,-1.328749955E-1,3.785477390E-1
1.505800630E0,-1.837749928E-1,2.999100089E-2,-1.783140004E-1,2.578150322E-1
1.510811401E0,-7.313999813E-3,4.032500088E-2,-2.257840037E-1,2.294733462E-1
1.515822260E0,1.427370012E-1,6.621100008E-2,-2.444750071E-1,2.907331717E-1
1.520833260E0,2.952879965E-1,1.301169991E-1,-1.872709990E-1,3.730896158E-1
1.525844041E0,4.230769873E-1,2.176200002E-1,-1.327400059E-1,4.939357355E-1
1.530854885E0,5.042430162E-1,2.772969902E-1,-5.279799923E-2,5.778773822E-1
