"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.981721490E-1,-1.341370046E-1,-2.451169938E-1,-1.117080003E-1,3.009215080E-1
4.031837670E-1,-1.288859993E-1,-2.252019942E-1,-1.167260036E-1,2.845215263E-1
4.081954380E-1,-1.425500065E-1,-2.218700051E-1,-9.359300137E-2,2.798329027E-1
4.132069020E-1,-1.582169980E-1,-2.590099871E-1,-6.411399692E-2,3.102086338E-1
4.182186060E-1,-1.781200022E-1,-2.935360074E-1,-3.308900073E-2,3.449420310E-1
4.232302230E-1,-1.673060060E-1,-3.327490091E-1,-7.501999848E-3,3.725177616E-1
4.282416850E-1,-1.358969957E-1,-3.911159933E-1,8.239000104E-3,4.141347543E-1
4.332533660E-1,-1.007290035E-1,-4.399729967E-1,1.929800026E-2,4.517687271E-1
4.382649840E-1,-6.869500130E-2,-5.032290220E-1,2.810399979E-2,5.086730646E-1
4.432764630E-1,-3.041799925E-2,-5.498629808E-1,1.857700013E-2,5.510169302E-1
4.482883840E-1,1.634999923E-2,-6.134889722E-1,-1.551300008E-2,6.139028381E-1
4.532997710E-1,6.657499820E-2,-6.629580259E-1,-3.404900059E-2,6.671618312E-1
4.583114570E-1,9.466800094E-2,-7.030130029E-1,-6.527200341E-2,7.123550709E-1
4.633231500E-1,1.128130034E-1,-7.359150052E-1,-6.717299670E-2,7.475358721E-1
4.683346130E-1,1.283310056E-1,-7.855690122E-1,-6.846600026E-2,7.989212183E-1
4.733463130E-1,1.250240058E-1,-8.183169961E-1,-3.908000141E-2,8.287345502E-1
4.783579310E-1,1.242880002E-1,-8.509259820E-1,-1.016500033E-2,8.600150354E-1
4.833696060E-1,1.259759963E-1,-8.834159970E-1,2.065899968E-2,8.925920511E-1
4.883810700E-1,1.347009987E-1,-9.182040095E-1,5.342699960E-2,9.295683979E-1
4.933926930E-1,1.594640017E-1,-9.625380039E-1,8.804000169E-2,9.796219775E-1
4.984043850E-1,1.759999990E-1,-9.998580217E-1,1.042150036E-1,1.020564956E0
5.034158490E-1,1.972610056E-1,-1.053907037E0,9.502699971E-2,1.076411667E0
5.084275240E-1,2.304880023E-1,-1.088772058E0,1.083989963E-1,1.118167991E0
5.134391420E-1,2.469670027E-1,-1.137938023E0,6.530400366E-2,1.166259086E0
5.184508270E-1,2.443030030E-1,-1.172678947E0,4.465100169E-2,1.198688276E0
5.234622900E-1,2.416290045E-1,-1.207342029E0,1.046300028E-2,1.231328073E0
5.284739910E-1,2.365660071E-1,-1.253875017E0,-4.446500167E-2,1.276770602E0
5.334856080E-1,2.458570004E-1,-1.293123007E0,-1.083069965E-1,1.320735848E0
5.384970700E-1,2.216439992E-1,-1.329859972E0,-1.644310057E-1,1.358194082E0
5.435087600E-1,2.141810060E-1,-1.366464019E0,-2.273640037E-1,1.401710315E0
5.485203770E-1,2.162249982E-1,-1.398152947E0,-2.780320048E-1,1.441834495E0
5.535320680E-1,1.943369955E-1,-1.420125008E0,-3.117069900E-1,1.466861668E0
5.585437600E-1,1.796849966E-1,-1.446720958E0,-3.141430020E-1,1.491299451E0
5.635552240E-1,1.626379937E-1,-1.470775962E0,-2.758269906E-1,1.505228745E0
5.685668370E-1,1.384679973E-1,-1.497061968E0,-2.133959979E-1,1.518520916E0
5.735785290E-1,1.263149977E-1,-1.516008019E0,-1.483410001E-1,1.528476642E0
5.785899930E-1,1.191169992E-1,-1.551527977E0,-1.021699980E-1,1.559444334E0
5.836016680E-1,1.025160030E-1,-1.584473014E0,-6.061600149E-2,1.588942592E0
5.886132860E-1,6.933700293E-2,-1.631592035E0,-4.989999905E-2,1.633826857E0
5.936249960E-1,3.394199908E-2,-1.680914044E0,-1.225569993E-1,1.685717741E0
5.986364600E-1,-3.601999953E-3,-1.756353021E0,-2.334070057E-1,1.771797883E0
6.036481640E-1,-3.377500176E-2,-1.824422002E0,-3.800559938E-1,1.863893492E0
6.086598560E-1,-3.742700070E-2,-1.873144031E0,-4.979659915E-1,1.938566344E0
6.136712290E-1,-5.762400106E-2,-1.897739053E0,-6.446480155E-1,2.005069850E0
6.186829190E-1,-7.994999737E-2,-1.902984977E0,-7.411429882E-1,2.043780016E0
6.236945350E-1,-1.115280017E-1,-1.893661976E0,-7.972310185E-1,2.057661651E0
6.287062360E-1,-1.284420043E-1,-1.862604976E0,-8.034960032E-1,2.032584677E0
6.337179280E-1,-1.115659997E-1,-1.807425022E0,-7.503730059E-1,1.960176480E0
6.387293970E-1,-7.761400193E-2,-1.740077019E0,-6.783670187E-1,1.869244173E0
6.437410100E-1,-3.862800077E-2,-1.665359020E0,-6.233299971E-1,1.778609871E0
6.487527790E-1,-2.098100074E-2,-1.571316004E0,-5.708519816E-1,1.671928877E0
6.537643970E-1,-1.262999978E-2,-1.486639977E0,-5.135430098E-1,1.572890447E0
6.587758420E-1,-4.158999771E-3,-1.387418985E0,-4.345510006E-1,1.453885591E0
6.637875330E-1,-4.808799922E-2,-1.314298034E0,-3.168950081E-1,1.352817143E0
6.687991500E-1,-1.085830033E-1,-1.269659996E0,-2.680209875E-1,1.302175881E0
6.738108550E-1,-1.807969958E-1,-1.239133000E0,-2.162670046E-1,1.270790920E0
6.788223190E-1,-2.673049867E-1,-1.256239057E0,-2.213889956E-1,1.303304113E0
6.838340040E-1,-3.321929872E-1,-1.297044992E0,-2.595469952E-1,1.363833764E0
6.888456220E-1,-3.588980138E-1,-1.383124948E0,-3.213979900E-1,1.464629329E0
6.938571070E-1,-4.097259939E-1,-1.457072020E0,-3.999280035E-1,1.565527601E0
6.988687970E-1,-4.608469903E-1,-1.542842984E0,-4.737429917E-1,1.678444770E0
7.038804150E-1,-4.741030037E-1,-1.638079047E0,-5.046529770E-1,1.778412565E0
7.088920950E-1,-4.495579898E-1,-1.730859995E0,-5.695670247E-1,1.876801882E0
7.139037870E-1,-4.397889972E-1,-1.818778992E0,-6.157960296E-1,1.969917798E0
7.189152420E-1,-4.472959936E-1,-1.918655992E0,-6.125929952E-1,2.063149218E0
7.239268550E-1,-4.745689929E-1,-2.006576061E0,-5.551049709E-1,2.135346517E0
7.289385480E-1,-4.834899902E-1,-2.056235075E0,-6.297870278E-1,2.204199845E0
7.339500010E-1,-4.025360048E-1,-2.050900936E0,-8.075850010E-1,2.240630139E0
7.389616920E-1,-2.697930038E-1,-2.009747982E0,-9.024220109E-1,2.219513618E0
7.439733980E-1,-1.592900008E-1,-1.901692033E0,-9.074010253E-1,2.113097847E0
7.489850150E-1,-7.082899660E-2,-1.772248030E0,-8.158569932E-1,1.952306958E0
7.539964770E-1,-4.506099969E-2,-1.614235997E0,-5.822600126E-1,1.716628985E0
7.590081720E-1,-2.699200064E-2,-1.422814012E0,-2.705669999E-1,1.448563006E0
7.640198650E-1,-3.816200048E-2,-1.262483954E0,-1.049339995E-1,1.267412016E0
7.690314920E-1,3.476180136E-1,-1.173854947E0,-7.069800049E-2,1.226283787E0
7.740429530E-1,1.520985961E0,-9.768679738E-1,2.682310045E-1,1.827461957E0
7.790546440E-1,7.296500206E-1,-8.096590042E-1,-1.451330036E-1,1.099545563E0
7.840663360E-1,1.244599968E-1,-8.410800099E-1,-3.767940104E-1,9.299890323E-1
7.890779540E-1,-3.547689915E-1,-9.123079777E-1,-4.415119886E-1,1.073824809E0
7.940894200E-1,-6.463900208E-1,-8.909540176E-1,-4.423930049E-1,1.186309695E0
7.991011100E-1,-8.799809813E-1,-8.422099948E-1,-4.211910069E-1,1.288831280E0
8.041127280E-1,-9.928349853E-1,-7.836650014E-1,-3.903839886E-1,1.323726483E0
8.091244180E-1,-9.676449895E-1,-7.375820279E-1,-3.710719943E-1,1.272029284E0
8.141361100E-1,-4.527609944E-1,-6.949939728E-1,-2.996309996E-1,8.819228289E-1
8.191475790E-1,-1.652400047E-1,-6.394709945E-1,-3.541930020E-1,7.494531970E-1
8.241591920E-1,-4.388900101E-2,-6.605150104E-1,-4.471490085E-1,7.988420114E-1
8.291708840E-1,7.404000033E-3,-7.244930267E-1,-4.705800116E-1,8.639389517E-1
8.341825760E-1,2.100200020E-2,-8.028090000E-1,-4.357979894E-1,9.137085214E-1
8.391942680E-1,3.027400002E-2,-8.646060228E-1,-3.749180138E-1,9.428804839E-1
8.442056650E-1,4.240600020E-2,-9.389420152E-1,-2.630159855E-1,9.760060375E-1
8.492173550E-1,5.948499963E-2,-1.014014006E0,-1.386349946E-1,1.025174390E0
8.542290480E-1,9.617900103E-2,-1.097444057E0,-5.704000127E-3,1.101665283E0
8.592405110E-1,1.375969946E-1,-1.161772966E0,1.292860061E-1,1.177014966E0
8.642522010E-1,1.741050035E-1,-1.221300960E0,2.187730074E-1,1.252896730E0
8.692638190E-1,2.128970027E-1,-1.264000058E0,2.917520106E-1,1.314587584E0
8.742754990E-1,2.420939952E-1,-1.296967030E0,3.436940014E-1,1.363399628E0
8.792869630E-1,2.976930141E-1,-1.315351009E0,3.843609989E-1,1.402320500E0
8.842986680E-1,3.342399895E-1,-1.299952984E0,3.732880056E-1,1.393175533E0
8.893102850E-1,3.756830096E-1,-1.269886971E0,3.177269995E-1,1.361874109E0
8.943219760E-1,3.909460008E-1,-1.215600967E0,2.558160126E-1,1.302292717E0
8.993334290E-1,3.991999924E-1,-1.156231999E0,2.042659968E-1,1.240144213E0
9.043451200E-1,4.148600101E-1,-1.089401007E0,1.557839960E-1,1.176083345E0
9.093567420E-1,4.114440084E-1,-1.000839949E0,7.661999762E-2,1.084821367E0
9.143684320E-1,3.778100014E-1,-9.306370020E-1,3.878299892E-2,1.005151604E0
9.193798960E-1,3.494749963E-1,-8.550860286E-1,-9.731999598E-3,9.237962985E-1
9.243915810E-1,3.423889875E-1,-7.696999907E-1,-4.560299963E-2,8.436515443E-1
9.294032740E-1,3.604420125E-1,-6.866689920E-1,-7.859800011E-2,7.794936784E-1
9.344149200E-1,3.634530008E-1,-5.868409872E-1,-1.114709973E-1,6.992182859E-1
9.394263810E-1,3.727219999E-1,-4.968869984E-1,-1.166199967E-1,6.319957294E-1
9.444380720E-1,3.649510145E-1,-4.024749994E-1,-1.113239974E-1,5.545884966E-1
9.494497550E-1,3.456479907E-1,-3.539150059E-1,-7.466799766E-2,5.003035826E-1
9.544613730E-1,3.151060045E-1,-3.224979937E-1,-2.360600047E-2,4.515019305E-1
9.594730620E-1,2.598249912E-1,-3.101980090E-1,4.569999874E-3,4.046637070E-1
9.644845250E-1,2.154649943E-1,-3.147270083E-1,4.558800161E-2,3.841308624E-1
9.694962160E-1,1.700949967E-1,-3.382759988E-1,7.143399864E-2,3.853125685E-1
9.745078330E-1,1.168040037E-1,-3.663800061E-1,9.670399874E-2,3.965213078E-1
9.795195230E-1,8.359199762E-2,-3.941580057E-1,9.585999697E-2,4.141706104E-1
9.845309590E-1,6.522300094E-2,-4.214699864E-1,7.682400197E-2,4.333508009E-1
9.895426490E-1,5.196399987E-2,-4.578109980E-1,4.472599924E-2,4.629163879E-1
9.945542670E-1,3.200599924E-2,-4.884800017E-1,-2.102600038E-2,4.899787635E-1
9.995659370E-1,2.405299991E-2,-5.064759851E-1,-8.009999990E-2,5.133346669E-1
1.004577401E0,5.315599963E-2,-5.238720179E-1,-1.512549967E-1,5.478553873E-1
1.009589106E0,7.627200335E-2,-5.093749762E-1,-2.579180002E-1,5.760225514E-1
1.014600723E0,7.533500344E-2,-5.071750283E-1,-2.272430062E-1,5.608397775E-1
1.019612394E0,7.919500023E-2,-4.990989864E-1,-1.005069986E-1,5.152410145E-1
1.024623857E0,1.110400036E-1,-5.262079835E-1,6.197199970E-2,5.413550157E-1
1.029635543E0,1.743810028E-1,-5.423769951E-1,1.410019994E-1,5.869097910E-1
1.034647161E0,2.473170012E-1,-5.517070293E-1,1.484739929E-1,6.225679657E-1
1.039658827E0,2.784819901E-1,-5.749229789E-1,1.122850031E-1,6.486112644E-1
1.044670520E0,3.108310103E-1,-5.757920146E-1,3.585899994E-2,6.553153660E-1
1.049682212E0,3.095169961E-1,-5.851420164E-1,-4.960700125E-2,6.638168459E-1
1.054693909E0,3.055759966E-1,-5.722990036E-1,-9.994199872E-2,6.564230666E-1
1.059705296E0,2.805159986E-1,-5.613350272E-1,-1.303170025E-1,6.409124429E-1
1.064716986E0,2.673819959E-1,-5.213689804E-1,-1.626839936E-1,6.080993564E-1
1.069728450E0,2.128210068E-1,-4.916400015E-1,-8.331599832E-2,5.421662361E-1
1.074740140E0,1.641400009E-1,-4.499729872E-1,-7.914199680E-2,4.854699628E-1
1.079751832E0,1.004920006E-1,-4.246479869E-1,-9.907799959E-2,4.474829661E-1
1.084763535E0,1.083599962E-2,-4.130800068E-1,-1.167830005E-1,4.294074757E-1
1.089775152E0,-8.769500256E-2,-3.987089992E-1,-1.114069968E-1,4.231675772E-1
1.094786614E0,-1.693319976E-1,-3.912679851E-1,-9.508199990E-2,4.368117996E-1
1.099798308E0,-2.461989969E-1,-3.955459893E-1,-7.248900086E-2,4.715137654E-1
1.104809925E0,-3.137750030E-1,-3.925270140E-1,-5.098100007E-2,5.051052084E-1
1.109821616E0,-3.213309944E-1,-4.156680107E-1,-5.097499862E-2,5.278559970E-1
1.114833322E0,-2.986130118E-1,-4.314660132E-1,-6.954299659E-2,5.293098145E-1
1.119844785E0,-2.674849927E-1,-4.282000065E-1,-7.841499895E-2,5.109328517E-1
1.124856394E0,-2.073149979E-1,-4.180690050E-1,-8.484899998E-2,4.743000676E-1
1.129868086E0,-1.190539971E-1,-3.940559924E-1,-1.007080004E-1,4.237877779E-1
1.134879778E0,5.826999899E-3,-3.682770133E-1,-1.162350029E-1,3.862285442E-1
1.139891237E0,5.029699951E-2,-3.778589964E-1,-1.706680059E-1,4.176538969E-1
1.144902927E0,1.329510063E-1,-3.949500024E-1,-1.602769941E-1,4.464864940E-1
1.149914620E0,2.570590079E-1,-3.911750019E-1,-1.568949968E-1,4.936732276E-1
1.154926237E0,3.633829951E-1,-3.971450031E-1,-1.812179983E-1,5.679888357E-1
1.159937927E0,4.061999917E-1,-3.957709968E-1,-2.072370052E-1,6.038048456E-1
1.164949391E0,4.199689925E-1,-3.893069923E-1,-2.351109982E-1,6.190404432E-1
1.169961086E0,3.964209855E-1,-4.059819877E-1,-2.691729963E-1,6.280327014E-1
1.174972704E0,3.413510025E-1,-4.219569862E-1,-2.813970149E-1,6.113529954E-1
1.179984165E0,2.740330100E-1,-4.319869876E-1,-3.378210068E-1,6.130496559E-1
1.184995870E0,2.039429992E-1,-4.380750060E-1,-4.327920079E-1,6.486997610E-1
1.190007562E0,1.288129985E-1,-4.118080139E-1,-5.240389705E-1,6.788191744E-1
1.195019179E0,3.258800134E-2,-4.009799957E-1,-6.093509793E-1,7.301750138E-1
1.200030875E0,-5.159699917E-2,-3.563500047E-1,-6.405389905E-1,7.348045825E-1
1.205042338E0,-1.380050033E-1,-3.330689967E-1,-6.537359953E-1,7.465595013E-1
1.210054028E0,-2.102629989E-1,-3.051219881E-1,-6.541969776E-1,7.518534710E-1
1.215065651E0,-3.126310110E-1,-2.992179990E-1,-6.025350094E-1,7.418342116E-1
1.220077341E0,-4.184240103E-1,-3.130240142E-1,-5.324640274E-1,7.460433140E-1
1.225089033E0,-5.111910105E-1,-3.255200088E-1,-4.233410060E-1,7.392544438E-1
1.230100497E0,-5.704900026E-1,-3.250029981E-1,-3.134439886E-1,7.275526963E-1
1.235112187E0,-5.973770022E-1,-3.233329952E-1,-2.283779979E-1,7.166310198E-1
1.240123904E0,-6.254100204E-1,-3.275069892E-1,-1.605519950E-1,7.239996303E-1
1.245135521E0,-6.032459736E-1,-3.494580090E-1,-1.021189988E-1,7.045955539E-1
1.250147221E0,-6.022279859E-1,-3.741210103E-1,-9.252399951E-2,7.149865508E-1
1.255158685E0,-5.755130053E-1,-4.035060108E-1,-1.233730018E-1,7.136197990E-1
1.260170284E0,-4.729230106E-1,-4.188019931E-1,-1.678629965E-1,6.536277756E-1
1.265181977E0,-3.522689939E-1,-4.490750134E-1,-1.857679933E-1,6.002262565E-1
1.270193669E0,-2.166409940E-1,-4.634130001E-1,-2.177989930E-1,5.559868076E-1
1.275205133E0,-7.802200317E-2,-4.836069942E-1,-2.308969945E-1,5.415501637E-1
1.280216823E0,5.654399842E-2,-5.069789886E-1,-2.700169981E-1,5.771777005E-1
1.285228440E0,1.732680053E-1,-5.385270119E-1,-2.807619870E-1,6.315539862E-1
1.290240131E0,2.703259885E-1,-5.778340101E-1,-3.080829978E-1,7.084373062E-1
1.295251828E0,3.436059952E-1,-6.216869950E-1,-3.794429898E-1,8.053178144E-1
1.300263291E0,4.191730022E-1,-6.510220170E-1,-4.494229853E-1,8.952746462E-1
1.305274905E0,5.106790066E-1,-6.664199829E-1,-4.949190021E-1,9.746042581E-1
1.310286582E0,5.785520077E-1,-7.014459968E-1,-5.069779754E-1,1.041045426E0
1.315298274E0,6.094740033E-1,-6.973599792E-1,-4.522210062E-1,1.030666454E0
1.320309967E0,6.231120229E-1,-6.764330268E-1,-3.441829979E-1,9.819837926E-1
1.325321435E0,6.105509996E-1,-6.268410087E-1,-2.336339951E-1,9.056969785E-1
1.330333126E0,5.910260081E-1,-5.580639839E-1,-1.323930025E-1,8.235745622E-1
1.335344743E0,5.436059833E-1,-4.929589927E-1,-8.898500353E-2,7.392119888E-1
1.340356414E0,4.759309888E-1,-4.115140140E-1,-1.163140014E-1,6.398304750E-1
1.345367878E0,3.864159882E-1,-3.277600110E-1,-1.590819955E-1,5.310847597E-1
1.350379568E0,2.897219956E-1,-2.635830045E-1,-1.702069938E-1,4.270658681E-1
1.355391181E0,1.882099956E-1,-1.996490061E-1,-1.899800003E-1,3.337291246E-1
1.360402871E0,7.015900314E-2,-1.354420036E-1,-2.462520003E-1,2.896668254E-1
1.365414340E0,-5.688500032E-2,-6.898400187E-2,-2.705599964E-1,2.849515878E-1
1.370426030E0,-1.299570054E-1,5.764000118E-3,-2.213039994E-1,2.567050975E-1
1.375437722E0,-1.322360039E-1,1.004159972E-1,-1.724089980E-1,2.393628956E-1
1.380449359E0,-9.373000264E-2,1.957609951E-1,-1.282400042E-1,2.520975591E-1
1.385461049E0,-4.368999973E-2,2.994140089E-1,-1.284710020E-1,3.287284033E-1
1.390472512E0,-3.223000094E-3,3.825959861E-1,-1.064459980E-1,3.971408148E-1
1.395484203E0,4.171400145E-2,4.626530111E-1,-1.303099990E-1,4.824609439E-1
1.400495815E0,1.555179954E-1,5.986940265E-1,-3.512330055E-1,7.113262320E-1
1.405507505E0,2.645950019E-1,7.717149854E-1,-6.136519909E-1,1.020844405E0
1.410519198E0,4.027569890E-1,9.060059786E-1,-7.219449878E-1,1.226484648E0
1.415530661E0,5.579159856E-1,1.047096968E0,-8.192840219E-1,1.441842091E0
1.420542352E0,6.397770047E-1,1.130125999E0,-6.575750113E-1,1.455645659E0
1.425554044E0,6.052629948E-1,1.198297977E0,-4.064759910E-1,1.402670334E0
1.430565661E0,5.116630197E-1,1.251901031E0,-1.491329968E-1,1.360623345E0
1.435577118E0,4.159370065E-1,1.319823027E0,8.868499845E-2,1.386651162E0
1.440588808E0,3.609490097E-1,1.402261019E0,2.883059978E-1,1.476394426E0
1.445600501E0,3.416090012E-1,1.494565010E0,3.496679962E-1,1.572478612E0
1.450612183E0,3.103800118E-1,1.563416004E0,2.586520016E-1,1.614777450E0
1.455623800E0,2.507230043E-1,1.570572019E0,1.038189977E-1,1.593843429E0
1.460635271E0,1.842219979E-1,1.516031027E0,-3.587400168E-2,1.527604256E0
1.465646961E0,8.457499743E-2,1.437922955E0,-1.439969987E-1,1.447587817E0
1.470658644E0,-6.979399920E-2,1.338395953E0,-2.593370080E-1,1.365075314E0
1.475670262E0,-2.310409993E-1,1.236461997E0,-2.697060108E-1,1.286452310E0
1.480681952E0,-3.944939971E-1,1.155953050E0,-2.350849956E-1,1.243831951E0
1.485693406E0,-4.789850116E-1,1.094473958E0,-1.290909946E-1,1.201650686E0
1.490705096E0,-5.131700039E-1,1.071375012E0,1.519600023E-2,1.188031476E0
1.495716699E0,-5.041030049E-1,1.067739010E0,2.173860073E-1,1.200601145E0
1.500728467E0,-4.043380022E-1,1.117830992E0,4.378679991E-1,1.266792694E0
1.505740093E0,-2.627960145E-1,1.194424987E0,6.399599910E-1,1.380312133E0
1.510751555E0,-1.355589926E-1,1.350687027E0,8.190940022E-1,1.585448413E0
1.515763235E0,-7.179799676E-2,1.546120048E0,9.900839925E-1,1.837364544E0
1.520774927E0,-4.954800010E-2,1.785559058E0,1.157647967E0,2.128573459E0
1.525786545E0,-6.143299863E-2,2.078655005E0,1.357782960E0,2.483577099E0
1.530798026E0,-4.048499838E-2,2.432513952E0,1.537736058E0,2.878088836E0
1.535809717E0,-6.836199760E-2,2.772881985E0,1.604132056E0,3.204182816E0
1.540821409E0,-9.976500273E-2,3.154700994E0,1.573596954E0,3.526797243E0
