"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.673074190E-1,-1.977429986E-1,-1.692499965E-1,-5.179800093E-2,2.653881831E-1
1.723188780E-1,-2.192289978E-1,-1.610970050E-1,-9.271299839E-2,2.874183338E-1
1.773302650E-1,-2.330400050E-1,-1.581169963E-1,-1.365070045E-1,3.129581293E-1
1.823418780E-1,-2.486370057E-1,-1.602710038E-1,-1.785330027E-1,3.455158294E-1
1.873533710E-1,-2.451660037E-1,-1.722490042E-1,-2.096669972E-1,3.656997929E-1
1.923649840E-1,-2.464819998E-1,-1.842959970E-1,-2.140260041E-1,3.748673381E-1
1.973763570E-1,-2.501179874E-1,-2.107080072E-1,-2.062419951E-1,3.866427711E-1
2.023878170E-1,-2.422340065E-1,-2.322659940E-1,-1.867109984E-1,3.840388038E-1
2.073994320E-1,-2.347889990E-1,-2.515699863E-1,-1.975010037E-1,3.967618663E-1
2.124108910E-1,-2.231429964E-1,-2.565279901E-1,-1.842290014E-1,3.867036740E-1
2.174222750E-1,-2.074709982E-1,-2.424249947E-1,-1.776340008E-1,3.651957439E-1
2.224338890E-1,-1.900629997E-1,-2.284049988E-1,-1.705459952E-1,3.426057849E-1
2.274453420E-1,-1.825489998E-1,-2.216150016E-1,-1.606989950E-1,3.290311736E-1
2.324569560E-1,-1.915500015E-1,-2.315810025E-1,-1.506469995E-1,3.361780514E-1
2.374683420E-1,-1.839739978E-1,-2.368669957E-1,-1.590609998E-1,3.394890384E-1
2.424798020E-1,-2.021169960E-1,-2.446459979E-1,-1.715259999E-1,3.607272003E-1
2.474911880E-1,-1.894939989E-1,-2.475779951E-1,-1.578360051E-1,3.494496298E-1
2.525028020E-1,-1.864369959E-1,-2.433049977E-1,-1.536760032E-1,3.428883044E-1
2.575142650E-1,-1.739819944E-1,-2.435919940E-1,-1.194439977E-1,3.222943725E-1
2.625258790E-1,-2.057580054E-1,-2.773639858E-1,-1.304350048E-1,3.691617909E-1
2.675372840E-1,-1.832379997E-1,-2.605290115E-1,-6.671100110E-2,3.254257028E-1
2.725487440E-1,-1.659410000E-1,-2.720539868E-1,-4.823999945E-3,3.187052842E-1
2.775603640E-1,-1.492549926E-1,-2.641830146E-1,4.134399816E-2,3.062336432E-1
2.825718280E-1,-1.096969992E-1,-3.040640056E-1,6.055400148E-2,3.288694851E-1
2.875834410E-1,-9.212899953E-2,-3.079420030E-1,8.394400030E-2,3.322087069E-1
2.925948860E-1,-1.051160023E-1,-2.902440131E-1,9.051500261E-2,3.216891772E-1
2.976062700E-1,-8.509100229E-2,-2.821559906E-1,9.249900281E-2,3.088827402E-1
3.026176650E-1,-6.551100314E-2,-2.789089978E-1,8.761999756E-2,2.995983721E-1
3.076292780E-1,-4.398600012E-2,-2.757630050E-1,8.090499789E-2,2.907329046E-1
3.126407370E-1,-1.591699943E-2,-2.966600060E-1,7.001399994E-2,3.052252779E-1
3.176523500E-1,-7.131999824E-3,-3.127189875E-1,8.281099796E-2,3.235764082E-1
3.226637370E-1,3.980999812E-3,-3.527860045E-1,7.698599994E-2,3.611103122E-1
3.276751820E-1,4.513999820E-2,-3.738310039E-1,7.653400302E-2,3.842456149E-1
3.326868740E-1,5.973900110E-2,-4.022229910E-1,6.036499888E-2,4.110912500E-1
3.376982600E-1,6.724400073E-2,-3.997859955E-1,2.681500092E-2,4.062876347E-1
3.427098930E-1,7.939899713E-2,-4.046559930E-1,2.284000069E-2,4.130040424E-1
3.477213560E-1,7.518000156E-2,-4.074569941E-1,-2.680799924E-2,4.152010398E-1
3.527329700E-1,8.285599947E-2,-4.056459963E-1,-5.128600076E-2,4.171858637E-1
3.577444440E-1,9.509599954E-2,-4.015559852E-1,-6.289000064E-2,4.174273716E-1
3.627558290E-1,9.092299640E-2,-4.191730022E-1,-9.226600081E-2,4.387322783E-1
3.677672280E-1,1.009609997E-1,-4.465340078E-1,-1.226769984E-1,4.739571600E-1
3.727788410E-1,1.200200021E-1,-4.836100042E-1,-1.423490047E-1,5.182148939E-1
3.777903050E-1,1.292970031E-1,-5.159260035E-1,-1.399919987E-1,5.499955598E-1
3.828019180E-1,1.314440072E-1,-5.674210191E-1,-1.417559981E-1,5.994488326E-1
3.878132910E-1,1.499619931E-1,-6.071140170E-1,-1.612389982E-1,6.458127001E-1
3.928247500E-1,1.355929971E-1,-6.828590035E-1,-1.933189929E-1,7.225331221E-1
3.978363660E-1,1.404539943E-1,-7.538939714E-1,-2.051140070E-1,7.938231545E-1
4.028478430E-1,8.058200032E-2,-8.708559871E-1,-3.272059858E-1,9.337812196E-1
4.078592280E-1,7.956600189E-2,-9.436290264E-1,-3.677879870E-1,1.015890984E0
4.128708410E-1,6.421700120E-2,-1.037947059E0,-4.125060141E-1,1.118757852E0
4.178823050E-1,5.852400139E-2,-1.115512967E0,-4.350399971E-1,1.198771887E0
4.228938990E-1,3.628699854E-2,-1.195456028E0,-4.426240027E-1,1.275283446E0
4.279052860E-1,2.228999976E-3,-1.299306989E0,-4.567990005E-1,1.377268654E0
4.329167450E-1,-2.445100062E-2,-1.386371970E0,-4.536989927E-1,1.458926957E0
4.379283510E-1,-6.056199968E-2,-1.482957006E0,-4.501909912E-1,1.550967815E0
4.429398140E-1,-6.542500108E-2,-1.553156972E0,-4.175710082E-1,1.609640506E0
4.479512040E-1,-6.769199669E-2,-1.611325979E0,-3.726429939E-1,1.655239082E0
4.529628170E-1,-8.178099990E-2,-1.674216032E0,-3.249210119E-1,1.707413576E0
4.579742810E-1,-9.331200272E-2,-1.713098049E0,-2.744640112E-1,1.737452891E0
4.629858890E-1,-8.797600120E-2,-1.751911044E0,-2.307759970E-1,1.769234197E0
4.679972760E-1,-9.685599804E-2,-1.783444047E0,-1.629859954E-1,1.793493292E0
4.730087260E-1,-8.656000346E-2,-1.793357015E0,-1.379670054E-1,1.800737880E0
4.780203420E-1,-6.185799837E-2,-1.776859999E0,-1.126409993E-1,1.781501014E0
4.830317280E-1,-4.672100022E-2,-1.774639010E0,-8.933400363E-2,1.777500220E0
4.880431920E-1,-2.199300006E-2,-1.757976055E0,-6.319399923E-2,1.759248983E0
4.930548070E-1,2.818000037E-3,-1.736446977E0,-3.170200065E-2,1.736738628E0
4.980662620E-1,2.521600015E-2,-1.750746012E0,-4.018900171E-2,1.751388763E0
5.030776460E-1,7.159499824E-2,-1.764973044E0,-5.981199816E-2,1.767436892E0
5.080892600E-1,9.648100287E-2,-1.822193027E0,-9.769099951E-2,1.827358624E0
5.131007180E-1,1.261990070E-1,-1.886512995E0,-1.226480007E-1,1.894703143E0
5.181121030E-1,1.654579937E-1,-1.981847048E0,-1.826059967E-1,1.997107663E0
5.231237160E-1,1.997800022E-1,-2.084265947E0,-2.368779927E-1,2.107175306E0
5.281351890E-1,2.411250025E-1,-2.210500956E0,-2.568669915E-1,2.238400409E0
5.331468020E-1,2.822499871E-1,-2.343781948E0,-2.644009888E-1,2.375476112E0
5.381582660E-1,3.158999979E-1,-2.450607061E0,-2.498600036E-1,2.483485011E0
5.431696610E-1,3.418929875E-1,-2.564485073E0,-2.229200006E-1,2.596761027E0
5.481812740E-1,3.699040115E-1,-2.630351067E0,-1.814420074E-1,2.662423128E0
5.531927380E-1,3.806079924E-1,-2.676927090E0,-1.182459965E-1,2.706433669E0
5.582043400E-1,3.812330067E-1,-2.685069084E0,-8.620300144E-2,2.713367935E0
5.632157270E-1,3.789469898E-1,-2.664350986E0,-8.515200019E-2,2.692511442E0
5.682271910E-1,3.714100122E-1,-2.617147923E0,-1.036039963E-1,2.645400241E0
5.732388060E-1,3.659110069E-1,-2.541066885E0,-9.855899960E-2,2.569168281E0
5.782501830E-1,3.410289884E-1,-2.452857018E0,-8.928100020E-2,2.478059607E0
5.832616430E-1,2.776739895E-1,-2.395593882E0,-1.428470016E-1,2.415859714E0
5.882730300E-1,2.379969954E-1,-2.302284956E0,-1.254090071E-1,2.317948664E0
5.932846440E-1,2.006430030E-1,-2.249505997E0,-1.087670028E-1,2.261053981E0
5.982961210E-1,1.322959960E-1,-2.206142902E0,-3.785799816E-2,2.210430267E0
6.033077350E-1,3.314699978E-2,-2.191335917E0,3.974600136E-2,2.191946981E0
6.083191110E-1,-6.586500257E-2,-2.209886074E0,1.193599999E-1,2.214087051E0
6.133308020E-1,-1.741210073E-1,-2.237848043E0,2.204820067E-1,2.255414442E0
6.183422170E-1,-2.654669881E-1,-2.282407045E0,3.051190078E-1,2.317962953E0
6.233536790E-1,-3.469530046E-1,-2.312438965E0,3.232640028E-1,2.360561367E0
6.283652920E-1,-4.115160108E-1,-2.344691992E0,2.702049911E-1,2.395816500E0
6.333767660E-1,-4.831379950E-1,-2.352840900E0,2.034389973E-1,2.410533147E0
6.383881500E-1,-5.210790038E-1,-2.344050884E0,6.781200320E-2,2.402227371E0
6.433997540E-1,-5.493180156E-1,-2.308763027E0,-8.426699787E-2,2.374707966E0
6.484112170E-1,-5.678539872E-1,-2.251774073E0,-2.101439983E-1,2.331760092E0
6.534226020E-1,-5.765730143E-1,-2.168302059E0,-2.980790138E-1,2.263365052E0
6.584342150E-1,-5.875660181E-1,-2.067941904E0,-3.458960056E-1,2.177443820E0
6.634456790E-1,-5.911499858E-1,-1.950713038E0,-3.564000130E-1,2.069241560E0
6.684570630E-1,-5.778309703E-1,-1.823804975E0,-3.079749942E-1,1.937782705E0
6.734686770E-1,-5.452960134E-1,-1.701606989E0,-2.151840031E-1,1.799755051E0
6.784801400E-1,-5.271289945E-1,-1.572162986E0,-1.425009966E-1,1.664292031E0
6.834917680E-1,-7.075319886E-1,-1.368482947E0,-4.752990007E-1,1.612220901E0
6.885031540E-1,-4.400449991E-1,-1.475859046E0,2.573759854E-1,1.561423044E0
6.935146140E-1,-2.120199949E-1,-1.181205988E0,2.506580055E-1,1.225981036E0
6.985262290E-1,-2.041440010E-1,-1.056416035E0,1.855649948E-1,1.091844302E0
7.035376930E-1,-1.819610000E-1,-9.938079715E-1,2.728370130E-1,1.046520007E0
7.085490780E-1,-1.151420027E-1,-9.360619783E-1,3.166239858E-1,9.948469513E-1
7.135606910E-1,-3.908199817E-2,-8.951550126E-1,2.939899862E-1,9.430058383E-1
7.185721550E-1,2.759799920E-2,-8.925700188E-1,2.673279941E-1,9.321518891E-1
7.235837730E-1,7.138299942E-2,-9.018999934E-1,2.393160015E-1,9.358372077E-1
7.285951600E-1,1.601369977E-1,-8.876019716E-1,2.958860099E-1,9.492258156E-1
7.336066100E-1,2.116570026E-1,-9.137840271E-1,2.449730039E-1,9.694388622E-1
7.386179970E-1,2.801949978E-1,-8.895599842E-1,1.965470016E-1,9.531300678E-1
7.436296050E-1,3.282220066E-1,-8.483870029E-1,1.550990045E-1,9.227924434E-1
7.486410690E-1,3.749639988E-1,-8.092399836E-1,8.363100141E-2,8.958021521E-1
7.536526670E-1,3.904260099E-1,-7.648419738E-1,1.307700016E-2,8.588286919E-1
7.586641310E-1,4.149219990E-1,-7.150750160E-1,-8.681800216E-2,8.312820877E-1
7.636755200E-1,4.110639989E-1,-6.815130115E-1,-1.575160027E-1,8.113229241E-1
7.686872110E-1,4.097869992E-1,-6.379619837E-1,-2.050399929E-1,7.854694622E-1
7.736985300E-1,3.899489939E-1,-6.110029817E-1,-1.768430024E-1,7.460953753E-1
7.787099900E-1,3.588599861E-1,-6.008139849E-1,-1.101069972E-1,7.084359427E-1
7.837216820E-1,3.422720134E-1,-6.124429703E-1,8.121999912E-3,7.016427081E-1
7.887330690E-1,3.278529942E-1,-6.316769719E-1,1.462029964E-1,7.265526125E-1
7.937446820E-1,3.294790089E-1,-6.776260138E-1,2.666609883E-1,7.992756186E-1
7.987561550E-1,2.979640067E-1,-7.311059833E-1,3.981589973E-1,8.842110015E-1
8.037675390E-1,2.622349858E-1,-7.871779799E-1,4.963609874E-1,9.668456908E-1
8.087791340E-1,2.106599957E-1,-8.193240166E-1,5.601239800E-1,1.014597630E0
8.137905970E-1,1.692409962E-1,-8.321229815E-1,5.742260218E-1,1.025088628E0
8.188019720E-1,1.330509931E-1,-8.133239746E-1,5.261600018E-1,9.777744126E-1
8.238135850E-1,7.198499888E-2,-7.866500020E-1,4.524970055E-1,9.103590532E-1
8.288250490E-1,2.409699932E-2,-7.448940277E-1,3.629220128E-1,8.289512442E-1
8.338366620E-1,-1.327000000E-2,-6.998280287E-1,2.297150046E-1,7.366846991E-1
8.388480490E-1,-4.487700015E-2,-6.704970002E-1,8.181399852E-2,6.769591589E-1
8.438595080E-1,-7.058200240E-2,-6.595330238E-1,-1.786199957E-2,6.635395087E-1
8.488711100E-1,-9.972299635E-2,-6.620609760E-1,-1.314280033E-1,6.823069192E-1
8.538824960E-1,-8.582700044E-2,-6.734759808E-1,-2.260109931E-1,7.155537294E-1
8.588939560E-1,-6.251700222E-2,-6.893519759E-1,-2.581219971E-1,7.387431811E-1
8.639055800E-1,-5.318899825E-2,-7.192559838E-1,-2.782639861E-1,7.730388643E-1
8.689170440E-1,-4.122800007E-2,-7.250419855E-1,-2.798640132E-1,7.782734061E-1
8.739284290E-1,-4.079499841E-2,-7.068690062E-1,-2.613239884E-1,7.547305815E-1
8.789400230E-1,-4.474499822E-2,-6.623290181E-1,-2.463939935E-1,7.080902789E-1
8.839514870E-1,2.880000102E-4,-6.013450027E-1,-2.048469931E-1,6.352780381E-1
8.889631000E-1,4.829000216E-3,-5.714560151E-1,-1.787409931E-1,5.987767857E-1
8.939745580E-1,-2.774400078E-2,-5.346999764E-1,-1.003549993E-1,5.447429855E-1
8.989859430E-1,-8.024299890E-2,-5.078060031E-1,-1.747000031E-2,5.144036125E-1
9.039975620E-1,-1.359609962E-1,-4.885610044E-1,9.801600128E-2,5.165117462E-1
9.090090250E-1,-1.926849931E-1,-4.745149910E-1,2.058500051E-1,5.519657670E-1
9.140206520E-1,-2.365799993E-1,-4.822719991E-1,2.949720025E-1,6.128334680E-1
9.190320390E-1,-2.797609866E-1,-4.664810002E-1,3.961510062E-1,6.729088741E-1
9.240434990E-1,-3.014639914E-1,-4.293020070E-1,4.603919983E-1,6.979552589E-1
9.290548850E-1,-3.137150109E-1,-4.300430119E-1,4.706209898E-1,7.105196804E-1
9.340664990E-1,-3.400689960E-1,-4.275189936E-1,4.190230072E-1,6.884763558E-1
9.390779730E-1,-3.683280051E-1,-4.167149961E-1,3.373650014E-1,6.504860118E-1
9.440895870E-1,-4.098170102E-1,-4.094919860E-1,2.495599985E-1,6.308041386E-1
9.491010550E-1,-4.663349986E-1,-4.176340103E-1,1.438840032E-1,6.423309925E-1
9.541126690E-1,-5.050640106E-1,-3.766759932E-1,2.942500077E-2,6.307458199E-1
9.591240550E-1,-5.101680160E-1,-3.344509900E-1,-1.055739969E-1,6.190918656E-1
9.641355100E-1,-5.265259743E-1,-2.934809923E-1,-2.308599949E-1,6.454897611E-1
9.691468960E-1,-5.608000159E-1,-2.704710066E-1,-3.610300124E-1,7.197179261E-1
9.741585150E-1,-5.242829919E-1,-2.278099954E-1,-4.545600116E-1,7.303388623E-1
9.791699780E-1,-4.423229992E-1,-1.612779945E-1,-5.223619938E-1,7.032227810E-1
9.841815920E-1,-3.835540116E-1,-1.139639989E-1,-5.766549706E-1,7.018777871E-1
9.891929630E-1,-3.450730145E-1,-8.838900179E-2,-6.131629944E-1,7.091240080E-1
9.942044230E-1,-2.637709975E-1,-5.364700034E-2,-6.581770182E-1,7.110908008E-1
9.992158100E-1,-1.619729996E-1,-5.797699839E-2,-6.598119736E-1,6.818712675E-1
1.004227423E0,-8.697500080E-2,-8.726599813E-2,-6.212279797E-1,6.333278834E-1
1.009238886E0,1.496730000E-1,7.242000196E-3,-4.839420021E-1,5.066106146E-1
1.014250500E0,2.783879936E-1,6.827799976E-2,-3.713360131E-1,4.690972126E-1
1.019261886E0,3.230699897E-1,6.279099733E-2,-2.516759932E-1,4.143159822E-1
1.024273341E0,4.017460048E-1,9.316000342E-2,-1.065979972E-1,4.259598240E-1
1.029284956E0,5.130310059E-1,1.591580063E-1,4.462499917E-2,5.390022954E-1
1.034296343E0,6.395720243E-1,2.299630046E-1,1.742859930E-1,7.016487477E-1
1.039307803E0,7.252299786E-1,2.968269885E-1,2.506589890E-1,8.227361130E-1
1.044319418E0,7.873970270E-1,3.537850082E-1,2.241719961E-1,8.918581692E-1
1.049330810E0,6.902319789E-1,4.570310116E-1,-3.738709986E-1,9.083375220E-1
1.054342269E0,7.804920077E-1,2.704679966E-1,4.242669940E-1,9.286135868E-1
1.059353875E0,9.363899827E-1,3.456279933E-1,3.340660036E-1,1.052561164E0
1.064365338E0,8.102430105E-1,3.454360068E-1,-2.124779969E-1,9.060721109E-1
1.069376738E0,6.807559729E-1,2.941780090E-1,-2.896870077E-1,7.961708096E-1
1.074388428E0,6.484060287E-1,2.374169976E-1,-3.921149969E-1,7.940726539E-1
1.079399829E0,5.809170008E-1,1.472419947E-1,-5.538820028E-1,8.160453663E-1
1.084411442E0,4.357089996E-1,9.577999823E-3,-7.150959969E-1,8.374343886E-1
1.089422906E0,2.503460050E-1,-1.258790046E-1,-8.177409768E-1,8.644182733E-1
1.094434280E0,9.574300051E-2,-2.333849967E-1,-8.894400001E-1,9.245208448E-1
1.099445894E0,-2.682600021E-1,-2.368659973E-1,-1.447124958E0,1.490717805E0
1.104457348E0,-3.881600127E-2,-4.583930075E-1,-1.905339956E-1,4.979297488E-1
1.109468733E0,-1.119609997E-1,-2.829009891E-1,-7.274680138E-1,7.885289761E-1
1.114480355E0,-2.807990015E-1,-3.033359945E-1,-5.508599877E-1,6.886998845E-1
1.119491819E0,-4.408310056E-1,-2.764480114E-1,-3.347930014E-1,6.187421371E-1
1.124503203E0,-5.140450001E-1,-2.715179920E-1,-1.309439987E-1,5.959115814E-1
1.129514811E0,-6.040970087E-1,-1.911969930E-1,-3.387460113E-1,7.184972834E-1
1.134526274E0,-4.711279869E-1,-2.954710126E-1,2.757610083E-1,6.207324971E-1
1.139537888E0,-4.032050073E-1,-8.574099839E-2,2.813870013E-1,4.991036377E-1
1.144549279E0,-3.502779901E-1,-4.734000191E-3,3.404510021E-1,4.884915209E-1
1.149560739E0,-2.354950011E-1,9.463299811E-2,2.981120050E-1,3.915150922E-1
1.154572354E0,-2.047069967E-1,1.615979970E-1,-1.039149985E-1,2.807440009E-1
1.159583804E0,4.311399907E-2,1.497450024E-1,7.062000223E-3,1.559879947E-1
1.164595189E0,6.562999636E-2,2.827390134E-1,-2.158319950E-1,3.617071968E-1
1.169606792E0,9.046299756E-2,3.249799907E-1,-5.326660275E-1,6.304987274E-1
1.174618255E0,2.485660017E-1,3.903430104E-1,-7.945770025E-1,9.195136410E-1
1.179629879E0,2.484489977E-1,4.535759985E-1,-1.153167009E0,1.263824451E0
1.184641342E0,2.022929937E-1,4.555209875E-1,-1.053863049E0,1.165782634E0
1.189652717E0,8.271999657E-3,4.993639886E-1,-9.630699754E-1,1.084867087E0
1.194664102E0,-1.078279987E-1,4.689899981E-1,-7.015619874E-1,8.507453895E-1
1.199675715E0,-2.689979970E-1,4.102540016E-1,-2.024360001E-1,5.307057588E-1
1.204687198E0,-4.205960035E-1,3.249639869E-1,1.557060033E-1,5.538474072E-1
1.209698582E0,-5.279300213E-1,2.208209932E-1,4.747009873E-1,7.435139849E-1
1.214710211E0,-5.535100102E-1,1.805099994E-1,6.313049793E-1,8.587800465E-1
1.219721903E0,-4.908449948E-1,1.744710058E-1,5.938280225E-1,7.899371247E-1
1.224733290E0,-3.844430149E-1,2.487699986E-1,4.094769955E-1,6.142917496E-1
1.229744770E0,-4.024290144E-1,2.533900142E-1,1.272590011E-1,4.922910362E-1
1.234756155E0,-3.973430097E-1,2.928290069E-1,-1.659850031E-1,5.207507234E-1
1.239767763E0,-4.139179885E-1,3.199549913E-1,-3.428489864E-1,6.254955837E-1
1.244779227E0,-4.280799925E-1,2.824909985E-1,-3.197700083E-1,6.044059087E-1
1.249790840E0,-4.817839861E-1,1.743569970E-1,-1.193969995E-1,5.260910712E-1
1.254802227E0,-4.999960065E-1,3.389300033E-2,1.220749989E-1,5.157974867E-1
1.259813686E0,-4.376879930E-1,-1.194000021E-1,3.626430035E-1,5.808072724E-1
1.264825302E0,-2.978129983E-1,-2.683680058E-1,6.059190035E-1,7.265341060E-1
1.269836755E0,-1.062629968E-1,-4.340569973E-1,6.392109990E-1,7.799282035E-1
1.274848140E0,6.832099706E-2,-5.908290148E-1,5.601959825E-1,8.170472582E-1
1.279859510E0,1.897380054E-1,-7.392380238E-1,3.495829999E-1,8.394531793E-1
1.284871124E0,3.041430116E-1,-8.715710044E-1,9.985300153E-2,9.284985779E-1
1.289882587E0,3.894160092E-1,-9.712070227E-1,-1.392350048E-1,1.055591917E0
1.294894206E0,4.150109887E-1,-1.047098994E0,-4.309099913E-1,1.205957646E0
1.299905669E0,3.582189977E-1,-1.089630008E0,-7.443479896E-1,1.367358159E0
1.304917054E0,1.921859980E-1,-1.117733955E0,-1.100940943E0,1.580612417E0
1.309928657E0,-6.989199668E-2,-1.099432945E0,-1.356835008E0,1.747752537E0
1.314940121E0,-3.601599932E-1,-1.061985970E0,-1.567258000E0,1.927129228E0
1.319951511E0,-6.340370178E-1,-9.613890052E-1,-1.695405006E0,2.049553584E0
1.324963124E0,-8.247669935E-1,-8.352890015E-1,-1.695384979E0,2.062105365E0
1.329974583E0,-9.588400126E-1,-6.375309825E-1,-1.583243966E0,1.957672439E0
1.334985967E0,-1.049980044E0,-4.187859893E-1,-1.469867945E0,1.854279260E0
1.339997576E0,-1.055644989E0,-1.970050037E-1,-1.255005002E0,1.651736925E0
1.345009039E0,-9.859129786E-1,3.518500179E-2,-1.076547027E0,1.460210905E0
1.350020677E0,-8.596640229E-1,2.352560014E-1,-9.519900084E-1,1.304090716E0
1.355032140E0,-6.809809804E-1,4.004139900E-1,-7.768139839E-1,1.107928890E0
1.360043753E0,-4.678559899E-1,4.994390011E-1,-5.703989863E-1,8.908891888E-1
1.365055145E0,-2.820209861E-1,4.864990115E-1,-5.191310048E-1,7.653196227E-1
1.370066605E0,-7.431600243E-2,4.496180117E-1,-4.257250130E-1,6.236353192E-1
1.375077977E0,1.122609973E-1,3.645569980E-1,-2.769030035E-1,4.713593212E-1
1.380089591E0,2.615480125E-1,2.507500052E-1,-1.297139972E-1,3.848488652E-1
1.385101054E0,3.626059890E-1,1.330270022E-1,-4.446600005E-2,3.887885180E-1
1.390112682E0,3.980309963E-1,2.164399996E-2,-6.559999892E-4,3.986195769E-1
1.395124068E0,4.115729928E-1,-3.715699911E-2,-2.033100091E-2,4.137466865E-1
1.400135514E0,3.925360143E-1,-7.842800021E-2,-1.060599983E-1,4.141065044E-1
1.405147129E0,3.539479971E-1,-7.976800203E-2,-2.744649947E-1,4.549430207E-1
1.410158506E0,3.177089989E-1,-6.895700097E-2,-5.416129827E-1,6.316950998E-1
1.415169965E0,2.751190066E-1,1.447600033E-2,-9.386720061E-1,9.782664042E-1
1.420181576E0,2.198760062E-1,1.717949957E-1,-1.265509009E0,1.295905873E0
1.425193039E0,1.388809979E-1,3.782410026E-1,-1.539010048E0,1.590882181E0
1.430204429E0,5.204400048E-2,6.337760091E-1,-1.863566041E0,1.969075671E0
1.435216042E0,-4.308399931E-2,9.705439806E-1,-2.150077105E0,2.359373520E0
1.440227506E0,-9.629099816E-2,1.441082001E0,-2.308193922E0,2.722819948E0
1.445238890E0,-1.266320050E-1,2.002278090E0,-2.335931063E0,3.079241326E0
1.450250504E0,-1.581200063E-1,2.642194033E0,-2.255075932E0,3.477291863E0
1.455261967E0,-2.003729939E-1,3.363387108E0,-2.063014984E0,3.950766128E0
1.460273347E0,-2.557379901E-1,4.096731186E0,-1.660891056E0,4.427998129E0
1.465284960E0,-2.427480072E-1,4.782669067E0,-1.351884007E0,4.975986372E0
1.470296424E0,-2.765330076E-1,5.474134922E0,-6.275690198E-1,5.516925459E0
1.475307819E0,-3.740459979E-1,6.097271919E0,-2.977100015E-2,6.108806887E0
1.480319432E0,-4.732669890E-1,6.625961781E0,4.330649972E-1,6.656943477E0
1.485330905E0,-6.436769962E-1,7.000494957E0,7.904989719E-1,7.074329533E0
1.490342289E0,-8.521249890E-1,7.261577129E0,1.074249983E0,7.389900705E0
1.495353913E0,-1.043952942E0,7.349362850E0,1.311004043E0,7.538017223E0
1.500365376E0,-1.219537020E0,7.244636059E0,1.457898974E0,7.489825872E0
1.505376990E0,-1.391278982E0,6.942546844E0,1.522305965E0,7.242377327E0
1.510388443E0,-1.368370056E0,6.454930782E0,1.437150955E0,6.753071219E0
1.515399828E0,-1.133859992E0,5.781712055E0,1.319646955E0,6.037822526E0
1.520411457E0,-1.029863000E0,5.063985825E0,1.081220031E0,5.279546097E0
1.525422844E0,-8.243659735E-1,4.354238033E0,7.546870112E-1,4.495388815E0
1.530434307E0,-6.055769920E-1,3.678648949E0,4.589309990E-1,3.756301272E0
1.535445923E0,-4.329859912E-1,3.080166101E0,1.955740005E-1,3.116592574E0
1.540457309E0,-2.393810004E-1,2.608938932E0,3.563800082E-2,2.620140394E0
1.545468769E0,-4.838100076E-2,2.219417095E0,2.858900093E-2,2.220128441E0
