"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.735346170E-1,1.897410005E-1,1.896920055E-1,-1.967399940E-2,2.690200188E-1
4.785456150E-1,1.448809952E-1,1.597770005E-1,-1.144030020E-1,2.441459390E-1
4.835564630E-1,8.789700270E-2,1.245210022E-1,-2.444899976E-1,2.881088718E-1
4.885672280E-1,2.804699913E-2,1.051359996E-1,-3.691590130E-1,3.848617797E-1
4.935783030E-1,-3.971900046E-2,5.027300119E-2,-4.746409953E-1,4.789457673E-1
4.985893030E-1,-1.015409976E-1,1.453099959E-2,-5.847449899E-1,5.936736707E-1
5.036001800E-1,-1.463569999E-1,-1.157199964E-2,-6.804800034E-1,6.961374272E-1
5.086111780E-1,-1.589120030E-1,-3.281300142E-2,-7.596600056E-1,7.767966541E-1
5.136220360E-1,-1.710869968E-1,-4.659200087E-2,-8.129060268E-1,8.320203023E-1
5.186328050E-1,-2.021629959E-1,-8.641300350E-2,-7.383739948E-1,7.704110853E-1
5.236438030E-1,-2.912000120E-1,-1.237000003E-1,-4.865779877E-1,5.803940688E-1
5.286546370E-1,-2.263720036E-1,-1.008879989E-1,-2.412499934E-1,3.458673614E-1
5.336656350E-1,-1.409109980E-1,-3.426599875E-2,-3.734099865E-2,1.497478487E-1
5.386764830E-1,-9.038800001E-2,-1.191500016E-2,1.228170022E-1,1.529574248E-1
5.436874850E-1,-5.049699917E-2,-1.430900022E-2,2.869760096E-1,2.917360528E-1
5.486985620E-1,1.851500012E-2,-1.083199959E-2,4.528479874E-1,4.533557512E-1
5.537093430E-1,8.837799728E-2,9.456999600E-3,5.993999839E-1,6.059541616E-1
5.587201900E-1,1.477440000E-1,4.358800128E-2,7.365339994E-1,7.524696244E-1
5.637311740E-1,1.878339946E-1,6.955700368E-2,8.238649964E-1,8.478639741E-1
5.687420220E-1,2.047110051E-1,8.429300040E-2,8.187050223E-1,8.481095561E-1
5.737530040E-1,2.038889974E-1,7.377099991E-2,7.808099985E-1,8.103561794E-1
5.787638520E-1,2.000599951E-1,6.623800099E-2,6.912599802E-1,7.226699348E-1
5.837748360E-1,1.866180003E-1,3.294000030E-2,5.166239738E-1,5.502832471E-1
5.887856840E-1,1.425759941E-1,-1.891000010E-2,2.784759998E-1,3.134236505E-1
5.937966820E-1,9.378699958E-2,-8.875899762E-2,3.873600066E-2,1.348133476E-1
5.988075200E-1,4.662799835E-2,-1.270170063E-1,-2.095890045E-1,2.494695190E-1
6.038185180E-1,3.287699819E-2,-1.297899932E-1,-4.471740127E-1,4.667878929E-1
6.088293660E-1,-1.647399925E-2,-1.317660064E-1,-6.242250204E-1,6.381931911E-1
6.138403690E-1,-1.379459947E-1,-1.365139931E-1,-7.243109941E-1,7.498610431E-1
6.188512180E-1,-2.712059915E-1,-1.567279994E-1,-7.528619766E-1,8.154247430E-1
6.238622160E-1,-3.507899940E-1,-1.495539993E-1,-7.458530068E-1,8.376853385E-1
6.288730880E-1,-4.198180139E-1,-1.384380013E-1,-7.058879733E-1,8.328805892E-1
6.338840860E-1,-5.617480278E-1,-1.626680046E-1,-6.428300142E-1,8.690524459E-1
6.388949430E-1,-7.302100062E-1,-2.055339962E-1,-6.307340264E-1,9.865476618E-1
6.439059410E-1,-8.047519922E-1,-2.482700050E-1,-6.315879822E-1,1.052695181E0
6.489167940E-1,-7.990599871E-1,-2.627219856E-1,-5.738340020E-1,1.018236302E0
6.539277920E-1,-7.188249826E-1,-2.280700058E-1,-4.479840100E-1,8.771630159E-1
6.589385820E-1,-5.549240112E-1,-1.401199996E-1,-2.158260047E-1,6.116822189E-1
6.639496570E-1,-2.926200032E-1,1.598500088E-2,2.991800010E-2,2.945794855E-1
6.689604290E-1,-7.200000109E-4,2.034509927E-1,2.777990103E-1,3.443328549E-1
6.739712750E-1,3.287630081E-1,3.908430040E-1,4.850749969E-1,7.043728572E-1
6.789822730E-1,6.711949706E-1,5.425500274E-1,6.184329987E-1,1.061754489E0
6.839931070E-1,9.533389807E-1,6.094470024E-1,6.395609975E-1,1.299738101E0
6.890041050E-1,1.054332972E0,5.631930232E-1,6.173089743E-1,1.345315861E0
6.940149430E-1,1.044744968E0,4.012530148E-1,5.294770002E-1,1.238079935E0
6.990259410E-1,9.182389975E-1,1.915269941E-1,4.021939933E-1,1.020590738E0
7.040367890E-1,7.240390182E-1,-2.296300046E-2,2.402810007E-1,7.632134423E-1
7.090477870E-1,4.819439948E-1,-2.002039999E-1,6.328299642E-2,5.256961036E-1
7.140586450E-1,2.065570056E-1,-3.363319933E-1,-8.777599782E-2,4.043385118E-1
7.190697200E-1,-1.132799964E-2,-3.852010071E-1,-1.406150013E-1,4.102203287E-1
7.240804920E-1,-2.040379941E-1,-3.651660085E-1,-1.473219991E-1,4.434878670E-1
7.290914800E-1,-3.652909994E-1,-3.440009952E-1,-1.890189946E-1,5.361924834E-1
7.341023280E-1,-4.685370028E-1,-2.915599942E-1,-2.104350030E-1,5.906073516E-1
7.391133020E-1,-4.830749929E-1,-2.162259966E-1,-2.352270037E-1,5.791777565E-1
7.441241500E-1,-4.511620104E-1,-1.280629933E-1,-2.537589967E-1,5.332362688E-1
7.491351480E-1,-3.371309936E-1,-4.876099899E-2,-2.781310081E-1,4.397633450E-1
7.541459960E-1,-1.946209967E-1,3.621400148E-2,-2.773880064E-1,3.407827642E-1
7.591569940E-1,-1.277699973E-2,1.501030028E-1,-2.609040141E-1,3.012724145E-1
7.641677850E-1,1.541280001E-1,2.459080070E-1,-2.456980050E-1,3.802547804E-1
7.691788600E-1,3.206470013E-1,3.289090097E-1,-2.295249999E-1,5.134952401E-1
7.741897430E-1,4.610779881E-1,3.883459866E-1,-1.864559948E-1,6.310082048E-1
7.792005120E-1,6.015840173E-1,4.393889904E-1,-1.167789996E-1,7.540579218E-1
7.842115920E-1,7.282540202E-1,5.059040189E-1,-1.799900085E-2,8.869141775E-1
7.892223630E-1,8.024010062E-1,5.296980143E-1,1.069919989E-1,9.674061448E-1
7.942333610E-1,8.144459724E-1,4.764440060E-1,1.883099973E-1,9.621755494E-1
7.992442090E-1,7.761200070E-1,3.759079874E-1,2.423660010E-1,8.957736091E-1
8.042552070E-1,6.823570132E-1,2.687900066E-1,2.907379866E-1,7.889155455E-1
8.092660640E-1,5.582249761E-1,1.297730058E-1,3.425880075E-1,6.676995580E-1
8.142770620E-1,3.790650070E-1,-2.669800073E-2,3.643980026E-1,5.264873855E-1
8.192879110E-1,1.999029964E-1,-1.911509931E-1,3.418110013E-1,4.396983861E-1
8.242989000E-1,3.645600006E-2,-3.240930140E-1,2.967939973E-1,4.409671172E-1
8.293097480E-1,-1.097500026E-1,-4.263040125E-1,2.655270100E-1,5.140863422E-1
8.343207410E-1,-2.394360006E-1,-4.890600145E-1,2.507230043E-1,5.994758720E-1
8.393315890E-1,-3.229849935E-1,-4.948140085E-1,2.386150062E-1,6.372576639E-1
8.443425870E-1,-3.757880032E-1,-4.688119888E-1,2.033659965E-1,6.343177695E-1
8.493534440E-1,-3.802289963E-1,-4.140790105E-1,1.930229962E-1,5.943848867E-1
8.543644420E-1,-3.585129976E-1,-3.363589942E-1,1.600690037E-1,5.170019617E-1
8.593752950E-1,-3.066830039E-1,-2.226130068E-1,9.301000088E-2,3.902074781E-1
8.643862930E-1,-2.187249959E-1,-9.481000155E-2,2.307000011E-2,2.395032048E-1
8.693971310E-1,-1.076629981E-1,4.418100044E-2,-6.157400087E-2,1.316610783E-1
8.744081290E-1,1.631600037E-2,1.897840053E-1,-1.155499965E-1,2.227913423E-1
8.794189780E-1,1.317089945E-1,3.118090034E-1,-1.631239951E-1,3.757413360E-1
8.844300490E-1,2.643870115E-1,4.249520004E-1,-2.235540003E-1,5.481433075E-1
8.894408200E-1,3.604609966E-1,4.992929995E-1,-3.020139933E-1,6.858848894E-1
8.944518220E-1,3.909600079E-1,5.079650283E-1,-3.943470120E-1,7.525873794E-1
8.994626700E-1,3.600240052E-1,4.627799988E-1,-4.535219967E-1,7.412589380E-1
9.044736680E-1,2.485760003E-1,3.302800059E-1,-5.235400200E-1,6.670600144E-1
9.094845020E-1,4.496699944E-2,1.413799971E-1,-5.693489909E-1,5.883609505E-1
9.144955000E-1,-1.973280013E-1,-6.527499855E-2,-6.437489986E-1,6.764702054E-1
9.195063480E-1,-4.198789895E-1,-2.958450019E-1,-6.897979975E-1,8.600255277E-1
9.245173460E-1,-6.313070059E-1,-4.932520092E-1,-6.834660172E-1,1.053077337E0
9.295281940E-1,-8.144279718E-1,-6.371949911E-1,-6.266970038E-1,1.209156529E0
9.345391920E-1,-8.943470120E-1,-7.198010087E-1,-5.261170268E-1,1.262841715E0
9.395500650E-1,-9.579780102E-1,-7.452489734E-1,-4.025619924E-1,1.278739246E0
9.445608340E-1,-9.542289972E-1,-7.225880027E-1,-2.840569913E-1,1.230192983E0
9.495718320E-1,-8.753659725E-1,-6.509979963E-1,-1.461330056E-1,1.100644735E0
9.545826800E-1,-7.412980199E-1,-5.295659900E-1,4.579999950E-3,9.110345045E-1
9.595936780E-1,-5.430960059E-1,-3.572829962E-1,1.757940054E-1,6.734299840E-1
9.646045260E-1,-3.064599931E-1,-1.446669996E-1,3.368239999E-1,4.778040132E-1
9.696156010E-1,-2.642099932E-2,8.883500099E-2,4.974150062E-1,5.059757059E-1
9.746263720E-1,2.555679977E-1,3.169170022E-1,6.074339747E-1,7.312505873E-1
9.796373510E-1,5.124040246E-1,4.880540073E-1,6.450160146E-1,9.574968708E-1
9.846482000E-1,7.453399897E-1,6.178500056E-1,6.552180052E-1,1.169008539E0
9.896591740E-1,8.880069852E-1,6.839540005E-1,6.207630038E-1,1.281286926E0
9.946700220E-1,9.151960015E-1,6.573140025E-1,5.241299868E-1,1.242721876E0
9.996810050E-1,8.086649776E-1,5.537660122E-1,3.551479876E-1,1.042461479E0
1.004691853E0,5.992460251E-1,3.821550012E-1,1.489789933E-1,7.261769646E-1
1.009702837E0,3.375639915E-1,1.745650023E-1,-7.330600172E-2,3.870350867E-1
1.014713685E0,5.200999975E-2,-4.183800146E-2,-2.714149952E-1,2.795023400E-1
1.019724683E0,-2.109760046E-1,-2.570529878E-1,-4.455470145E-1,5.559669551E-1
1.024735516E0,-4.434710145E-1,-4.050759971E-1,-5.713419914E-1,8.289660882E-1
1.029746514E0,-6.143029928E-1,-4.897870123E-1,-6.745049953E-1,1.035478862E0
1.034757367E0,-7.074490190E-1,-5.242890120E-1,-7.354540229E-1,1.147281876E0
1.039768365E0,-7.004839778E-1,-5.004349947E-1,-7.489060163E-1,1.141040406E0
1.044779199E0,-5.904870033E-1,-3.753840029E-1,-6.900039911E-1,9.826970838E-1
1.049789968E0,-4.158250093E-1,-2.281879932E-1,-5.564380288E-1,7.311658352E-1
1.054800966E0,-1.641139984E-1,-2.234400064E-2,-3.978160024E-1,4.309178931E-1
1.059812043E0,9.830699861E-2,1.761499941E-1,-1.618710011E-1,2.586412717E-1
1.064822838E0,3.726170063E-1,3.462089896E-1,7.711700350E-2,5.144425431E-1
1.069833684E0,5.808420181E-1,4.531059861E-1,2.949070036E-1,7.935065378E-1
1.074844692E0,7.005370259E-1,5.332059860E-1,5.225440264E-1,1.023773905E0
1.079855769E0,7.767249942E-1,5.347899795E-1,6.974949837E-1,1.172945562E0
1.084866622E0,7.647690177E-1,4.753310084E-1,8.218960166E-1,1.219148998E0
1.089877620E0,7.090579867E-1,3.694570065E-1,8.836529851E-1,1.191681294E0
1.094888392E0,6.316509843E-1,2.617680132E-1,8.711119890E-1,1.107403068E0
1.099899243E0,5.426120162E-1,1.706700027E-1,8.347820044E-1,1.010156941E0
1.104910241E0,4.723420143E-1,1.167180017E-1,7.726269960E-1,9.130621805E-1
1.109921089E0,4.246140122E-1,1.129370034E-1,7.019029856E-1,8.280818965E-1
1.114932096E0,3.590730131E-1,1.280090064E-1,6.418169737E-1,7.464909659E-1
1.119943173E0,2.806229889E-1,1.448220015E-1,5.326830149E-1,6.192526692E-1
1.124953944E0,2.105730027E-1,1.444309950E-1,3.911670148E-1,4.671326742E-1
1.129964766E0,1.299570054E-1,1.391910017E-1,2.290840000E-1,2.978966889E-1
1.134975764E0,4.793100059E-2,1.291240007E-1,5.122299865E-2,1.469495967E-1
1.139986613E0,-1.718400046E-2,7.046200335E-2,-1.215419993E-1,1.415367139E-1
1.144997611E0,-7.319500297E-2,2.000000095E-3,-2.965869904E-1,3.054919824E-1
1.150008445E0,-1.184879988E-1,-6.108999997E-2,-4.120149910E-1,4.330447400E-1
1.155019443E0,-1.465169936E-1,-1.111000031E-1,-4.800080061E-1,5.140215229E-1
1.160030281E0,-1.511690021E-1,-1.293009967E-1,-5.123639703E-1,5.496250112E-1
1.165041279E0,-1.428589970E-1,-1.421429962E-1,-5.521129966E-1,5.877432138E-1
1.170052356E0,-1.246630028E-1,-1.398939937E-1,-5.466880202E-1,5.779091496E-1
1.175063137E0,-1.110370010E-1,-1.082910001E-1,-4.840939939E-1,5.083337007E-1
1.180073983E0,-6.481999904E-2,-4.994000122E-2,-3.666509986E-1,3.756708543E-1
1.185084980E0,3.887000028E-3,1.357099973E-2,-2.374189943E-1,2.378383057E-1
1.190095751E0,9.963999689E-2,1.103829965E-1,-7.222999632E-2,1.653169902E-1
1.195106606E0,1.849869937E-1,2.044080049E-1,7.635699958E-2,2.860650480E-1
1.200117606E0,2.587429881E-1,2.699509859E-1,2.176740021E-1,4.326701282E-1
1.205128701E0,2.917349935E-1,3.052200079E-1,3.538759947E-1,5.509054177E-1
1.210139472E0,2.973429859E-1,2.842490077E-1,3.986729980E-1,5.728442274E-1
1.215150314E0,2.720220089E-1,2.170879990E-1,3.853609860E-1,5.192554883E-1
1.220161312E0,1.983010024E-1,1.206109971E-1,3.067080081E-1,3.846298251E-1
1.225172164E0,1.076039970E-1,1.617800072E-2,1.938910037E-1,2.223377368E-1
1.230183162E0,-2.319299988E-2,-6.587000191E-2,5.441199988E-2,8.852930660E-2
1.235193997E0,-1.470859945E-1,-1.609580070E-1,-7.122900337E-2,2.293803407E-1
1.240204995E0,-2.718800008E-1,-2.192460001E-1,-1.517419964E-1,3.808059570E-1
1.245215844E0,-3.701570034E-1,-2.534599900E-1,-2.274779975E-1,5.029954404E-1
1.250226842E0,-4.268260002E-1,-2.661370039E-1,-2.672689855E-1,5.695981477E-1
1.255237690E0,-4.500269890E-1,-2.790260017E-1,-3.212839961E-1,6.193570913E-1
1.260248688E0,-4.316209853E-1,-2.661629915E-1,-3.415409923E-1,6.113834005E-1
1.265259536E0,-4.028770030E-1,-2.467010021E-1,-3.400090039E-1,5.820458630E-1
1.270270534E0,-3.709619939E-1,-2.230120003E-1,-3.310680091E-1,5.449341060E-1
1.275281382E0,-3.337169886E-1,-1.928610057E-1,-3.146609962E-1,4.975680240E-1
1.280292375E0,-2.751629949E-1,-1.371340007E-1,-2.429459989E-1,3.918458450E-1
1.285303223E0,-2.238339931E-1,-9.830500185E-2,-1.496730000E-1,2.866488039E-1
1.290314216E0,-1.632719934E-1,-5.264699832E-2,-6.827499717E-2,1.846372809E-1
1.295325064E0,-9.841299802E-2,-2.715999959E-3,1.805900037E-2,1.000930683E-1
1.300336062E0,-3.393099830E-2,2.330400050E-2,9.475299716E-2,1.033078872E-1
1.305346911E0,1.905700006E-2,4.453000054E-2,1.570509970E-1,1.643505578E-1
1.310357909E0,3.808899969E-2,6.351300329E-2,2.120990008E-1,2.246567596E-1
1.315368757E0,4.082800075E-2,6.349900365E-2,2.144519985E-1,2.273515093E-1
1.320379755E0,4.186499864E-2,5.651300028E-2,1.999879926E-1,2.119943266E-1
1.325390603E0,3.434100002E-2,3.807400167E-2,1.805469990E-1,1.876863147E-1
1.330401372E0,2.093699947E-2,-5.675999913E-3,1.343989968E-1,1.361384048E-1
1.335412380E0,-2.763000084E-3,-4.383200034E-2,6.641899794E-2,7.962638829E-2
1.340423228E0,-2.717299946E-2,-7.879199833E-2,5.326999817E-3,8.351603335E-2
1.345434235E0,-7.835199684E-2,-1.176059991E-1,-4.891899973E-2,1.495435554E-1
1.350445084E0,-1.280110031E-1,-1.296440065E-1,-9.134600312E-2,2.038099056E-1
1.355456082E0,-1.579039991E-1,-1.270799935E-1,-1.051329970E-1,2.283329690E-1
1.360466930E0,-1.827840060E-1,-1.308680028E-1,-8.095099777E-2,2.389340726E-1
1.365478005E0,-1.796350032E-1,-1.083149984E-1,-5.917700008E-2,2.179513492E-1
1.370489007E0,-1.560720056E-1,-1.091469973E-1,-5.200099945E-2,1.974224960E-1
1.375499776E0,-1.405120045E-1,-1.517969966E-1,-7.884500176E-2,2.213650512E-1
1.380510622E0,-9.561499953E-2,-1.465419978E-1,-9.617599845E-2,1.996662413E-1
1.385521620E0,-8.286999539E-3,-8.271499723E-2,-7.479400188E-2,1.118239145E-1
1.390532468E0,9.033100307E-2,3.453999991E-3,-4.089099914E-2,9.921539216E-2
1.395543466E0,1.674350053E-1,8.112099767E-2,3.051999956E-3,1.860763606E-1
1.400554304E0,2.191890031E-1,1.410350055E-1,3.540100157E-2,2.630359724E-1
1.405565302E0,2.788240016E-1,1.926719993E-1,5.379100144E-2,3.431600137E-1
1.410576132E0,3.807150126E-1,3.043079972E-1,1.112840027E-1,4.999314025E-1
1.415587130E0,4.819799960E-1,4.184739888E-1,1.815879941E-1,6.636259454E-1
1.420597906E0,5.292649865E-1,4.438660145E-1,2.471919954E-1,7.336500169E-1
1.425608750E0,5.130159855E-1,4.173269868E-1,2.790569961E-1,7.177882852E-1
1.430619827E0,4.426720142E-1,3.467249870E-1,2.769420147E-1,6.267963053E-1
1.435630598E0,3.104979992E-1,2.353119999E-1,2.405229956E-1,4.578559339E-1
1.440641673E0,1.552820057E-1,1.487410069E-1,1.559859961E-1,2.656464180E-1
1.445652444E0,1.661499962E-2,5.644100159E-2,9.488199651E-2,1.116433524E-1
1.450663519E0,-1.272259951E-1,-2.753899992E-2,2.144999988E-2,1.319278319E-1
1.455674267E0,-2.512159944E-1,-8.234000206E-2,-3.773399815E-2,2.670453264E-1
1.460685265E0,-3.445749879E-1,-1.271470040E-1,-8.745100349E-2,3.775525936E-1
1.465696342E0,-4.038740098E-1,-1.642410010E-1,-1.062339991E-1,4.487482421E-1
1.470707113E0,-4.159730077E-1,-1.657979935E-1,-1.105059981E-1,4.612310629E-1
1.475717959E0,-3.889450133E-1,-1.417749971E-1,-1.001409963E-1,4.259185278E-1
1.480728957E0,-3.397980034E-1,-1.138880029E-1,-1.014069989E-1,3.724466939E-1
1.485739810E0,-2.593970001E-1,-7.090999931E-2,-1.379619986E-1,3.022392177E-1
1.490750808E0,-1.950429976E-1,-5.261800066E-2,-1.694709957E-1,2.636870176E-1
1.495761656E0,-1.067309976E-1,-3.247400001E-2,-1.864770055E-1,2.173010356E-1
1.500772426E0,-1.380500011E-2,1.300199982E-2,-1.768489927E-1,1.778628580E-1
1.505783500E0,4.635199904E-2,1.083500031E-2,-1.984640062E-1,2.040927897E-1
1.510794490E0,9.985899925E-2,-5.569999921E-4,-2.154890001E-1,2.375029245E-1
1.515805567E0,1.374340057E-1,-3.741599992E-2,-2.496519983E-1,2.874268311E-1
1.520816416E0,1.618479937E-1,-8.254600316E-2,-2.652229965E-1,3.214838310E-1
1.525827185E0,1.922709942E-1,-1.151579991E-1,-3.121530116E-1,3.842772470E-1
1.530838183E0,2.077679932E-1,-1.193329990E-1,-3.637700081E-1,4.355875600E-1
