"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.206374560E-1,6.092849970E-1,8.582850099E-1,-1.580451965E0,1.898870659E0
3.256482270E-1,6.756749749E-1,8.977310061E-1,-1.526031971E0,1.895054408E0
3.306592250E-1,6.956149936E-1,8.411449790E-1,-1.393759966E0,1.770302781E0
3.356699960E-1,7.009230256E-1,7.362740040E-1,-1.231456995E0,1.596834001E0
3.406807650E-1,6.808199883E-1,5.772389770E-1,-1.061151028E0,1.386637010E0
3.456916240E-1,6.319810152E-1,3.828270137E-1,-9.424229860E-1,1.197546496E0
3.507023950E-1,5.789049864E-1,1.391589940E-1,-8.730829954E-1,1.056773451E0
3.557134080E-1,4.245150089E-1,-9.503400326E-2,-8.570929766E-1,9.611726302E-1
3.607241790E-1,2.110110074E-1,-3.222729862E-1,-8.033300042E-1,8.909122395E-1
3.657349520E-1,-1.118599996E-2,-5.103359818E-1,-7.303810120E-1,8.910804473E-1
3.707457960E-1,-1.864670068E-1,-6.772890091E-1,-6.713650227E-1,9.717105228E-1
3.757565730E-1,-3.580990136E-1,-8.342270255E-1,-6.806589961E-1,1.134665723E0
3.807673420E-1,-4.965850115E-1,-9.492200017E-1,-6.787719727E-1,1.268206086E0
3.857783400E-1,-5.670269728E-1,-1.000381947E0,-6.317099929E-1,1.311998911E0
3.907890970E-1,-5.772250295E-1,-9.666140079E-1,-5.410619974E-1,1.249111468E0
3.957998660E-1,-5.367619991E-1,-8.991259933E-1,-3.923810124E-1,1.118259297E0
4.008106960E-1,-4.169180095E-1,-8.109549880E-1,-2.310020030E-1,9.406543173E-1
4.058214670E-1,-2.079669982E-1,-7.028620243E-1,-4.731800035E-2,7.345095579E-1
4.108324650E-1,4.908699915E-2,-5.500640273E-1,1.185429990E-1,5.648295409E-1
4.158433130E-1,2.983979881E-1,-3.607450128E-1,2.575669885E-1,5.343398517E-1
4.208540820E-1,5.295100212E-1,-1.523630023E-1,3.295069933E-1,6.420048331E-1
4.258648520E-1,7.016170025E-1,3.221200034E-2,3.225669861E-1,7.728864675E-1
4.308756210E-1,8.233259916E-1,1.960559934E-1,2.725419998E-1,8.891472222E-1
4.358863900E-1,8.819130063E-1,3.445999920E-1,2.080699950E-1,9.694394401E-1
4.408974650E-1,8.510630131E-1,5.053579807E-1,2.246170044E-1,1.014961940E0
4.459082360E-1,7.842640281E-1,6.444720030E-1,3.501890004E-1,1.073800058E0
4.509190000E-1,7.384970188E-1,7.118279934E-1,5.263730288E-1,1.152885729E0
4.559299980E-1,7.460820079E-1,6.880739927E-1,7.163770199E-1,1.242288298E0
4.609405350E-1,8.048110008E-1,5.744850039E-1,8.632150292E-1,1.312590551E0
4.659515330E-1,8.305220008E-1,3.578740060E-1,9.480699897E-1,1.310220326E0
4.709623040E-1,7.628250122E-1,8.049499989E-2,9.149150252E-1,1.193922505E0
4.759731430E-1,6.106749773E-1,-1.715690047E-1,8.106229901E-1,1.029305340E0
4.809839150E-1,3.723950088E-1,-4.296210110E-1,5.922679901E-1,8.209955102E-1
4.859946740E-1,5.902300030E-2,-6.791149974E-1,3.387860060E-1,7.612206330E-1
4.910056720E-1,-2.049160004E-1,-7.821170092E-1,1.948660016E-1,8.316672062E-1
4.960164430E-1,-3.841379881E-1,-7.983970046E-1,7.512000203E-2,8.891809633E-1
5.010272920E-1,-5.232849717E-1,-7.634270191E-1,-6.045699865E-2,9.275252147E-1
5.060380630E-1,-5.960699916E-1,-6.512150168E-1,-2.062180042E-1,9.065904799E-1
5.110490620E-1,-6.169319749E-1,-4.825760126E-1,-3.018890023E-1,8.394174404E-1
5.160598520E-1,-5.605459809E-1,-2.683500051E-1,-3.376660049E-1,7.072777763E-1
5.210706210E-1,-4.643779993E-1,-6.347800046E-2,-3.687500060E-1,5.963664559E-1
5.260814760E-1,-3.505620062E-1,1.230610013E-1,-3.738810122E-1,5.270908285E-1
5.310924760E-1,-2.378609926E-1,3.102959991E-1,-3.960849941E-1,5.565471960E-1
5.361030170E-1,-1.357530057E-1,4.701319933E-1,-4.379630089E-1,6.567073677E-1
5.411140000E-1,-8.162699640E-2,6.408190131E-1,-4.802869856E-1,8.049767467E-1
5.461247710E-1,-4.926199839E-2,8.110560179E-1,-4.921520054E-1,9.499748444E-1
5.511356060E-1,-2.242000028E-2,9.683269858E-1,-4.191690087E-1,1.055396829E0
5.561463770E-1,1.008239985E-1,1.142449975E0,-2.403900027E-1,1.171812603E0
5.611571470E-1,2.742420137E-1,1.268255949E0,-2.350400016E-2,1.297780518E0
5.661681540E-1,4.210740030E-1,1.314561963E0,2.116509974E-1,1.396485809E0
5.711789250E-1,4.970149994E-1,1.233307004E0,3.639859855E-1,1.378606497E0
5.761896940E-1,4.652630091E-1,1.035951018E0,4.138459861E-1,1.208690482E0
5.812005090E-1,3.339349926E-1,7.851729989E-1,3.564180136E-1,9.246853615E-1
5.862112800E-1,1.449050009E-1,5.194309950E-1,2.514840066E-1,5.950211958E-1
5.912220500E-1,-4.504999891E-2,2.747339904E-1,1.970559955E-1,3.410855219E-1
5.962330530E-1,-1.833530068E-1,6.930900365E-2,1.813710034E-1,2.670533729E-1
6.012438240E-1,-2.697649896E-1,-8.612400293E-2,1.928209960E-1,3.425936806E-1
6.062546730E-1,-2.827630043E-1,-1.650860012E-1,2.392860055E-1,4.055441983E-1
6.112654440E-1,-2.101289928E-1,-1.678449959E-1,2.809439898E-1,3.889160084E-1
6.162762140E-1,-1.910610050E-1,-1.882340014E-1,2.391410023E-1,3.593393464E-1
6.212872020E-1,-1.387840062E-1,-1.366409957E-1,3.248150051E-1,3.787301805E-1
6.262980500E-1,-7.489000261E-2,-5.498800054E-2,3.972310126E-1,4.079517987E-1
6.313088340E-1,-1.991399936E-2,4.395999946E-3,4.659000039E-1,4.663461223E-1
6.363198320E-1,3.666000068E-2,4.149200022E-2,4.662820101E-1,4.695577224E-1
6.413306030E-1,8.146400005E-2,5.147099867E-2,3.649600148E-1,3.774671634E-1
6.463413730E-1,7.779300213E-2,4.646499828E-2,1.954800040E-1,2.154603889E-1
6.513521420E-1,4.251600057E-2,4.106500000E-2,2.237999998E-2,6.320450085E-2
6.563629910E-1,4.512999952E-2,9.648700058E-2,-1.134240031E-1,1.556003298E-1
6.613737620E-1,1.441359967E-1,1.961030066E-1,-1.452089995E-1,2.834029433E-1
6.663847600E-1,3.506180048E-1,3.069030046E-1,-1.307770014E-1,4.839680399E-1
6.713955450E-1,5.812039971E-1,3.873220086E-1,-9.934899956E-2,7.054690981E-1
6.764063900E-1,7.436329722E-1,4.078199863E-1,-1.302289963E-1,8.580598640E-1
6.814171710E-1,7.615839839E-1,3.808569908E-1,-2.783240080E-1,8.958384148E-1
6.864279400E-1,6.484370232E-1,2.914279997E-1,-4.842770100E-1,8.601889760E-1
6.914389380E-1,4.976150095E-1,1.851229966E-1,-7.362049818E-1,9.076833131E-1
6.964497130E-1,3.415369987E-1,1.068990007E-1,-9.813550115E-1,1.044572916E0
7.014604830E-1,2.075430006E-1,7.959199697E-2,-1.118026972E0,1.139909335E0
7.064713270E-1,1.451749951E-1,1.028409973E-1,-1.112329006E0,1.126466985E0
7.114820840E-1,1.163389981E-1,1.257289946E-1,-9.656730294E-1,9.807481544E-1
7.164930820E-1,1.141360030E-1,1.521929950E-1,-7.822489738E-1,8.050485650E-1
7.215038530E-1,8.049999923E-2,1.445049942E-1,-6.004689932E-1,6.228362184E-1
7.265146870E-1,3.552100062E-2,9.533300251E-2,-4.776479900E-1,4.883622889E-1
7.315254590E-1,-3.200799972E-2,3.563600034E-2,-3.682169914E-1,3.713195246E-1
7.365362280E-1,-9.326499701E-2,-3.516799957E-2,-3.030399978E-1,3.190115799E-1
7.415469870E-1,-1.252039969E-1,-9.642399848E-2,-2.746320069E-1,3.168538583E-1
7.465579850E-1,-1.077570021E-1,-1.445270032E-1,-3.041410148E-1,3.535553465E-1
7.515687460E-1,-1.420889944E-1,-2.292039990E-1,-3.653450012E-1,4.540933003E-1
7.565795910E-1,-1.971009970E-1,-2.601380050E-1,-3.311769962E-1,4.649718137E-1
7.615903570E-1,-2.076759934E-1,-1.850229949E-1,-2.174409926E-1,3.530487391E-1
7.666011260E-1,-1.864620000E-1,-8.101999760E-2,-6.703200191E-2,2.140691634E-1
7.716121140E-1,-1.590220034E-1,-9.557999671E-3,8.628199995E-2,1.811737742E-1
7.766228850E-1,-7.381899655E-2,8.807899803E-2,2.165330052E-1,2.451401569E-1
7.816337290E-1,4.222600162E-2,1.782130003E-1,3.046100140E-1,3.554295560E-1
7.866445010E-1,1.329510063E-1,2.494100034E-1,3.790920079E-1,4.728552319E-1
7.916552700E-1,2.013719976E-1,2.994300127E-1,4.040589929E-1,5.417311913E-1
7.966662640E-1,2.549729943E-1,3.286040127E-1,3.841910064E-1,5.662106979E-1
8.016770350E-1,2.891539931E-1,3.396019936E-1,3.170019984E-1,5.472018026E-1
8.066878040E-1,2.761900127E-1,3.353640139E-1,2.310470045E-1,4.920697747E-1
8.116986490E-1,2.243839949E-1,2.976169884E-1,1.284399927E-1,3.942345504E-1
8.167094200E-1,1.279139966E-1,2.322259992E-1,2.558699995E-2,2.663561522E-1
8.217204180E-1,2.307699993E-2,1.352670044E-1,-1.041499972E-1,1.722699403E-1
8.267311890E-1,-8.526899666E-2,3.818200156E-2,-2.058590055E-1,2.260676827E-1
8.317419480E-1,-2.084960043E-1,-3.563800082E-2,-3.223769963E-1,3.855743491E-1
8.367527930E-1,-3.344930112E-1,-9.614899755E-2,-4.535399973E-1,5.716893680E-1
8.417637930E-1,-4.518629909E-1,-1.296769977E-1,-5.823550224E-1,7.484207763E-1
8.467745640E-1,-5.426049829E-1,-1.693509966E-1,-6.922460198E-1,8.957145078E-1
8.517853330E-1,-5.966110229E-1,-1.910820007E-1,-7.498540282E-1,9.771070092E-1
8.567961770E-1,-5.946329832E-1,-1.672469974E-1,-7.716379762E-1,9.884255709E-1
8.618069480E-1,-5.737460256E-1,-1.264619976E-1,-7.242090106E-1,9.325533924E-1
8.668177030E-1,-5.305359960E-1,-4.547899961E-2,-6.097990274E-1,8.095626204E-1
8.718287010E-1,-4.866380095E-1,2.588099986E-2,-4.549080133E-1,6.666540925E-1
8.768394720E-1,-4.627839923E-1,6.034100056E-2,-2.408780009E-1,5.251973640E-1
8.818503030E-1,-4.249649942E-1,9.581600130E-2,-2.018399909E-2,4.361001562E-1
8.868610740E-1,-3.452140093E-1,1.343040019E-1,2.000979930E-1,4.210100758E-1
8.918718390E-1,-2.449519932E-1,1.613830030E-1,4.319700003E-1,5.221532666E-1
8.968828370E-1,-1.563770026E-1,1.444469988E-1,6.632300019E-1,6.965577778E-1
9.018936080E-1,-8.722999692E-2,8.578900248E-2,7.983109951E-1,8.076318903E-1
9.069044650E-1,-4.560900107E-2,4.534999840E-3,8.612359762E-1,8.624547257E-1
9.119152360E-1,-2.813800052E-2,-8.307400346E-2,8.642020226E-1,8.686415676E-1
9.169262300E-1,-4.145700112E-2,-1.701920033E-1,8.097509742E-1,8.284809238E-1
9.219370010E-1,-8.951900154E-2,-2.266969979E-1,7.198029757E-1,7.599483563E-1
9.269477710E-1,-1.555880010E-1,-2.672510147E-1,6.351410151E-1,7.064239803E-1
9.319585390E-1,-2.277300060E-1,-2.829749882E-1,5.464270115E-1,6.561389171E-1
9.369693830E-1,-3.130289912E-1,-3.048070073E-1,4.440369904E-1,6.229472770E-1
9.419801740E-1,-3.927209973E-1,-3.000139892E-1,3.306100070E-1,5.945932662E-1
9.469911720E-1,-4.529680014E-1,-2.740359902E-1,2.135210037E-1,5.708475744E-1
9.520019440E-1,-4.966680110E-1,-2.623890042E-1,7.826100290E-2,5.671436213E-1
9.570127880E-1,-5.060300231E-1,-2.296829969E-1,-4.157200083E-2,5.572691402E-1
9.620235590E-1,-4.938119948E-1,-1.761129946E-1,-1.435700059E-1,5.435792671E-1
9.670343280E-1,-4.839690030E-1,-1.325259954E-1,-2.445749938E-1,5.582168601E-1
9.720453400E-1,-4.882389903E-1,-7.977999747E-2,-3.397809863E-1,6.001610436E-1
9.770561120E-1,-4.948790073E-1,-3.168300167E-2,-4.078510106E-1,6.420681360E-1
9.820669560E-1,-5.179880261E-1,2.220000024E-4,-4.847939909E-1,7.094623726E-1
9.870777270E-1,-5.225390196E-1,3.098200075E-2,-5.182610154E-1,7.366148189E-1
9.920884960E-1,-4.839130044E-1,5.381700024E-2,-5.372350216E-1,7.250445047E-1
9.970994940E-1,-4.450969994E-1,8.333799988E-2,-5.370190144E-1,7.024571039E-1
1.002110265E0,-4.198850095E-1,9.421200305E-2,-5.179219842E-1,6.733665454E-1
1.007121045E0,-3.984310031E-1,6.606499851E-2,-4.946939945E-1,6.386188194E-1
1.012131889E0,-3.966810107E-1,2.332999930E-2,-4.866000116E-1,6.282353734E-1
1.017142889E0,-4.050900042E-1,-1.472400036E-2,-4.697650075E-1,6.204787426E-1
1.022153659E0,-3.908379972E-1,-3.874500096E-2,-4.441739917E-1,5.929131893E-1
1.027164428E0,-3.593420088E-1,-4.914199933E-2,-4.121379852E-1,5.489984829E-1
1.032175278E0,-2.997010052E-1,-2.259000018E-2,-3.328610063E-1,4.484723516E-1
1.037186278E0,-1.846770048E-1,2.828699909E-2,-2.421370000E-1,3.058366838E-1
1.042197049E0,-2.237699926E-2,1.237690002E-1,-1.372089982E-1,1.861338354E-1
1.047207818E0,1.583289951E-1,2.347020060E-1,-3.946499899E-2,2.858506401E-1
1.052218587E0,3.018130064E-1,3.257459998E-1,5.824600160E-2,4.478773760E-1
1.057229362E0,3.933399916E-1,3.922779858E-1,1.034049988E-1,5.650583695E-1
1.062240206E0,4.460369945E-1,4.208680093E-1,1.460379958E-1,6.304014419E-1
1.067250992E0,4.561899900E-1,4.213959873E-1,1.597959995E-1,6.412633208E-1
1.072261761E0,4.179829955E-1,3.967750072E-1,1.685270071E-1,6.004511163E-1
1.077272836E0,3.561320007E-1,3.315069973E-1,1.885900050E-1,5.218170955E-1
1.082283607E0,2.460380048E-1,2.589330077E-1,1.770830005E-1,3.986720348E-1
1.087294377E0,1.286450028E-1,1.720450073E-1,1.507129967E-1,2.624184229E-1
1.092305370E0,3.421499953E-2,1.081729978E-1,9.778600186E-2,1.497803919E-1
1.097316141E0,-5.687199906E-2,2.439000085E-2,1.583199948E-2,6.387447554E-2
1.102326910E0,-1.381990016E-1,-7.677999884E-2,-8.566900343E-2,1.798146557E-1
1.107337669E0,-2.292769998E-1,-1.298480034E-1,-1.870689988E-1,3.231458757E-1
1.112348513E0,-3.280940056E-1,-1.474380046E-1,-2.522679865E-1,4.393435771E-1
1.117359299E0,-3.794699907E-1,-9.509199858E-2,-2.306919992E-1,4.541571981E-1
1.122370297E0,-3.504059911E-1,-4.565000068E-3,-1.414970011E-1,3.779240653E-1
1.127381068E0,-2.638640106E-1,8.124700189E-2,-1.836900041E-2,2.766996776E-1
1.132391912E0,-1.508249938E-1,1.459610015E-1,8.592099696E-2,2.267933210E-1
1.137402683E0,-1.555899996E-2,1.686560065E-1,1.448860019E-1,2.228876052E-1
1.142413444E0,6.987799704E-2,1.523669958E-1,1.560840011E-1,2.290433393E-1
1.147424442E0,1.094850004E-1,1.073620021E-1,1.289750040E-1,2.003699490E-1
1.152435222E0,1.391050071E-1,7.870099694E-2,1.043720022E-1,1.908862613E-1
1.157446066E0,1.656270027E-1,5.868000165E-2,2.979299985E-2,1.782225279E-1
1.162456837E0,2.096329927E-1,4.735700041E-2,-3.024099953E-2,2.170327053E-1
1.167467603E0,2.470369935E-1,4.724099860E-2,-7.098899782E-2,2.613396754E-1
1.172478601E0,2.710359991E-1,4.892399907E-2,-1.211899966E-1,3.009004582E-1
1.177489372E0,2.821919918E-1,5.064100027E-2,-1.451169997E-1,3.213343660E-1
1.182500240E0,2.970910072E-1,6.673999876E-2,-1.523450017E-1,3.404795053E-1
1.187511011E0,3.645220101E-1,1.347959936E-1,-1.116119996E-1,4.043556531E-1
1.192521794E0,4.787150025E-1,2.373680025E-1,-7.536999881E-2,5.396223300E-1
1.197532792E0,6.063950062E-1,3.246569932E-1,-6.287600100E-2,6.907028726E-1
1.202543569E0,6.850039959E-1,3.782219887E-1,-9.337300062E-2,7.880360806E-1
1.207554338E0,7.071599960E-1,3.779360056E-1,-1.480740011E-1,8.153752474E-1
1.212565182E0,6.929029822E-1,3.600690067E-1,-2.342530042E-1,8.152537656E-1
1.217575953E0,6.432899833E-1,3.273530006E-1,-3.424229920E-1,7.988964232E-1
1.222586723E0,5.657020211E-1,2.823309898E-1,-4.726440012E-1,7.893807170E-1
1.227597730E0,4.790520072E-1,2.136919945E-1,-5.988500118E-1,7.961007667E-1
1.232608578E0,3.897820115E-1,1.784130037E-1,-6.874250174E-1,8.101323169E-1
1.237619347E0,2.973090112E-1,1.595180035E-1,-7.431079745E-1,8.161177019E-1
1.242630336E0,2.104929984E-1,1.289590001E-1,-7.446230054E-1,7.844750769E-1
1.247641107E0,1.519110054E-1,1.365119964E-1,-6.679229736E-1,6.984508411E-1
1.252651877E0,9.742300212E-2,1.488250047E-1,-5.369859934E-1,5.656801927E-1
1.257662641E0,4.944799840E-2,1.518500000E-1,-3.638640046E-1,3.973670103E-1
1.262673485E0,1.496400032E-2,1.758700013E-1,-1.602340043E-1,2.383885794E-1
1.267684256E0,1.268200018E-2,2.222079933E-1,4.793699831E-2,2.276734091E-1
1.272695254E0,4.713699967E-2,2.570819855E-1,2.559649944E-1,3.658293624E-1
1.277706030E0,1.042219996E-1,2.499330044E-1,4.349690080E-1,5.123736623E-1
1.282716875E0,1.539420038E-1,2.380730063E-1,5.350649953E-1,6.055340173E-1
1.287727641E0,1.736969948E-1,1.860390007E-1,5.848690271E-1,6.378502447E-1
1.292738410E0,1.736820042E-1,1.200029999E-1,5.940099955E-1,6.304078309E-1
1.297749417E0,1.406330019E-1,1.647200063E-2,5.312680006E-1,5.498132924E-1
1.302760188E0,7.965700328E-2,-8.378399909E-2,4.851520061E-1,4.987358677E-1
1.307771032E0,1.458400022E-2,-1.996809989E-1,4.149110019E-1,4.606911481E-1
1.312781804E0,-6.877800077E-2,-3.214589953E-1,3.396329880E-1,4.726699330E-1
1.317792573E0,-1.770859957E-1,-4.372929931E-1,2.498179972E-1,5.338479591E-1
1.322803567E0,-2.728509903E-1,-5.402910113E-1,1.622940004E-1,6.266589043E-1
1.327814338E0,-3.499110043E-1,-6.050130129E-1,1.012379974E-1,7.062064775E-1
1.332825107E0,-3.789960146E-1,-6.254879832E-1,5.021600053E-2,7.330721949E-1
1.337835971E0,-3.684889972E-1,-5.794219971E-1,3.837599978E-2,6.877402919E-1
1.342846742E0,-3.123930097E-1,-4.802429974E-1,5.890699849E-2,5.759277416E-1
1.347857730E0,-2.580870092E-1,-3.270100057E-1,7.631299645E-2,4.235187382E-1
1.352868501E0,-2.122929990E-1,-1.561969966E-1,7.878000289E-2,2.750856376E-1
1.357879350E0,-1.840129942E-1,-9.994000196E-3,8.279900253E-2,2.020305345E-1
1.362890122E0,-1.402679980E-1,1.170369983E-1,8.816699684E-2,2.028452355E-1
1.367901110E0,-8.403900266E-2,2.327020019E-1,9.708499908E-2,2.657786160E-1
1.372911881E0,-1.309600007E-2,3.328459859E-1,1.045920029E-1,3.491381426E-1
1.377922626E0,7.703900337E-2,3.900629878E-1,9.595800191E-2,4.090135458E-1
1.382933470E0,1.695899963E-1,4.288370013E-1,5.907300115E-2,4.649210256E-1
1.387944227E0,2.598179877E-1,4.383719862E-1,2.232199907E-2,5.100722072E-1
1.392955225E0,3.175489902E-1,4.031920135E-1,-5.531499907E-2,5.161985181E-1
1.397966011E0,3.597140014E-1,3.670369983E-1,-1.094240025E-1,5.254368975E-1
1.402976855E0,3.864420056E-1,3.516750038E-1,-1.089650020E-1,5.337472282E-1
1.407987544E0,4.260370135E-1,3.571569920E-1,-6.592500210E-2,5.598345824E-1
1.412998388E0,4.643419981E-1,3.506770134E-1,-9.217999876E-3,5.819560382E-1
1.418009160E0,4.645150006E-1,3.231210113E-1,3.471200168E-2,5.669094255E-1
1.423020163E0,4.116219878E-1,2.215780020E-1,7.481399924E-2,4.734201161E-1
1.428030934E0,3.258990049E-1,9.433700144E-2,8.942200243E-2,3.508645405E-1
1.433041783E0,2.431329936E-1,-4.614000209E-3,8.602499962E-2,2.579442617E-1
1.438052783E0,1.865810007E-1,-8.346100152E-2,4.817299917E-2,2.099972534E-1
1.443063554E0,1.413439959E-1,-1.220360026E-1,9.778000414E-3,1.869933699E-1
1.448074383E0,9.722000360E-2,-1.425060034E-1,-2.179300040E-2,1.738810656E-1
1.453085155E0,6.311900169E-2,-1.432009935E-1,-4.393300042E-2,1.625442754E-1
1.458095929E0,4.790100083E-2,-1.409830004E-1,-3.985999897E-2,1.541412722E-1
1.463106698E0,-2.439999953E-4,-1.661580056E-1,-1.218899991E-2,1.666046640E-1
1.468117696E0,-3.384400159E-2,-1.784060001E-1,4.157900065E-2,1.862872261E-1
1.473128472E0,-4.155400023E-2,-1.854490042E-1,1.000709981E-1,2.147842470E-1
1.478139317E0,-2.621800080E-2,-1.966989934E-1,1.823890060E-1,2.695248172E-1
1.483150083E0,9.506000206E-3,-1.770209968E-1,3.102799952E-1,3.573520292E-1
1.488160852E0,7.477600127E-2,-1.389919966E-1,4.528079927E-1,4.795261242E-1
1.493171850E0,1.509439945E-1,-1.063079983E-1,6.194779873E-1,6.464042518E-1
1.498182621E0,2.129489928E-1,-6.923799962E-2,8.150290251E-1,8.452298420E-1
1.503193391E0,2.860189974E-1,-3.126600012E-2,1.020094991E0,1.059895382E0
1.508204240E0,3.501870036E-1,3.746499866E-2,1.220474958E0,1.270273076E0
1.513215011E0,4.201630056E-1,9.411600232E-2,1.394569993E0,1.459527402E0
1.518225761E0,5.134249926E-1,1.939560026E-1,1.609323978E0,1.700337561E0
1.523236759E0,6.046910286E-1,2.892020047E-1,1.749871969E0,1.873857238E0
1.528247602E0,6.758869886E-1,3.133099973E-1,1.792191029E0,1.940859361E0
1.533258600E0,6.846680045E-1,2.546159923E-1,1.738644958E0,1.885864753E0
1.538269141E0,6.573920250E-1,1.732459962E-1,1.553329945E0,1.695586142E0
1.543280139E0,5.623570085E-1,1.908000000E-2,1.236286044E0,1.358312421E0
