"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.076958320E-1,-7.711439729E-1,-8.829590082E-1,2.749899961E-2,1.172619219E0
3.127074460E-1,-8.467919827E-1,-8.911070228E-1,-3.271599859E-2,1.229714896E0
3.177189090E-1,-8.965219855E-1,-9.186310172E-1,-9.336899966E-2,1.286993546E0
3.227305220E-1,-9.374799728E-1,-9.461950064E-1,-1.266849935E-1,1.337984595E0
3.277422150E-1,-9.516419768E-1,-9.256389737E-1,-1.055930033E-1,1.331758178E0
3.327536780E-1,-9.930490255E-1,-9.165530205E-1,-5.493799970E-2,1.352491771E0
3.377653930E-1,-1.005192995E0,-9.096469879E-1,-4.768500105E-2,1.356519244E0
3.427770100E-1,-9.681640267E-1,-9.002220035E-1,-4.313600063E-2,1.322725199E0
3.477884630E-1,-9.481670260E-1,-9.171000123E-1,-6.687299907E-2,1.320819874E0
3.528000760E-1,-9.168739915E-1,-9.342100024E-1,-1.297090054E-1,1.315382329E0
3.578115400E-1,-8.679040074E-1,-9.512929916E-1,-1.494950056E-1,1.296365874E0
3.628231720E-1,-8.737499714E-1,-9.392259717E-1,-1.111119986E-1,1.287606428E0
3.678348640E-1,-8.122569919E-1,-9.178519845E-1,-1.552940011E-1,1.235447252E0
3.728463280E-1,-6.209340096E-1,-8.252199888E-1,-1.723800004E-1,1.047025281E0
3.778579310E-1,-6.250240207E-1,-8.283699751E-1,-2.052109987E-1,1.057810662E0
3.828696240E-1,-7.600129843E-1,-8.933830261E-1,-2.540630102E-1,1.200125402E0
3.878810870E-1,-8.253250122E-1,-9.436969757E-1,-2.791340053E-1,1.284383568E0
3.928927160E-1,-8.168069720E-1,-9.265630245E-1,-2.367700040E-1,1.257677503E0
3.979041800E-1,-7.717570066E-1,-8.803809881E-1,-1.892759949E-1,1.185961620E0
4.029158700E-1,-7.842190266E-1,-8.143669963E-1,-9.245199710E-2,1.134345828E0
4.079274970E-1,-7.737470269E-1,-7.308750153E-1,3.383199871E-2,1.064897814E0
4.129389580E-1,-8.011289835E-1,-6.539750099E-1,1.169060022E-1,1.040748757E0
4.179505720E-1,-7.958599925E-1,-5.790510178E-1,1.952739954E-1,1.003406768E0
4.229622640E-1,-7.566080093E-1,-4.992179871E-1,2.412600070E-1,9.380195464E-1
4.279737280E-1,-6.961060166E-1,-4.003059864E-1,2.816559970E-1,8.509633187E-1
4.329853510E-1,-6.751430035E-1,-3.132950068E-1,3.212909997E-1,8.106785694E-1
4.379970430E-1,-6.532580256E-1,-2.261170000E-1,3.833830059E-1,7.904792691E-1
4.430085260E-1,-6.141149998E-1,-1.387459934E-1,4.579420090E-1,7.785233248E-1
4.480201390E-1,-5.742040277E-1,-9.181299806E-2,5.304819942E-1,7.871156447E-1
4.530316170E-1,-5.382019877E-1,-4.233900085E-2,5.824080110E-1,7.941366770E-1
4.580432300E-1,-4.780510068E-1,2.552000107E-3,6.537349820E-1,8.098819078E-1
4.630546850E-1,-4.083720148E-1,5.959500000E-2,7.300149798E-1,8.385947396E-1
4.680662980E-1,-3.618060052E-1,1.215210035E-1,7.739830017E-1,8.629719733E-1
4.730779900E-1,-2.771300077E-1,2.191880047E-1,8.006700277E-1,8.751667932E-1
4.780897110E-1,-2.017250061E-1,3.239159882E-1,8.221430182E-1,9.063849557E-1
4.831011740E-1,-1.907590032E-1,3.857620060E-1,8.358049989E-1,9.400911226E-1
4.881127790E-1,-3.747259974E-1,3.626169860E-1,8.762490153E-1,1.019668078E0
4.931242420E-1,-4.277589917E-1,3.761560023E-1,9.476680160E-1,1.105687913E0
4.981358560E-1,-2.186349928E-1,5.066300035E-1,1.003247976E0,1.144981101E0
5.031475570E-1,-1.355009973E-1,6.039810181E-1,1.087654948E0,1.251457901E0
5.081590210E-1,-1.162609980E-1,6.606429815E-1,1.048457026E0,1.244679840E0
5.131706100E-1,-9.878599644E-2,6.883999705E-1,9.678239822E-1,1.191778693E0
5.181820730E-1,-2.273399942E-2,7.207819819E-1,9.354159832E-1,1.181120892E0
5.231936920E-1,1.031979993E-1,7.835890055E-1,8.641920090E-1,1.171106052E0
5.282053840E-1,2.427279949E-1,8.616229892E-1,6.834020019E-1,1.126210172E0
5.332168340E-1,4.041660130E-1,1.009464979E0,3.924849927E-1,1.156033814E0
5.382284470E-1,5.782930255E-1,1.219450951E0,4.249399900E-2,1.350292259E0
5.432401390E-1,6.792280078E-1,1.446163058E0,-3.235650063E-1,1.630163363E0
5.482516120E-1,7.026699781E-1,1.680078983E0,-6.601229906E-1,1.937052620E0
5.532632250E-1,7.469220161E-1,1.887748003E0,-9.098669887E-1,2.224711882E0
5.582746800E-1,7.908089757E-1,2.040450096E0,-1.089285970E0,2.444454817E0
5.632863700E-1,8.370149732E-1,2.130934000E0,-1.298331976E0,2.631945991E0
5.682979880E-1,7.322040200E-1,2.063416004E0,-1.591827989E0,2.706977037E0
5.733094530E-1,4.659180045E-1,1.840108991E0,-1.895248055E0,2.682358268E0
5.783210670E-1,6.426380277E-1,1.884469986E0,-2.323566914E0,3.059930386E0
5.833327490E-1,1.370390058E0,2.247034073E0,-3.076435089E0,4.048652108E0
5.883442120E-1,1.769160986E0,2.406687021E0,-3.866331100E0,4.885753697E0
5.933558300E-1,1.948438048E0,2.375829935E0,-4.377274036E0,5.348037649E0
5.983675220E-1,2.278222084E0,2.353272915E0,-4.531807899E0,5.591553640E0
6.033789860E-1,2.892127991E0,2.425257921E0,-4.502892971E0,5.875570220E0
6.083906140E-1,3.438652992E0,2.493765116E0,-4.285912991E0,6.034256294E0
6.134020780E-1,3.774339914E0,2.424632072E0,-3.815398932E0,5.889121452E0
6.184136910E-1,3.963395119E0,2.279684067E0,-3.111346006E0,5.530455161E0
6.234251550E-1,4.108527184E0,2.168560028E0,-2.308312893E0,5.187577144E0
6.284368450E-1,4.082860947E0,2.078772068E0,-1.368216991E0,4.781533703E0
6.334484520E-1,4.049460888E0,2.091274977E0,-4.159620106E-1,4.576525855E0
6.384599140E-1,3.937329054E0,2.138741016E0,2.990019917E-1,4.490676497E0
6.434715950E-1,3.692080021E0,2.235323906E0,6.989229918E-1,4.372255847E0
6.484832130E-1,3.204292059E0,2.275652885E0,8.395969868E-1,4.018831516E0
6.534946880E-1,2.559575081E0,2.233298063E0,5.559890270E-1,3.442116882E0
6.585063020E-1,1.999719977E0,2.311729908E0,1.925099939E-1,3.062684322E0
6.635179940E-1,1.273538947E0,2.257453918E0,-4.810459912E-1,2.636172394E0
6.685294380E-1,4.807919860E-1,2.127984047E0,-1.262050033E0,2.520366506E0
6.735410520E-1,-2.167239934E-1,1.897125006E0,-2.115725994E0,2.849973519E0
6.785525150E-1,-8.608469963E-1,1.636837959E0,-2.880924940E0,3.423452142E0
6.835642060E-1,-1.337517023E0,1.366433024E0,-3.477659941E0,3.968653381E0
6.885758130E-1,-1.841271996E0,1.093245983E0,-3.849849939E0,4.405316549E0
6.935872750E-1,-1.872522950E0,8.006579876E-1,-4.111093044E0,4.587862403E0
6.985989650E-1,-1.321105957E0,5.170130134E-1,-4.102641106E0,4.341000743E0
7.036105960E-1,-8.576740026E-1,1.990880072E-1,-3.729058981E0,3.831595179E0
7.086220580E-1,-4.598050117E-1,-8.302199841E-2,-3.166477919E0,3.200764863E0
7.136336710E-1,-1.035000011E-2,-3.517729938E-1,-2.579328060E0,2.603225807E0
7.186451350E-1,4.647150040E-1,-5.893020034E-1,-2.083133936E0,2.214200506E0
7.236567480E-1,1.041602015E0,-7.403069735E-1,-1.749389052E0,2.166414372E0
7.286684510E-1,1.725685000E0,-7.935479879E-1,-1.431378961E0,2.378350870E0
7.336799140E-1,2.474178076E0,-7.346739769E-1,-1.133453965E0,2.818868726E0
7.386915040E-1,3.111630917E0,-6.287450194E-1,-8.338729739E-1,3.282211358E0
7.437031960E-1,3.629592896E0,-5.014410019E-1,-5.956940055E-1,3.712174432E0
7.487146640E-1,3.988925934E0,-3.801859915E-1,-3.953360021E-1,4.026457754E0
7.537262780E-1,4.246397972E0,-2.665620148E-1,-2.148409933E-1,4.260176956E0
7.587377410E-1,4.297852039E0,-2.195589989E-1,-6.259900331E-2,4.303911818E0
7.637494320E-1,4.211684227E0,-2.271640003E-1,2.081299946E-2,4.217857358E0
7.687610490E-1,3.993571043E0,-2.825309932E-1,5.226000212E-3,4.003556013E0
7.737725110E-1,3.658612967E0,-4.003469944E-1,-8.089099824E-2,3.681340776E0
7.787841960E-1,3.263731956E0,-5.381879807E-1,-2.538200021E-1,3.317531790E0
7.837958130E-1,2.790308952E0,-7.036650181E-1,-4.688160121E-1,2.915605762E0
7.888072650E-1,2.264827967E0,-8.635749817E-1,-6.918709874E-1,2.520692947E0
7.938188780E-1,1.791697979E0,-1.033027053E0,-9.273989797E-1,2.266582319E0
7.988305710E-1,1.327437043E0,-1.209702969E0,-1.116247058E0,2.114586927E0
8.038420200E-1,8.669059873E-1,-1.350543022E0,-1.275218964E0,2.049798978E0
8.088536340E-1,4.216110110E-1,-1.508211970E0,-1.368412971E0,2.079666621E0
8.138650870E-1,1.481899992E-2,-1.673146009E0,-1.458225012E0,2.219472315E0
8.188767000E-1,-1.935929954E-1,-1.778329015E0,-1.494689941E0,2.331100674E0
8.238883840E-1,-3.809719980E-1,-1.862023950E0,-1.525895000E0,2.437340436E0
8.288998470E-1,-5.189329982E-1,-1.919446945E0,-1.535310030E0,2.512119607E0
8.339114750E-1,-5.550820231E-1,-1.940968990E0,-1.547322035E0,2.543556988E0
8.389229380E-1,-5.016440153E-1,-1.938544035E0,-1.586194992E0,2.554528185E0
8.439345520E-1,-3.348909914E-1,-1.914520979E0,-1.609261036E0,2.523343741E0
8.489462250E-1,-6.913299859E-2,-1.854501963E0,-1.624091029E0,2.466095816E0
8.539576890E-1,2.500819862E-1,-1.806311965E0,-1.621454954E0,2.440168044E0
8.589693020E-1,6.373680234E-1,-1.765151024E0,-1.579871058E0,2.453158922E0
8.639807660E-1,1.071318030E0,-1.742975950E0,-1.489825964E0,2.530863269E0
8.689923790E-1,1.494737983E0,-1.701506972E0,-1.351148963E0,2.637227926E0
8.740040710E-1,1.927067995E0,-1.681439042E0,-1.197054029E0,2.823785873E0
8.790157640E-1,2.318392992E0,-1.658875942E0,-1.029525995E0,3.030963416E0
8.840272270E-1,2.671384096E0,-1.648201942E0,-8.889039755E-1,3.262363087E0
8.890388360E-1,2.967279911E0,-1.637451053E0,-7.773650289E-1,3.477109778E0
8.940502990E-1,3.163292885E0,-1.636214972E0,-7.113689780E-1,3.631758132E0
8.990619890E-1,3.278955936E0,-1.625354052E0,-6.860139966E-1,3.723431620E0
9.040736170E-1,3.402998924E0,-1.564190030E0,-6.724349856E-1,3.805162406E0
9.090850010E-1,3.349224091E0,-1.526883006E0,-6.539459825E-1,3.738491550E0
9.140966820E-1,3.098547935E0,-1.515828967E0,-6.113380194E-1,3.503208663E0
9.191083740E-1,2.808828115E0,-1.516659021E0,-5.735039711E-1,3.243250958E0
9.241198430E-1,2.504066944E0,-1.505432963E0,-5.094469786E-1,2.965841515E0
9.291314560E-1,2.157816887E0,-1.472586989E0,-4.310649931E-1,2.647735483E0
9.341429200E-1,1.789067984E0,-1.439663053E0,-3.599080145E-1,2.324419870E0
9.391545620E-1,1.438287020E0,-1.394724965E0,-3.628639877E-1,2.036074054E0
9.441662540E-1,1.126726985E0,-1.349740982E0,-3.896999955E-1,1.800883257E0
9.491777220E-1,8.133620024E-1,-1.297554970E0,-4.474979937E-1,1.595450125E0
9.541893350E-1,5.506160259E-1,-1.226204991E0,-5.363919735E-1,1.447229435E0
9.592008090E-1,3.144260049E-1,-1.140470028E0,-6.182249784E-1,1.334817486E0
9.642124220E-1,1.141979992E-1,-1.035570025E0,-6.737949848E-1,1.240744189E0
9.692241140E-1,-4.452899843E-2,-9.014440179E-1,-7.011489868E-1,1.142888468E0
9.742355830E-1,-1.591880023E-1,-7.743149996E-1,-7.204970121E-1,1.069588932E0
9.792471960E-1,-2.106329948E-1,-6.159830093E-1,-7.320510149E-1,9.796427995E-1
9.842586650E-1,-2.472639978E-1,-4.240359962E-1,-7.314400077E-1,8.808805228E-1
9.892703550E-1,-2.324610054E-1,-2.272980064E-1,-7.376180291E-1,8.060910989E-1
9.942819820E-1,-2.140599936E-1,-4.727699980E-2,-7.317450047E-1,7.638766572E-1
9.992936720E-1,-1.874330044E-1,1.351529956E-1,-7.352830172E-1,7.707389822E-1
1.004305136E0,-1.527480036E-1,3.056200147E-1,-7.434629798E-1,8.182131436E-1
1.009316735E0,-7.540600002E-2,4.808390141E-1,-7.401620150E-1,8.858510206E-1
1.014328199E0,-1.686099917E-2,6.536880136E-1,-7.351660132E-1,9.839011024E-1
1.019339817E0,7.240600139E-2,8.050230145E-1,-7.101160288E-1,1.075904019E0
1.024351509E0,1.451350003E-1,9.086189866E-1,-6.447479725E-1,1.123544649E0
1.029362973E0,2.088239938E-1,9.884999990E-1,-5.285720229E-1,1.140231596E0
1.034374586E0,2.726530135E-1,1.050780058E0,-3.774200082E-1,1.149314691E0
1.039386050E0,3.053900003E-1,1.070032001E0,-1.886070073E-1,1.128629318E0
1.044397667E0,2.996729910E-1,1.017521977E0,6.812999956E-3,1.060755058E0
1.049409359E0,2.680279911E-1,9.264640212E-1,2.166579962E-1,9.884914132E-1
1.054420838E0,2.579190135E-1,8.022339940E-1,3.997020125E-1,9.326646222E-1
1.059432451E0,2.339030057E-1,6.589750051E-1,4.499039948E-1,8.314879903E-1
1.064443915E0,1.615000069E-1,4.056729972E-1,4.010440111E-1,5.928651885E-1
1.069455605E0,1.604599953E-1,2.000340074E-1,3.118120134E-1,4.037174085E-1
1.074467223E0,1.822260022E-1,-3.494000062E-3,1.996870041E-1,2.703579544E-1
1.079478674E0,1.912930012E-1,-2.072879970E-1,8.150599897E-2,2.936061203E-1
1.084490288E0,2.132840008E-1,-3.970530033E-1,-4.706899822E-2,4.531629321E-1
1.089501746E0,2.986170053E-1,-5.345339775E-1,-1.348399967E-1,6.269613335E-1
1.094513436E0,3.849169910E-1,-6.459590197E-1,-1.853870004E-1,7.744627073E-1
1.099525054E0,4.952040017E-1,-7.217400074E-1,-2.162780017E-1,9.016162241E-1
1.104536515E0,6.425200105E-1,-7.403550148E-1,-2.326579988E-1,1.007515388E0
1.109548129E0,9.256139994E-1,-6.732280254E-1,-2.464559972E-1,1.170785125E0
1.114559821E0,1.136752963E0,-6.182579994E-1,-2.693809867E-1,1.321747468E0
1.119571285E0,1.294903994E0,-5.394160151E-1,-3.151009977E-1,1.437718550E0
1.124582960E0,1.413694978E0,-4.676209986E-1,-3.391889930E-1,1.527171261E0
1.129594577E0,1.417984962E0,-4.146929979E-1,-3.725650012E-1,1.523632605E0
1.134606035E0,1.283378959E0,-3.732759953E-1,-3.594990075E-1,1.384065048E0
1.139617648E0,1.162665009E0,-3.170439899E-1,-2.944360077E-1,1.240564137E0
1.144629341E0,1.011474013E0,-2.269040048E-1,-2.418330014E-1,1.064447419E0
1.149640804E0,7.933790088E-1,-2.512890100E-1,-2.060929984E-1,8.573626666E-1
1.154652418E0,6.541290283E-1,-2.274489999E-1,-1.033329964E-1,7.002110692E-1
1.159663896E0,5.220239758E-1,-1.865289956E-1,-9.922999889E-3,5.544371592E-1
1.164675510E0,4.338710010E-1,-1.788579971E-1,4.636200145E-2,4.715757244E-1
1.169687197E0,3.769510090E-1,-1.494459957E-1,7.820200175E-2,4.129669744E-1
1.174698660E0,3.617449999E-1,-1.269650012E-1,1.279480010E-1,4.041661137E-1
1.179710279E0,3.846769929E-1,-1.019160002E-1,1.299750060E-1,4.186367902E-1
1.184721742E0,4.445169866E-1,-9.816300124E-2,1.482080072E-1,4.787451719E-1
1.189733457E0,5.539929867E-1,-1.108909994E-1,1.587249935E-1,5.868548940E-1
1.194745074E0,7.045590281E-1,-1.352690011E-1,1.687400043E-1,7.370036064E-1
1.199756764E0,8.763790131E-1,-1.329299957E-1,1.970739961E-1,9.080466498E-1
1.204768213E0,1.047801971E0,-1.206400022E-1,1.970770061E-1,1.072978251E0
1.209779826E0,1.237501979E0,-3.617800027E-2,1.888509989E-1,1.252351666E0
1.214791276E0,1.410192013E0,1.180600002E-1,1.708700061E-1,1.425403885E0
1.219802889E0,1.552579999E0,3.421590030E-1,1.929019988E-1,1.601495744E0
1.224814582E0,1.651772022E0,6.290010214E-1,2.616429925E-1,1.786742890E0
1.229826284E0,1.733744979E0,9.332389832E-1,3.330309987E-1,1.996926713E0
1.234837671E0,1.686792016E0,1.192026019E0,3.795770109E-1,2.100064771E0
1.239849361E0,1.553406000E0,1.402907968E0,3.445909917E-1,2.121311839E0
1.244860814E0,1.273282051E0,1.546684980E0,3.004690111E-1,2.025774725E0
1.249872428E0,1.032850981E0,1.666411042E0,1.517249942E-1,1.966399599E0
1.254883905E0,8.298709989E-1,1.728587031E0,-4.195100069E-2,1.917930887E0
1.259895519E0,6.815019846E-1,1.788254023E0,-2.089599967E-1,1.925087449E0
1.264907211E0,4.903770089E-1,1.799973965E0,-3.856070042E-1,1.905011456E0
1.269918685E0,2.451120019E-1,1.756564021E0,-5.313969851E-1,1.851480437E0
1.274930298E0,-3.226900101E-2,1.674734950E0,-7.848830223E-1,1.849816153E0
1.279941762E0,-3.771350086E-1,1.554435968E0,-1.102764964E0,1.942831068E0
1.284953370E0,-6.718440056E-1,1.374089003E0,-1.453680038E0,2.110137581E0
1.289965062E0,-9.735829830E-1,1.171926022E0,-1.988077998E0,2.504741215E0
1.294976536E0,-1.169787049E0,8.957170248E-1,-2.434278965E0,2.845421728E0
1.299988226E0,-1.570988059E0,5.487089753E-1,-2.808475018E0,3.264447418E0
1.304999844E0,-1.979776978E0,1.482550055E-1,-3.088821888E0,3.671827486E0
1.310011295E0,-2.443659067E0,-2.859190106E-1,-3.275312901E0,4.096448939E0
1.315022909E0,-2.925451994E0,-7.100980282E-1,-3.412514925E0,4.550578721E0
1.320034387E0,-3.408005953E0,-1.085091949E0,-3.390553951E0,4.928263914E0
1.325046077E0,-3.979064941E0,-1.551509976E0,-3.369838953E0,5.440216502E0
1.330057690E0,-4.384969234E0,-1.936090946E0,-3.139343977E0,5.729911338E0
1.335069151E0,-4.674983978E0,-2.247906923E0,-2.834013939E0,5.911023240E0
1.340080755E0,-4.790437222E0,-2.460494995E0,-2.501187086E0,5.937866724E0
1.345092447E0,-4.744473934E0,-2.550159931E0,-2.177815914E0,5.810011252E0
1.350103896E0,-4.524992943E0,-2.517517090E0,-1.899639964E0,5.515621943E0
1.355115509E0,-4.126030922E0,-2.294291019E0,-1.660066009E0,5.004370250E0
1.360126982E0,-3.488605022E0,-1.867861032E0,-1.383049965E0,4.191908521E0
1.365138672E0,-2.617958069E0,-1.245036006E0,-1.082895994E0,3.094589285E0
1.370150289E0,-1.545220971E0,-4.658609927E-1,-7.052479982E-1,1.761280515E0
1.375161727E0,-3.505280018E-1,4.116030037E-1,-2.933520079E-1,6.150953692E-1
1.380173340E0,9.029290080E-1,1.249346018E0,7.370100170E-2,1.543236244E0
1.385184804E0,2.219343901E0,1.988816023E0,4.025709927E-1,3.007148138E0
1.390196484E0,3.740777016E0,2.807225943E0,7.183009982E-1,4.731795272E0
1.395208101E0,5.205537796E0,3.503741026E0,9.355769753E-1,6.344220141E0
1.400219792E0,6.285275936E0,3.906232119E0,1.059911966E0,7.475744534E0
1.405231494E0,6.806534767E0,4.021963120E0,1.098906040E0,7.982023387E0
1.410242881E0,6.956546783E0,3.932317972E0,1.029013991E0,8.057017909E0
1.415254328E0,6.781325817E0,3.788069963E0,8.836830258E-1,7.817720229E0
1.420266019E0,6.481979847E0,3.512612104E0,8.255159855E-1,7.418624076E0
1.425277634E0,6.044375896E0,3.122715950E0,7.087200284E-1,6.840184132E0
1.430289326E0,5.313092232E0,2.541780949E0,5.377089977E-1,5.914281902E0
1.435300713E0,4.402327061E0,1.834367990E0,3.098199964E-1,4.779265415E0
1.440312388E0,3.380456924E0,1.115242958E0,1.178049967E-1,3.561619560E0
1.445323852E0,2.333470106E0,4.373730123E-1,3.634199873E-2,2.374383842E0
1.450335470E0,1.457695961E0,-1.478680074E-1,4.079600051E-2,1.465744444E0
1.455346934E0,7.667980194E-1,-6.650660038E-1,1.607549936E-1,1.027683881E0
1.460358561E0,1.170829982E-1,-1.120905995E0,3.122650087E-1,1.169464884E0
1.465370253E0,-4.198029935E-1,-1.461884022E0,4.558559954E-1,1.587811114E0
1.470381717E0,-9.160109758E-1,-1.769366026E0,5.510209799E-1,2.067209801E0
1.475393340E0,-1.355144978E0,-2.007493019E0,6.048799753E-1,2.496462681E0
1.480404804E0,-1.560529947E0,-2.133191109E0,6.775259972E-1,2.728515988E0
1.485416494E0,-1.577659965E0,-2.136899948E0,7.019950151E-1,2.747389553E0
1.490428097E0,-1.607318044E0,-2.107144117E0,8.075190187E-1,2.770489955E0
1.495439558E0,-1.575446010E0,-2.005599976E0,9.565340281E-1,2.723860998E0
1.500451172E0,-1.391002059E0,-1.813089013E0,1.063441992E0,2.520533151E0
1.505462635E0,-1.132637978E0,-1.586961031E0,1.210350037E0,2.294833613E0
1.510474326E0,-8.383949995E-1,-1.348701954E0,1.333243966E0,2.073509732E0
1.515485934E0,-5.175979733E-1,-1.107831955E0,1.343981981E0,1.816999413E0
1.520497395E0,-1.569280028E-1,-8.950030208E-1,1.211002946E0,1.513996347E0
1.525509086E0,1.577329934E-1,-6.752859950E-1,1.110231996E0,1.309009533E0
1.530520693E0,4.448220134E-1,-4.965830147E-1,1.047145009E0,1.241359732E0
1.535532384E0,6.640340090E-1,-3.276230097E-1,9.807689786E-1,1.228896168E0
1.540543847E0,7.992540002E-1,-1.753890067E-1,9.131090045E-1,1.226106160E0
1.545555470E0,8.694999814E-1,-3.726899996E-2,8.044000268E-1,1.185106999E0
1.550566934E0,8.651430011E-1,5.823000148E-2,6.530539989E-1,1.085514934E0
1.555578547E0,8.045120239E-1,1.112430021E-1,4.784600139E-1,9.426232477E-1
1.560590240E0,7.237809896E-1,7.876200229E-2,2.714999914E-1,7.770293555E-1
1.565601703E0,6.394609809E-1,1.321000047E-3,1.303520054E-1,6.526130066E-1
1.570613294E0,5.536239743E-1,-1.235829964E-1,4.831700027E-2,5.693037805E-1
1.575624757E0,4.889859855E-1,-2.745490074E-1,-2.554499917E-2,5.613706427E-1
1.580636471E0,4.561299980E-1,-4.445720017E-1,-6.154299900E-2,6.399112286E-1
1.585647857E0,4.443030059E-1,-5.860580206E-1,-4.035000131E-2,7.365441516E-1
1.590659547E0,4.570949972E-1,-7.136160135E-1,4.074800014E-2,8.484362384E-1
1.595671172E0,4.980059862E-1,-8.275970221E-1,2.121820003E-1,9.889125313E-1
